exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2018,4,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",11229677495.21,9410336,Pernambuco
2018,4,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6156983143.68,9410336,Pernambuco
2018,4,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,445165846.81,9410336,Pernambuco
2018,5,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),24107885491.34,9410336,Pernambuco
2018,5,PE,ReceitasCorrentes,RECEITAS CORRENTES,23538044541.0,9410336,Pernambuco
2018,5,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",14044384275.38,9410336,Pernambuco
2018,5,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,7408296541.13,9410336,Pernambuco
2018,5,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,569840950.34,9410336,Pernambuco
2018,6,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),29806433515.44,9410336,Pernambuco
2018,6,PE,ReceitasCorrentes,RECEITAS CORRENTES,28768325286.08,9410336,Pernambuco
2018,6,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",16852884780.64,9410336,Pernambuco
2018,6,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,9175679328.11,9410336,Pernambuco
2018,6,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,1038108229.36,9410336,Pernambuco
2019,1,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),5768730186.69,9496294,Pernambuco
2019,1,PE,ReceitasCorrentes,RECEITAS CORRENTES,5672184132.33,9496294,Pernambuco
2019,1,PE,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",3442194291.92,9496294,Pernambuco
2019,1,PE,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1828711135.52,9496294,Pernambuco
2019,1,PE,ReceitasDeCapital,RECEITAS DE CAPITAL,96546054.36,9496294,Pernambuco
2019,2,PE,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),10871083013.09,9496294,Pernambuco
