exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2017,5,MA,ReceitasCorrentes,RECEITAS CORRENTES,12068374650.33,6954036,Maranhão
2017,5,MA,ReceitaTributaria,RECEITA TRIBUTÁRIA,5442705715.9,6954036,Maranhão
2017,5,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5682346132.5,6954036,Maranhão
2017,5,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,470995774.92,6954036,Maranhão
2017,6,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),15412166923.52,6954036,Maranhão
2017,6,MA,ReceitasCorrentes,RECEITAS CORRENTES,14781235739.84,6954036,Maranhão
2017,6,MA,ReceitaTributaria,RECEITA TRIBUTÁRIA,6693817861.63,6954036,Maranhão
2017,6,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6910809831.51,6954036,Maranhão
2017,6,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,630931183.68,6954036,Maranhão
2018,1,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),3020528947.9,6954036,Maranhão
2018,1,MA,ReceitasCorrentes,RECEITAS CORRENTES,2872683221.96,6954036,Maranhão
2018,1,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",1138308115.49,6954036,Maranhão
2018,1,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1493227297.6,6954036,Maranhão
2018,1,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,147845725.94,6954036,Maranhão
2018,2,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),5714131483.73,6954036,Maranhão
2018,2,MA,ReceitasCorrentes,RECEITAS CORRENTES,5302697415.23,6954036,Maranhão
2018,2,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2238400136.85,6954036,Maranhão
2018,2,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2585581723.84,6954036,Maranhão
2018,2,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,411434068.5,6954036,Maranhão
2018,3,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),8576477426.72,6954036,Maranhão
2018,3,MA,ReceitasCorrentes,RECEITAS CORRENTES,7999836600.79,6954036,Maranhão
2018,3,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",3462888650.46,6954036,Maranhão
2018,3,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3829845198.27,6954036,Maranhão
2018,3,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,576640825.93,6954036,Maranhão
2018,4,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),11112861650.37,6954036,Maranhão
2018,4,MA,ReceitasCorrentes,RECEITAS CORRENTES,10495689632.78,6954036,Maranhão
2018,4,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4735138986.14,6954036,Maranhão
2018,4,MA,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4904756175.72,6954036,Maranhão
2018,4,MA,ReceitasDeCapital,RECEITAS DE CAPITAL,617172017.59,6954036,Maranhão
2018,5,MA,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),13565775694.28,6954036,Maranhão
2018,5,MA,ReceitasCorrentes,RECEITAS CORRENTES,12895826525.77,6954036,Maranhão
2018,5,MA,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",5986547512.31,6954036,Maranhão
