exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasDeCapital,Transferências de Capital,426623541.22,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,1729905.24,Bahia
2015,RREO,4,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,8490538.7,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,8977368836.5,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,8880399074.38,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,742977.78,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDoExterior,Transferências do Exterior,9451.42,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeConvenios,Transferências de Convênios,96217332.92,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,306975580.69,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,1879905.24,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeConvenios,Transferências de Convênios,305095675.45,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,8977368836.5,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasCorrentes,Transferências Correntes,9016174288.87,Bahia
2015,RREO,5,B,Governo do Estado da Bahia,29,BA,15126371,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,4741207732.65,Bahia
