exercicio,periodo,uf,anexo,cod_conta,conta,coluna,valor,populacao,uf_nome
2016,3,PI,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),"DESPESAS LIQUIDADAS 
(a)",4602225286.64,3204028,Piauí
2016,3,PI,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),12133467.05,3204028,Piauí
2016,3,PI,RGF-Anexo 01,DespesaComPessoalAtivoBruta,Pessoal Ativo,"DESPESAS LIQUIDADAS 
(a)",3150131728.29,3204028,Piauí
2016,3,PI,RGF-Anexo 01,DespesaComPessoalAtivoBruta,Pessoal Ativo,DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),12051093.83,3204028,Piauí
2016,3,PI,RGF-Anexo 01,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,"DESPESAS LIQUIDADAS 
(a)",1420309709.98,3204028,Piauí
2016,3,PI,RGF-Anexo 01,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),"DESPESAS LIQUIDADAS 
(a)",3143622862.23,3204028,Piauí
2016,3,PI,RGF-Anexo 01,DespesaComPessoalLiquida,DESPESA LÍQUIDA COM PESSOAL (III) = (I - II),DESPESAS INSCRITAS EM RESTOS A PAGAR NÃO PROCESSADOS (b),9253259.19,3204028,Piauí
2016,3,PI,RGF-Anexo 01,ReceitaCorrenteLiquidaLimiteLegal,RECEITA CORRENTE LIQUIDA - RCL (IV),Valor,7578979585.52,3204028,Piauí
2016,3,PI,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),Valor,3152876121.42,3204028,Piauí
2016,3,PI,RGF-Anexo 01,DespesaComPessoalTotal,DESPESA TOTAL COM PESSOAL - DTP (V) = (III a + III b),% sobre a RCL,41.6,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,4488665386.74,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,4094668911.5,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,4630409717.81,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 3º Quadrimestre,4449557724.95,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,3972101141.33,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,3605649200.72,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,4157112908.7,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaContratual,Dívida Contratual,Até o 3º Quadrimestre,3998979455.13,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,3762714199.03,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,3071413759.3,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,3039999914.75,3204028,Piauí
2016,3,PI,RGF-Anexo 02,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 3º Quadrimestre,3423691346.48,3204028,Piauí
2017,1,PI,RGF-Anexo 01,DespesaComPessoalBruta,DESPESA BRUTA COM PESSOAL (I),"DESPESAS LIQUIDADAS 
(a)",4882870562.96,3212180,Piauí
2017,1,PI,RGF-Anexo 01,DespesaComPessoalAtivoBruta,Pessoal Ativo,"DESPESAS LIQUIDADAS 
(a)",3208183215.62,3212180,Piauí
2017,1,PI,RGF-Anexo 01,DespesaComPessoalInativoEPensionistasBruta,Pessoal Inativo e Pensionistas,"DESPESAS LIQUIDADAS 
(a)",1648175596.53,3212180,Piauí
