exercicio,periodo,uf,cod_conta,conta,valor,populacao,uf_nome
2018,2,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1650980931.08,3999415,Paraíba
2018,2,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,91985876.98,3999415,Paraíba
2018,3,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),5061393544.18,3999415,Paraíba
2018,3,PB,ReceitasCorrentes,RECEITAS CORRENTES,4921749488.03,3999415,Paraíba
2018,3,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",1998697626.74,3999415,Paraíba
2018,3,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,2548390072.36,3999415,Paraíba
2018,3,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,139644056.15,3999415,Paraíba
2018,4,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),6624800947.1,3999415,Paraíba
2018,4,PB,ReceitasCorrentes,RECEITAS CORRENTES,6452116700.65,3999415,Paraíba
2018,4,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",2699291383.84,3999415,Paraíba
2018,4,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3236680142.95,3999415,Paraíba
2018,4,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,172684246.45,3999415,Paraíba
2018,5,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),8183750929.33,3999415,Paraíba
2018,5,PB,ReceitasCorrentes,RECEITAS CORRENTES,7979949368.75,3999415,Paraíba
2018,5,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",3440853926.06,3999415,Paraíba
2018,5,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,3877659257.95,3999415,Paraíba
2018,5,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,203801560.58,3999415,Paraíba
2018,6,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),10228574850.45,3999415,Paraíba
2018,6,PB,ReceitasCorrentes,RECEITAS CORRENTES,9916056205.29,3999415,Paraíba
2018,6,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",4212587022.2,3999415,Paraíba
2018,6,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4812850984.43,3999415,Paraíba
2018,6,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,312518645.16,3999415,Paraíba
2019,1,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),1888578710.29,3996496,Paraíba
2019,1,PB,ReceitasCorrentes,RECEITAS CORRENTES,1872887475.85,3996496,Paraíba
2019,1,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",769292049.37,3996496,Paraíba
2019,1,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,999223440.58,3996496,Paraíba
2019,1,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,15691234.44,3996496,Paraíba
2019,2,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),3645007463.08,3996496,Paraíba
2019,2,PB,ReceitasCorrentes,RECEITAS CORRENTES,3510711409.36,3996496,Paraíba
2019,2,PB,ReceitaTributaria,"IMPOSTOS, TAXAS E CONTRIBUIÇÕES DE MELHORIA",1494315554.62,3996496,Paraíba
2019,2,PB,TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,1802861191.88,3996496,Paraíba
2019,2,PB,ReceitasDeCapital,RECEITAS DE CAPITAL,134296053.72,3996496,Paraíba
2019,3,PB,ReceitasExcetoIntraOrcamentarias,RECEITAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),5382285194.08,3996496,Paraíba
