ano,sigla_uf,sexo,grau_instrucao,admissoes,desligamentos,saldo,salario_medio,total_movimentacoes,uf_nome
2017,CE,1,1.0,1358,1377,-19,1042.306564916439,2735,Ceará
2017,CE,1,2.0,6840,8246,-1406,1183.5800978295017,15086,Ceará
2017,CE,1,3.0,3695,4481,-786,1169.549328592497,8176,Ceará
2017,CE,1,4.0,12849,13532,-683,1136.8965409851562,26381,Ceará
2017,CE,1,5.0,20826,23247,-2421,1163.4291125921068,44073,Ceará
2017,CE,1,6.0,13830,14301,-471,1046.6761313691295,28131,Ceará
2017,CE,1,7.0,108774,104253,4521,1169.0516518143177,213027,Ceará
2017,CE,1,8.0,5304,5231,73,1571.198630945787,10535,Ceará
2017,CE,1,9.0,10600,9941,659,3159.9924797947597,20541,Ceará
2017,CE,2,1.0,122,154,-32,932.5665673849212,276,Ceará
2017,CE,2,2.0,672,841,-169,956.8026584796274,1513,Ceará
2017,CE,2,3.0,470,731,-261,967.8765943436176,1201,Ceará
2017,CE,2,4.0,2160,2618,-458,969.9762975862546,4778,Ceará
2017,CE,2,5.0,4781,5937,-1156,981.0797867194008,10718,Ceará
2017,CE,2,6.0,5149,5561,-412,887.9758234154411,10710,Ceará
2017,CE,2,7.0,66397,65856,541,1031.1785982104718,132253,Ceará
2017,CE,2,8.0,6243,6042,201,1318.7918564987117,12285,Ceará
2017,CE,2,9.0,14577,12499,2078,2225.094115742881,27076,Ceará
2017,MA,1,1.0,817,981,-164,1041.010445916617,1798,Maranhão
2017,MA,1,2.0,3772,4394,-622,1141.9284274366232,8166,Maranhão
2017,MA,1,3.0,2200,2725,-525,1207.72505097761,4925,Maranhão
2017,MA,1,4.0,5681,5906,-225,1224.9395010020262,11587,Maranhão
2017,MA,1,5.0,8418,8996,-578,1294.3211683175186,17414,Maranhão
2017,MA,1,6.0,4358,4831,-473,1186.8845520055052,9189,Maranhão
2017,MA,1,7.0,43362,42861,501,1298.444394721815,86223,Maranhão
2017,MA,1,8.0,1204,1110,94,1624.7858998377333,2314,Maranhão
2017,MA,1,9.0,3505,3146,359,3207.257654901374,6651,Maranhão
2017,MA,2,1.0,28,45,-17,998.3326278659612,73,Maranhão
2017,MA,2,2.0,155,168,-13,1018.1401268131812,323,Maranhão
2017,MA,2,3.0,128,172,-44,1007.7967395105562,300,Maranhão
2017,MA,2,4.0,404,585,-181,1005.6271958897592,989,Maranhão
2017,MA,2,5.0,1073,1238,-165,1026.5302118503164,2311,Maranhão
2017,MA,2,6.0,979,1188,-209,959.1041849746732,2167,Maranhão
2017,MA,2,7.0,21805,23066,-1261,1081.5687521416794,44871,Maranhão
2017,MA,2,8.0,1316,1274,42,1336.1754463571551,2590,Maranhão
2017,MA,2,9.0,5398,4127,1271,2169.3517432995463,9525,Maranhão
2017,PB,1,1.0,1758,1892,-134,1031.61885172931,3650,Paraíba
2017,PB,1,2.0,6109,6155,-46,1082.996576363109,12264,Paraíba
2017,PB,1,3.0,2701,3050,-349,1098.3795938339729,5751,Paraíba
2017,PB,1,4.0,5178,5366,-188,1105.081277361866,10544,Paraíba
2017,PB,1,5.0,5817,6460,-643,1139.8576114953687,12277,Paraíba
2017,PB,1,6.0,4853,5170,-317,1087.0580597269336,10023,Paraíba
2017,PB,1,7.0,31912,31649,263,1138.908841363522,63561,Paraíba
2017,PB,1,8.0,1794,1796,-2,1376.8065638037217,3590,Paraíba
2017,PB,1,9.0,3465,2956,509,2345.732777411712,6421,Paraíba
2017,PB,2,1.0,25,25,0,918.3617283950616,50,Paraíba
2017,PB,2,2.0,176,165,11,982.2954271502472,341,Paraíba
2017,PB,2,3.0,234,251,-17,973.863620092568,485,Paraíba
2017,PB,2,4.0,513,645,-132,972.3334213775404,1158,Paraíba
2017,PB,2,5.0,938,1069,-131,1017.0319248990648,2007,Paraíba
2017,PB,2,6.0,1313,1402,-89,928.841768523932,2715,Paraíba
2017,PB,2,7.0,16638,17945,-1307,1029.26702754852,34583,Paraíba
2017,PB,2,8.0,1782,1725,57,1174.7985278467322,3507,Paraíba
2017,PB,2,9.0,4569,3701,868,1708.3301289280394,8270,Paraíba
2017,PE,1,1.0,4042,4790,-748,974.9868948118368,8832,Pernambuco
2017,PE,1,2.0,20116,20849,-733,1057.1240630772493,40965,Pernambuco
2017,PE,1,3.0,7628,9152,-1524,1099.4583002817303,16780,Pernambuco
2017,PE,1,4.0,13884,15755,-1871,1161.6151287212012,29639,Pernambuco
2017,PE,1,5.0,16059,17567,-1508,1210.9359661561682,33626,Pernambuco
2017,PE,1,6.0,12702,13882,-1180,1136.2750992865983,26584,Pernambuco
2017,PE,1,7.0,105471,100932,4539,1291.6389893703556,206403,Pernambuco
2017,PE,1,8.0,4159,4293,-134,1753.0591508157702,8452,Pernambuco
2017,PE,1,9.0,11077,10566,511,3269.490682548992,21643,Pernambuco
2017,PE,2,1.0,264,352,-88,966.7045450920776,616,Pernambuco
2017,PE,2,2.0,2002,2257,-255,978.3556833759268,4259,Pernambuco
2017,PE,2,3.0,1381,1474,-93,980.031969783052,2855,Pernambuco
2017,PE,2,4.0,3025,3688,-663,1000.2401661418912,6713,Pernambuco
2017,PE,2,5.0,3705,4463,-758,1007.4964124517423,8168,Pernambuco
2017,PE,2,6.0,4263,5134,-871,930.2589362896016,9397,Pernambuco
2017,PE,2,7.0,60777,62494,-1717,1059.4020132497992,123271,Pernambuco
2017,PE,2,8.0,4409,4718,-309,1353.5723534652657,9127,Pernambuco
2017,PE,2,9.0,14349,13258,1091,2285.493745464234,27607,Pernambuco
2017,PI,1,1.0,505,538,-33,1065.507186001262,1043,Piauí
2017,PI,1,2.0,3172,3659,-487,1140.2956334169812,6831,Piauí
2017,PI,1,3.0,2023,2151,-128,1194.106048616887,4174,Piauí
2017,PI,1,4.0,3910,4331,-421,1185.3179655791089,8241,Piauí
2017,PI,1,5.0,6051,6256,-205,1169.3673182234045,12307,Piauí
2017,PI,1,6.0,4057,4159,-102,1092.8141575293064,8216,Piauí
2017,PI,1,7.0,22478,20836,1642,1158.5308871469451,43314,Piauí
2017,PI,1,8.0,1191,1173,18,1376.8418853546066,2364,Piauí
2017,PI,1,9.0,2476,2329,147,2245.4428514924457,4805,Piauí
2017,PI,2,1.0,27,18,9,938.9203703703704,45,Piauí
2017,PI,2,2.0,154,155,-1,1021.137572661742,309,Piauí
2017,PI,2,3.0,153,181,-28,1034.755856966657,334,Piauí
2017,PI,2,4.0,365,417,-52,979.5719127584258,782,Piauí
2017,PI,2,5.0,1027,989,38,1005.7957876989084,2016,Piauí
2017,PI,2,6.0,1292,1372,-80,922.8254700155152,2664,Piauí
2017,PI,2,7.0,14534,13460,1074,1048.0013707844528,27994,Piauí
2017,PI,2,8.0,1322,1325,-3,1195.0830458979,2647,Piauí
2017,PI,2,9.0,3470,3098,372,1652.7590980295058,6568,Piauí
2017,RN,1,1.0,729,765,-36,1007.3320003513728,1494,Rio Grande do Norte
2017,RN,1,2.0,4530,4822,-292,1085.3590564774313,9352,Rio Grande do Norte
2017,RN,1,3.0,2584,2632,-48,1102.9009293131223,5216,Rio Grande do Norte
2017,RN,1,4.0,5141,5220,-79,1107.3676509270872,10361,Rio Grande do Norte
2017,RN,1,5.0,6477,6508,-31,1155.153632921842,12985,Rio Grande do Norte
2017,RN,1,6.0,5978,6105,-127,1058.6881906056924,12083,Rio Grande do Norte
2017,RN,1,7.0,40335,37670,2665,1167.3036458024585,78005,Rio Grande do Norte
2017,RN,1,8.0,1433,1420,13,1363.9602238735004,2853,Rio Grande do Norte
2017,RN,1,9.0,3679,3386,293,2289.371815387246,7065,Rio Grande do Norte
2017,RN,2,1.0,58,56,2,955.0826950826952,114,Rio Grande do Norte
2017,RN,2,2.0,344,541,-197,973.4321433165596,885,Rio Grande do Norte
2017,RN,2,3.0,284,372,-88,952.9211523280732,656,Rio Grande do Norte
2017,RN,2,4.0,904,1034,-130,941.9347246826072,1938,Rio Grande do Norte
2017,RN,2,5.0,1251,1425,-174,983.6118194631118,2676,Rio Grande do Norte
2017,RN,2,6.0,2111,2361,-250,877.0344911373007,4472,Rio Grande do Norte
2017,RN,2,7.0,22714,23375,-661,1000.9471686492946,46089,Rio Grande do Norte
2017,RN,2,8.0,1656,1675,-19,1165.9704587168983,3331,Rio Grande do Norte
2017,RN,2,9.0,5193,4476,717,1699.7702822471751,9669,Rio Grande do Norte
2017,SE,1,1.0,639,830,-191,975.625372773955,1469,Sergipe
2017,SE,1,2.0,4795,6219,-1424,1080.5213706343852,11014,Sergipe
2017,SE,1,3.0,1533,1804,-271,1124.0592827967084,3337,Sergipe
2017,SE,1,4.0,3165,3637,-472,1152.8789188713667,6802,Sergipe
2017,SE,1,5.0,3506,3837,-331,1151.1951956127164,7343,Sergipe
2017,SE,1,6.0,4116,3709,407,1030.0863968200674,7825,Sergipe
2017,SE,1,7.0,21083,20296,787,1164.3576251806892,41379,Sergipe
2017,SE,1,8.0,1070,1160,-90,1337.5427860044967,2230,Sergipe
2017,SE,1,9.0,2074,2033,41,2941.697528020113,4107,Sergipe
2017,SE,2,1.0,37,48,-11,1055.25772005772,85,Sergipe
2017,SE,2,2.0,452,595,-143,955.1610551361136,1047,Sergipe
2017,SE,2,3.0,206,223,-17,931.6454156768168,429,Sergipe
2017,SE,2,4.0,463,698,-235,922.7374237042308,1161,Sergipe
2017,SE,2,5.0,890,933,-43,964.6766865764624,1823,Sergipe
2017,SE,2,6.0,1556,1693,-137,832.4389321581689,3249,Sergipe
2017,SE,2,7.0,13038,13148,-110,1024.9913265784332,26186,Sergipe
2017,SE,2,8.0,1200,1254,-54,1135.2976785562057,2454,Sergipe
2017,SE,2,9.0,3079,2622,457,1949.5144838567817,5701,Sergipe
2018,AL,1,1.0,3835,5530,-1695,1027.5406271356928,9365,Alagoas
2018,AL,1,2.0,12296,13623,-1327,1113.8487131995118,25919,Alagoas
2018,AL,1,3.0,3702,4743,-1041,1140.7161642991678,8445,Alagoas
2018,AL,1,4.0,9233,10012,-779,1147.008296845909,19245,Alagoas
2018,AL,1,5.0,6238,6686,-448,1165.191837032592,12924,Alagoas
2018,AL,1,6.0,4989,5118,-129,1060.8932987524568,10107,Alagoas
2018,AL,1,7.0,34565,30991,3574,1200.9868181013662,65556,Alagoas
2018,AL,1,8.0,1644,1651,-7,1502.416664384298,3295,Alagoas
2018,AL,1,9.0,3034,2843,191,2587.4796938611985,5877,Alagoas
2018,AL,2,1.0,127,153,-26,969.4487349034408,280,Alagoas
2018,AL,2,2.0,615,468,147,979.9918405521198,1083,Alagoas
2018,AL,2,3.0,192,300,-108,1003.3142670181056,492,Alagoas
2018,AL,2,4.0,595,716,-121,965.0142789115548,1311,Alagoas
2018,AL,2,5.0,1195,1550,-355,1029.9600659177495,2745,Alagoas
2018,AL,2,6.0,1345,1549,-204,896.0196337531721,2894,Alagoas
2018,AL,2,7.0,20268,18586,1682,1059.0948508682957,38854,Alagoas
2018,AL,2,8.0,1758,1603,155,1279.498613678851,3361,Alagoas
2018,AL,2,9.0,4448,3875,573,1968.1101001333625,8323,Alagoas
2018,BA,1,1.0,3165,3177,-12,1044.5217403716051,6342,Bahia
2018,BA,1,2.0,18826,19625,-799,1171.2365749743808,38451,Bahia
2018,BA,1,3.0,11440,11846,-406,1186.971270295917,23286,Bahia
2018,BA,1,4.0,24954,25569,-615,1240.849155950506,50523,Bahia
2018,BA,1,5.0,26135,27694,-1559,1309.442481468897,53829,Bahia
2018,BA,1,6.0,31083,29541,1542,1168.9680532279056,60624,Bahia
2018,BA,1,7.0,233418,217651,15767,1344.9579198197728,451069,Bahia
2018,BA,1,8.0,7852,7248,604,1628.496250086372,15100,Bahia
2018,BA,1,9.0,19454,18061,1393,3492.35885412736,37515,Bahia
2018,BA,2,1.0,660,661,-1,914.6530006829408,1321,Bahia
2018,BA,2,2.0,3687,4120,-433,958.3022554283068,7807,Bahia
2018,BA,2,3.0,2324,2607,-283,986.0065675772918,4931,Bahia
2018,BA,2,4.0,4326,4905,-579,987.1214535747392,9231,Bahia
2018,BA,2,5.0,5680,6600,-920,1039.1673334560576,12280,Bahia
2018,BA,2,6.0,10359,10787,-428,918.7799648925842,21146,Bahia
2018,BA,2,7.0,126510,123429,3081,1090.253512840003,249939,Bahia
2018,BA,2,8.0,8853,8575,278,1254.6670363509957,17428,Bahia
2018,BA,2,9.0,28910,24801,4109,2433.4262245285745,53711,Bahia
2018,CE,1,1.0,1586,1737,-151,1072.0889464499326,3323,Ceará
2018,CE,1,2.0,8583,9580,-997,1197.86470723122,18163,Ceará
2018,CE,1,3.0,4672,5306,-634,1202.7715055551555,9978,Ceará
2018,CE,1,4.0,15929,16285,-356,1159.4964373056025,32214,Ceará
2018,CE,1,5.0,24684,26336,-1652,1178.4761546339798,51020,Ceará
2018,CE,1,6.0,16460,16831,-371,1076.2518311917586,33291,Ceará
2018,CE,1,7.0,147664,133763,13901,1174.3797884141443,281427,Ceará
2018,CE,1,8.0,7189,6610,579,1504.9203646791448,13799,Ceará
2018,CE,1,9.0,14718,13283,1435,2973.6401034458345,28001,Ceará
2018,CE,2,1.0,169,145,24,957.0745365537412,314,Ceará
2018,CE,2,2.0,768,951,-183,1038.4154957228418,1719,Ceará
2018,CE,2,3.0,667,789,-122,1003.2812392895931,1456,Ceará
2018,CE,2,4.0,3004,2988,16,984.2930752035924,5992,Ceará
2018,CE,2,5.0,6100,6569,-469,1001.6728885381394,12669,Ceará
2018,CE,2,6.0,5870,6583,-713,912.8451630890912,12453,Ceará
2018,CE,2,7.0,90781,84900,5881,1031.4322061521832,175681,Ceará
2018,CE,2,8.0,8131,7657,474,1269.7525756403115,15788,Ceará
2018,CE,2,9.0,19747,16784,2963,2100.529784431152,36531,Ceará
2018,MA,1,1.0,1801,1889,-88,1037.2618396481885,3690,Maranhão
2018,MA,1,2.0,4701,4768,-67,1161.699192382178,9469,Maranhão
2018,MA,1,3.0,2851,2899,-48,1211.8389260922934,5750,Maranhão
2018,MA,1,4.0,6701,7040,-339,1253.909895119187,13741,Maranhão
2018,MA,1,5.0,10046,10568,-522,1308.2983759886877,20614,Maranhão
2018,MA,1,6.0,5234,5589,-355,1194.3091206052077,10823,Maranhão
2018,MA,1,7.0,58679,55292,3387,1304.2476207389748,113971,Maranhão
2018,MA,1,8.0,1759,1470,289,1606.1160294807112,3229,Maranhão
2018,MA,1,9.0,4720,4219,501,3104.902128988377,8939,Maranhão
2018,MA,2,1.0,40,31,9,980.3866456775548,71,Maranhão
2018,MA,2,2.0,253,217,36,1033.3645597818618,470,Maranhão
2018,MA,2,3.0,187,223,-36,1066.6960638186613,410,Maranhão
2018,MA,2,4.0,566,670,-104,1037.423218580103,1236,Maranhão
2018,MA,2,5.0,1315,1374,-59,1041.1943904114044,2689,Maranhão
2018,MA,2,6.0,1166,1349,-183,947.5167493806742,2515,Maranhão
2018,MA,2,7.0,32010,29159,2851,1104.055355304232,61169,Maranhão
2018,MA,2,8.0,1972,1518,454,1347.0267432428932,3490,Maranhão
2018,MA,2,9.0,7242,5713,1529,2221.7686274711364,12955,Maranhão
2018,PB,1,1.0,1774,2095,-321,1038.705335310868,3869,Paraíba
2018,PB,1,2.0,6479,7903,-1424,1107.7594027512594,14382,Paraíba
2018,PB,1,3.0,3684,3776,-92,1123.8322125943362,7460,Paraíba
2018,PB,1,4.0,6694,6930,-236,1121.4540069146271,13624,Paraíba
2018,PB,1,5.0,7216,7956,-740,1150.6821731951206,15172,Paraíba
2018,PB,1,6.0,6426,6482,-56,1071.9548776236963,12908,Paraíba
2018,PB,1,7.0,45675,41429,4246,1133.7218880307569,87104,Paraíba
2018,PB,1,8.0,2526,2338,188,1288.4886022518606,4864,Paraíba
2018,PB,1,9.0,4810,4325,485,2278.017641350519,9135,Paraíba
2018,PB,2,1.0,49,43,6,938.7681127899878,92,Paraíba
2018,PB,2,2.0,325,252,73,972.579484857321,577,Paraíba
2018,PB,2,3.0,274,344,-70,1015.3147982171058,618,Paraíba
2018,PB,2,4.0,751,760,-9,989.604209537714,1511,Paraíba
2018,PB,2,5.0,1147,1303,-156,989.9501290402856,2450,Paraíba
2018,PB,2,6.0,1731,1763,-32,947.7289660311832,3494,Paraíba
2018,PB,2,7.0,24300,23556,744,1047.3518511978675,47856,Paraíba
2018,PB,2,8.0,2580,2372,208,1131.5025082042257,4952,Paraíba
2018,PB,2,9.0,6541,5566,975,1749.5417679626407,12107,Paraíba
2018,PE,1,1.0,4783,5020,-237,992.13812577943,9803,Pernambuco
2018,PE,1,2.0,21425,23665,-2240,1094.1676823342605,45090,Pernambuco
2018,PE,1,3.0,9097,9956,-859,1115.0897860873213,19053,Pernambuco
2018,PE,1,4.0,17043,19484,-2441,1189.041216143723,36527,Pernambuco
2018,PE,1,5.0,19728,21309,-1581,1226.5375245740242,41037,Pernambuco
2018,PE,1,6.0,16278,17050,-772,1148.651690863453,33328,Pernambuco
2018,PE,1,7.0,140159,133592,6567,1283.3383269109183,273751,Pernambuco
2018,PE,1,8.0,6250,5887,363,1639.0280329678862,12137,Pernambuco
2018,PE,1,9.0,15595,15082,513,3214.1404730852323,30677,Pernambuco
2018,PE,2,1.0,352,376,-24,1010.9408459856336,728,Pernambuco
2018,PE,2,2.0,2671,2938,-267,997.514803786004,5609,Pernambuco
2018,PE,2,3.0,1314,1565,-251,1000.567348400158,2879,Pernambuco
2018,PE,2,4.0,3734,4308,-574,1008.298159655618,8042,Pernambuco
2018,PE,2,5.0,4481,5322,-841,1040.3766177228545,9803,Pernambuco
2018,PE,2,6.0,5842,6428,-586,953.1116917644914,12270,Pernambuco
2018,PE,2,7.0,81414,82686,-1272,1078.7266900396514,164100,Pernambuco
2018,PE,2,8.0,6575,6742,-167,1318.687670280696,13317,Pernambuco
2018,PE,2,9.0,20737,19108,1629,2292.04851807932,39845,Pernambuco
2018,PI,1,1.0,636,590,46,1092.4481334469,1226,Piauí
2018,PI,1,2.0,3994,3747,247,1142.2965464558304,7741,Piauí
2018,PI,1,3.0,2010,2287,-277,1175.3908249257986,4297,Piauí
2018,PI,1,4.0,4296,4889,-593,1189.6866553898114,9185,Piauí
2018,PI,1,5.0,7347,7646,-299,1168.433544689235,14993,Piauí
2018,PI,1,6.0,5116,5251,-135,1076.705543381772,10367,Piauí
2018,PI,1,7.0,29428,26832,2596,1160.1709230619915,56260,Piauí
2018,PI,1,8.0,1568,1505,63,1340.007700984336,3073,Piauí
2018,PI,1,9.0,3312,3026,286,2073.159096490846,6338,Piauí
2018,PI,2,1.0,15,24,-9,993.4555555555556,39,Piauí
2018,PI,2,2.0,207,196,11,1035.2128239023366,403,Piauí
2018,PI,2,3.0,180,185,-5,1011.7824115365391,365,Piauí
2018,PI,2,4.0,469,496,-27,982.1375096133734,965,Piauí
2018,PI,2,5.0,1293,1334,-41,1006.3205345820566,2627,Piauí
2018,PI,2,6.0,1826,1911,-85,920.5288388305092,3737,Piauí
2018,PI,2,7.0,18028,17603,425,1050.524049997406,35631,Piauí
2018,PI,2,8.0,1569,1541,28,1190.2956748006957,3110,Piauí
2018,PI,2,9.0,4785,4016,769,1553.5044393777953,8801,Piauí
2018,RN,1,1.0,1004,1007,-3,1051.7676932023808,2011,Rio Grande do Norte
2018,RN,1,2.0,5787,6305,-518,1099.246555938881,12092,Rio Grande do Norte
2018,RN,1,3.0,3212,3338,-126,1139.819982297267,6550,Rio Grande do Norte
2018,RN,1,4.0,6738,6546,192,1108.9399646419429,13284,Rio Grande do Norte
2018,RN,1,5.0,8493,8499,-6,1167.554524852468,16992,Rio Grande do Norte
2018,RN,1,6.0,8124,7574,550,1051.0522612648845,15698,Rio Grande do Norte
2018,RN,1,7.0,53873,51253,2620,1205.512574602071,105126,Rio Grande do Norte
2018,RN,1,8.0,1888,1868,20,1359.1523654305918,3756,Rio Grande do Norte
2018,RN,1,9.0,4868,4735,133,2238.2603615578505,9603,Rio Grande do Norte
2018,RN,2,1.0,71,78,-7,946.3251302491792,149,Rio Grande do Norte
2018,RN,2,2.0,388,552,-164,991.4396153280156,940,Rio Grande do Norte
2018,RN,2,3.0,324,454,-130,966.934671419294,778,Rio Grande do Norte
2018,RN,2,4.0,987,1071,-84,960.98706559953,2058,Rio Grande do Norte
2018,RN,2,5.0,1555,1764,-209,982.918094746386,3319,Rio Grande do Norte
2018,RN,2,6.0,3048,2883,165,831.3849590013903,5931,Rio Grande do Norte
2018,RN,2,7.0,30776,29604,1172,1011.7481870946066,60380,Rio Grande do Norte
2018,RN,2,8.0,2116,2153,-37,1164.0171955833673,4269,Rio Grande do Norte
2018,RN,2,9.0,7168,6308,860,1661.4022398778718,13476,Rio Grande do Norte
2018,SE,1,1.0,834,884,-50,1004.8395491819427,1718,Sergipe
2018,SE,1,2.0,5790,6452,-662,1061.5004050117072,12242,Sergipe
2018,SE,1,3.0,1830,1934,-104,1105.6692296342858,3764,Sergipe
2018,SE,1,4.0,3947,4251,-304,1137.1696488273603,8198,Sergipe
2018,SE,1,5.0,4357,4611,-254,1159.7457139836322,8968,Sergipe
2018,SE,1,6.0,4803,4860,-57,1035.3197159436709,9663,Sergipe
2018,SE,1,7.0,28312,27445,867,1201.6065955036672,55757,Sergipe
2018,SE,1,8.0,1484,1410,74,1335.5370427758903,2894,Sergipe
2018,SE,1,9.0,2817,2723,94,2766.658623941079,5540,Sergipe
2018,SE,2,1.0,44,51,-7,971.1547369297368,95,Sergipe
2018,SE,2,2.0,556,638,-82,982.1094656322311,1194,Sergipe
2018,SE,2,3.0,193,286,-93,998.485143390861,479,Sergipe
2018,SE,2,4.0,653,695,-42,900.1233719427818,1348,Sergipe
2018,SE,2,5.0,1000,1101,-101,972.5579668569928,2101,Sergipe
2018,SE,2,6.0,1846,2036,-190,824.2825677697425,3882,Sergipe
2018,SE,2,7.0,18123,18030,93,1034.6011921341185,36153,Sergipe
2018,SE,2,8.0,1677,1664,13,1132.4536400392303,3341,Sergipe
2018,SE,2,9.0,4567,3955,612,1861.048341521143,8522,Sergipe
2019,AL,1,1.0,1064,1978,-914,1111.1993090821704,3042,Alagoas
2019,AL,1,2.0,4163,6270,-2107,1188.9897205106247,10433,Alagoas
2019,AL,1,3.0,1271,2098,-827,1218.5982358373542,3369,Alagoas
2019,AL,1,4.0,3556,4328,-772,1224.5358599252245,7884,Alagoas
2019,AL,1,5.0,3482,4233,-751,1252.2743584510197,7715,Alagoas
2019,AL,1,6.0,2920,3148,-228,1128.097591888287,6068,Alagoas
2019,AL,1,7.0,23857,22767,1090,1243.3066302026116,46624,Alagoas
2019,AL,1,8.0,1177,1178,-1,1504.7834776279258,2355,Alagoas
2019,AL,1,9.0,1954,2132,-178,2851.8204284669396,4086,Alagoas
2019,AL,2,1.0,121,83,38,1002.2072513537188,204,Alagoas
2019,AL,2,2.0,538,384,154,1011.5618324172856,922,Alagoas
2019,AL,2,3.0,167,210,-43,1062.896543475552,377,Alagoas
2019,AL,2,4.0,347,448,-101,982.5842070478752,795,Alagoas
2019,AL,2,5.0,864,1037,-173,1056.4790866917658,1901,Alagoas
2019,AL,2,6.0,951,979,-28,899.3843626383464,1930,Alagoas
2019,AL,2,7.0,13594,13306,288,1103.1573983087878,26900,Alagoas
2019,AL,2,8.0,1228,1197,31,1302.90331439928,2425,Alagoas
2019,AL,2,9.0,2876,2980,-104,1954.3386799300797,5856,Alagoas
2019,BA,1,1.0,1945,2019,-74,1126.0605469226398,3964,Bahia
2019,BA,1,2.0,13526,14477,-951,1264.0925072363125,28003,Bahia
2019,BA,1,3.0,7678,8390,-712,1263.1646393460403,16068,Bahia
2019,BA,1,4.0,17056,17256,-200,1310.0863358537877,34312,Bahia
2019,BA,1,5.0,18157,18226,-69,1400.539601576547,36383,Bahia
2019,BA,1,6.0,20545,20824,-279,1231.1647458941704,41369,Bahia
2019,BA,1,7.0,169462,159804,9658,1408.44122036415,329266,Bahia
2019,BA,1,8.0,5332,5335,-3,1730.2630122715957,10667,Bahia
2019,BA,1,9.0,13236,13427,-191,3490.537216028367,26663,Bahia
2019,BA,2,1.0,411,363,48,971.9968428777928,774,Bahia
2019,BA,2,2.0,2192,2685,-493,1003.9487452956306,4877,Bahia
2019,BA,2,3.0,1341,1511,-170,1036.6168774974456,2852,Bahia
2019,BA,2,4.0,2831,3177,-346,1018.6435552355462,6008,Bahia
2019,BA,2,5.0,4045,4104,-59,1080.5132933448774,8149,Bahia
2019,BA,2,6.0,6915,7060,-145,961.056074411698,13975,Bahia
2019,BA,2,7.0,91307,87366,3941,1130.939655456618,178673,Bahia
2019,BA,2,8.0,6162,6336,-174,1340.5140835530142,12498,Bahia
2019,BA,2,9.0,20838,20198,640,2392.413961598382,41036,Bahia
2019,CE,1,1.0,1000,983,17,1144.8148187219117,1983,Ceará
2019,CE,1,2.0,5114,5225,-111,1245.226852883794,10339,Ceará
2019,CE,1,3.0,2590,2963,-373,1263.3163118849243,5553,Ceará
2019,CE,1,4.0,8862,9707,-845,1217.0327613375007,18569,Ceará
2019,CE,1,5.0,15268,15857,-589,1228.2139499785817,31125,Ceará
2019,CE,1,6.0,9937,10349,-412,1157.716925778082,20286,Ceará
2019,CE,1,7.0,99095,92126,6969,1236.2309170735978,191221,Ceará
2019,CE,1,8.0,4851,4735,116,1667.5103826383374,9586,Ceará
2019,CE,1,9.0,9974,9475,499,3234.3935511087407,19449,Ceará
2019,CE,2,1.0,128,107,21,999.1684154649996,235,Ceará
2019,CE,2,2.0,603,623,-20,1051.072558782791,1226,Ceará
2019,CE,2,3.0,352,483,-131,1047.966422242598,835,Ceará
2019,CE,2,4.0,1654,2003,-349,1024.5381693304985,3657,Ceará
2019,CE,2,5.0,3391,4045,-654,1046.470931391037,7436,Ceará
2019,CE,2,6.0,3535,4053,-518,968.1016853002576,7588,Ceará
2019,CE,2,7.0,61236,57721,3515,1076.4142508151572,118957,Ceará
2019,CE,2,8.0,5397,5312,85,1356.812465250773,10709,Ceará
2019,CE,2,9.0,13863,12766,1097,2249.576302334438,26629,Ceará
2019,MA,1,1.0,1194,1137,57,1098.7969983534997,2331,Maranhão
2019,MA,1,2.0,2824,2896,-72,1221.7617483532167,5720,Maranhão
2019,MA,1,3.0,1504,1676,-172,1268.9324231643386,3180,Maranhão
2019,MA,1,4.0,4060,4293,-233,1298.073830971642,8353,Maranhão
2019,MA,1,5.0,6936,6759,177,1352.04889830593,13695,Maranhão
2019,MA,1,6.0,3822,3787,35,1234.3294839776415,7609,Maranhão
2019,MA,1,7.0,43294,40406,2888,1332.230207649483,83700,Maranhão
2019,MA,1,8.0,1281,1161,120,1647.8051784236714,2442,Maranhão
2019,MA,1,9.0,3400,3164,236,3249.9172311665648,6564,Maranhão
2019,MA,2,1.0,27,18,9,1036.5487103174603,45,Maranhão
2019,MA,2,2.0,188,203,-15,1147.9207939331804,391,Maranhão
2019,MA,2,3.0,116,138,-22,1084.8211624726646,254,Maranhão
2019,MA,2,4.0,289,397,-108,1072.5966351662955,686,Maranhão
2019,MA,2,5.0,935,913,22,1076.05332171658,1848,Maranhão
2019,MA,2,6.0,922,908,14,964.59542813541,1830,Maranhão
2019,MA,2,7.0,25423,20972,4451,1116.9737100014383,46395,Maranhão
2019,MA,2,8.0,1322,1302,20,1363.4933079133382,2624,Maranhão
2019,MA,2,9.0,5634,4460,1174,2260.1125391756723,10094,Maranhão
2019,PB,1,1.0,703,735,-32,1089.6871147552004,1438,Paraíba
2019,PB,1,2.0,3335,2897,438,1176.7295362067462,6232,Paraíba
2019,PB,1,3.0,1773,2006,-233,1197.975725459603,3779,Paraíba
2019,PB,1,4.0,3613,3716,-103,1181.7280765008957,7329,Paraíba
2019,PB,1,5.0,3960,4491,-531,1200.3022475935638,8451,Paraíba
2019,PB,1,6.0,3754,3658,96,1121.1900728791438,7412,Paraíba
