exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,38013861.97,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,36434319.52,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeInstituicoesPrivadas,Transferências de Instituições Privadas,1579542.45,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,4327507707.58,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasCorrentes,Transferências Correntes,4220722460.23,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,3047445171.62,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6CotaParteDoFPE,Cota-Parte do FPE,2860537858.98,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,1280062535.96,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,1360184601.25,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,38013861.97,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasDeCapital,Transferências de Capital,116666224.92,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,38013861.97,Maranhão
2015,RREO,4,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,116666224.92,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,5190845499.96,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,5180000878.58,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,10844621.38,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,42343240.92,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,40635991.07,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeInstituicoesPrivadas,Transferências de Instituições Privadas,1707249.85,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,5190845499.96,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasCorrentes,Transferências Correntes,5048652429.07,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,3642215539.77,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6CotaParteDoFPE,Cota-Parte do FPE,3427550426.34,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,1548629960.19,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,1621102002.73,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,42343240.92,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasDeCapital,Transferências de Capital,124824403.64,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,42343240.92,Maranhão
2015,RREO,5,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,124824403.64,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,6246698232.24,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,6235103941.86,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeInstituicoesPrivadas,Transferências de Instituições Privadas,11594290.38,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,23151269.19,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,21118406.58,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeInstituicoesPrivadas,Transferências de Instituições Privadas,2032862.61,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,6246698232.24,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasCorrentes,Transferências Correntes,6075226181.01,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,4410731481.38,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6CotaParteDoFPE,Cota-Parte do FPE,4192775050.06,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,1835966750.86,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,1882451130.95,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,23151269.19,Maranhão
2015,RREO,6,B,Governo do Estado do Maranhão,21,MA,6850884,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasDeCapital,Transferências de Capital,111552847.27,Maranhão
