exercicio,periodo,uf,cod_conta,conta,coluna,valor,populacao,uf_nome
2017,1,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,5685148171.68,6954036,Maranhão
2017,1,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,5454289371.28,6954036,Maranhão
2017,1,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,4264734373.12,6954036,Maranhão
2017,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7051309013.64,6954036,Maranhão
2017,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,6787593246.03,6954036,Maranhão
2017,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,6752264144.8,6954036,Maranhão
2017,2,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,5948863939.29,6954036,Maranhão
2017,2,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,5685148171.68,6954036,Maranhão
2017,2,MA,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,5718916476.43,6954036,Maranhão
2017,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,5454289371.28,6954036,Maranhão
2017,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,4264734373.12,6954036,Maranhão
2017,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,4571244203.6,6954036,Maranhão
2017,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7051309013.64,6954036,Maranhão
2017,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,6787593246.03,6954036,Maranhão
2017,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,6752264144.8,6954036,Maranhão
2017,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 3º Quadrimestre,7197768744.13,6954036,Maranhão
2017,3,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,5948863939.29,6954036,Maranhão
2017,3,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,5685148171.68,6954036,Maranhão
2017,3,MA,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,5718916476.43,6954036,Maranhão
2017,3,MA,DividaContratual,Dívida Contratual,Até o 3º Quadrimestre,5936628970.82,6954036,Maranhão
2017,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,5454289371.28,6954036,Maranhão
2017,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,4264734373.12,6954036,Maranhão
2017,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,4571244203.6,6954036,Maranhão
2017,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 3º Quadrimestre,5487449666.98,6954036,Maranhão
2018,1,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7197768744.13,6954036,Maranhão
2018,1,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,7466327746.02,6954036,Maranhão
2018,1,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,5936628970.82,6954036,Maranhão
2018,1,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,6237055728.23,6954036,Maranhão
2018,1,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,5487449666.98,6954036,Maranhão
2018,1,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,5844840841.82,6954036,Maranhão
2018,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7197768744.13,6954036,Maranhão
2018,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,7466327746.02,6954036,Maranhão
2018,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,7709099379.03,6954036,Maranhão
2018,2,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,5936628970.82,6954036,Maranhão
2018,2,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,6237055728.23,6954036,Maranhão
2018,2,MA,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,6542568439.46,6954036,Maranhão
2018,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,5487449666.98,6954036,Maranhão
2018,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,5844840841.82,6954036,Maranhão
2018,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,6164499426.56,6954036,Maranhão
2018,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7197768744.13,6954036,Maranhão
2018,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,7466327746.02,6954036,Maranhão
2018,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,7709099379.03,6954036,Maranhão
2018,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 3º Quadrimestre,7705768037.61,6954036,Maranhão
2018,3,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,5936628970.82,6954036,Maranhão
2018,3,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,6237055728.23,6954036,Maranhão
2018,3,MA,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,6542568439.46,6954036,Maranhão
2018,3,MA,DividaContratual,Dívida Contratual,Até o 3º Quadrimestre,6413107219.55,6954036,Maranhão
2018,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,5487449666.98,6954036,Maranhão
2018,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,5844840841.82,6954036,Maranhão
2018,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,6164499426.56,6954036,Maranhão
2018,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 3º Quadrimestre,7144367665.42,6954036,Maranhão
2019,1,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7705768037.61,7035055,Maranhão
2019,1,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,7620570476.26,7035055,Maranhão
2019,1,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,6413107219.55,7035055,Maranhão
2019,1,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,6327909658.2,7035055,Maranhão
2019,1,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,7144367665.42,7035055,Maranhão
2019,1,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,5393054805.31,7035055,Maranhão
2019,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7705768037.61,7035055,Maranhão
2019,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,7620570476.26,7035055,Maranhão
2019,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,7537380432.1,7035055,Maranhão
2019,2,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,6413107219.55,7035055,Maranhão
2019,2,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,6327909658.2,7035055,Maranhão
2019,2,MA,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,6264719614.04,7035055,Maranhão
2019,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,7144367665.42,7035055,Maranhão
2019,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,5393054805.31,7035055,Maranhão
2019,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,3802838692.08,7035055,Maranhão
2019,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7705768037.61,7035055,Maranhão
2019,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,7620570476.26,7035055,Maranhão
2019,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,7537380432.1,7035055,Maranhão
2019,3,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 3º Quadrimestre,7461344237.22,7035055,Maranhão
2019,3,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,6413107219.55,7035055,Maranhão
2019,3,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,6327909658.2,7035055,Maranhão
2019,3,MA,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,6264719614.04,7035055,Maranhão
2019,3,MA,DividaContratual,Dívida Contratual,Até o 3º Quadrimestre,6248300213.73,7035055,Maranhão
2019,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,7144367665.42,7035055,Maranhão
2019,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,5605805217.06,7035055,Maranhão
2019,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 2º Quadrimestre,5705486956.92,7035055,Maranhão
2019,3,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 3º Quadrimestre,6549951976.7,7035055,Maranhão
2020,1,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7461344237.22,7075181,Maranhão
2020,1,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,8069853758.85,7075181,Maranhão
2020,1,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,6248300213.73,7075181,Maranhão
2020,1,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,6906606398.26,7075181,Maranhão
2020,1,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,6549951976.7,7075181,Maranhão
2020,1,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),Até o 1º Quadrimestre,3219628628.78,7075181,Maranhão
2020,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),SALDO DO EXERCÍCIO ANTERIOR,7461344237.22,7075181,Maranhão
2020,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 1º Quadrimestre,8069853758.85,7075181,Maranhão
2020,2,MA,DividaConsolidada,DÍVIDA CONSOLIDADA - DC (I),Até o 2º Quadrimestre,8028268191.64,7075181,Maranhão
2020,2,MA,DividaContratual,Dívida Contratual,SALDO DO EXERCÍCIO ANTERIOR,6248300213.73,7075181,Maranhão
2020,2,MA,DividaContratual,Dívida Contratual,Até o 1º Quadrimestre,6906606398.26,7075181,Maranhão
2020,2,MA,DividaContratual,Dívida Contratual,Até o 2º Quadrimestre,6901096569.38,7075181,Maranhão
2020,2,MA,DividaConsolidadaLiquida,DÍVIDA CONSOLIDADA LÍQUIDA (DCL) (III) = (I - II),SALDO DO EXERCÍCIO ANTERIOR,6549951976.7,7075181,Maranhão
