uf,uf_nome,ano_bim,bimestre,admissoes,desligamentos,saldo,total_movimentacoes,salario_medio,rais_vinculos_ativos,credito_PF_nordeste_real,credito_PJ_nordeste_real,credito_total_nordeste_real,IBCR_NE_ajuste_sazonal,ibc_br,selic_mensal,ipca_mensal,inadimplencia_PF,inadimplencia_PJ,resultado_primario_real,dcl_real,investimento_publico_real,transferencias_federais_real,rais_remuneracao_media_real,credito_PF_brasil,credito_PF_brasil_real,credito_PF_nordeste,credito_PJ_brasil,credito_PJ_brasil_real,credito_PJ_nordeste,credito_total_nordeste,pib_trimestral_indice,resultado_primario_nominal,dcl_nominal,ano,investimento_publico_nominal,transferencias_federais_nominal
RN,Rio Grande do Norte,2023,4,40986,31480,9506,72466,1593.413925413788,,591979.4260006617,248116.79455729207,328882.7513937315,101.02,102.45143,13.42,0.175,4.09,4.88,476190446.21258026,3765615269.62392,383721433.089249,2236361441.47528,,5551565.0,6149654.498836772,534406.0,3387211.0,3752127.078519192,223986.0,296897.0,184.44,429878168.77,3399387386.44,2023.0,351066280.69,2018862345.5499997
RN,Rio Grande do Norte,2023,5,36156,29645,6511,65801,1713.7514744276605,,598538.308703895,252579.3041097942,335085.64829951053,101.59,102.78063,12.81,0.25,3.905,4.84,838795469.2536478,4520759990.052798,383721433.089249,2248856524.407289,,5644764.0,6221746.596135464,543032.0,3449675.0,3802285.390323423,229156.0,304011.0,185.03,761008568.1,4101520827.02,2023.0,351066280.69,2040305588.47
RN,Rio Grande do Norte,2023,6,31819,31044,775,62863,1630.2789210184883,,604430.7816497381,258168.44293527197,340657.34724386915,102.41,104.50538,12.02,0.42,3.725,4.67,776591526.6443144,4483032225.414027,383721433.089249,3801142427.1585608,,5794196.0,6333155.062201124,552993.0,3522206.0,3849831.2378482143,236198.0,311667.0,,710502659.91,4101520827.02,2023.0,351066280.69,3477660665.2699995
RN,Rio Grande do Norte,2024,1,35363,33623,1740,68986,1707.8354939782937,,605634.7431939559,253127.558278924,339417.3394566512,105.25,104.87054,11.4,0.625,3.67,4.595000000000001,368688705.7190924,3673812454.914793,922151263.522028,3266505993.403424,,5802794.0,6264034.033219429,561040.0,3580901.0,3865531.971941359,234489.0,314425.0,186.47,341541025.81,3403298378.88,2024.0,884435528.36,3025983141.05
RN,Rio Grande do Norte,2024,2,41075,36969,4106,78044,1545.4948687384422,,615088.4792009176,257285.21113122985,343670.3992010601,105.88,105.27083,10.825,0.27,3.64,4.51,513347016.4224105,3654058323.294397,922151263.522028,2712478266.3580456,,5915624.0,6351495.728033628,572878.0,3646778.0,3915477.874876263,239629.0,320086.0,189.63,478118550.45,3403298378.88,2024.0,884435528.36,2526334302.82
RN,Rio Grande do Norte,2024,3,39784,32515,7269,72299,1578.0431026333335,,622449.8332672146,264127.15396949445,347879.262359156,106.01,106.53112,10.43,0.335,3.655,4.485,565340970.88579,3748239981.327563,922151263.522028,3036814460.025212,,6040221.0,6442049.254909202,583624.0,3704064.0,3950478.4231133265,247652.0,326180.0,,530077351.07,3514440351.57,2024.0,884435528.36,2847390597.11
RN,Rio Grande do Norte,2024,4,47355,34342,13013,81697,1603.4573987322578,,638503.4092041657,266865.3516868306,355560.4615247019,106.43,107.075,10.4,0.18,3.72,4.4350000000000005,392538022.06226486,3734797548.598744,922151263.522028,2729301202.452327,,6134688.0,6519336.056901,600831.0,3790764.0,4028446.830287419,251120.0,334582.0,191.19,369377843.46,3514440351.57,2024.0,884435528.36,2568269404.88
RN,Rio Grande do Norte,2024,5,42714,34886,7828,77600,1639.545912700792,,644680.4793315742,273194.696641856,361497.6937586403,106.56,108.15165,10.575,0.5,3.725,4.4,315440447.94650584,7293990062.760966,922151263.522028,2450676856.927039,,6274641.0,6601882.683934143,612725.0,3877157.0,4079362.574080979,259653.0,343579.0,191.19,299804716.7,6932442046.08,2024.0,884435528.36,2329201868.6799994
RN,Rio Grande do Norte,2024,6,33157,33413,-256,66570,1609.38547286136,,654701.0962681653,279854.99287850433,370239.70286457706,107.26,106.90886,11.405,0.455,3.6,4.175,327581251.22768694,7228068058.211023,922151263.522028,3715325294.15909,,6462746.0,6738342.3648446305,627924.0,3965534.0,4134639.633281547,268409.0,355097.0,,314183267.4,6932442046.08,2024.0,884435528.36,3563369502.979999
RN,Rio Grande do Norte,2025,1,42196,40329,1867,82525,1667.311560397031,,659324.2645599832,276545.1133366829,364874.6535477806,106.24,109.04864,12.695,0.735,3.815,4.475,576038220.8753566,5965625989.285991,,3625874152.539771,,6518695.0,6698075.149206426,641667.0,4040708.0,4151899.397041831,269139.0,355103.0,194.02,560611427.4,5805861451.53,,,3528770158.93
RN,Rio Grande do Norte,2025,2,42507,41498,1009,84005,1682.7055718227646,,664173.33840768,277805.74153360457,365725.1455559043,108.55,110.40313,13.86,0.495,4.02,4.68,583288115.0967945,5907004405.010315,,2737714771.977343,,6630471.0,6745979.340235858,652801.0,4116655.0,4188370.566869027,273049.0,359463.0,194.59,573300737.63,5805861451.53,,,2690838125.4
RN,Rio Grande do Norte,2025,3,43941,39958,3983,83899,1684.3970379927132,,670286.8572413868,285041.07847278175,366538.5122275519,111.17,108.8466,14.645,0.25,4.265000000000001,4.95,750460634.516199,5701298474.766338,,3270826959.2782426,,6703448.0,6786254.044054836,662108.0,4155742.0,4207076.858588078,281563.0,362066.0,,741303494.81,5631731086.1,,,3230916245.72
RN,Rio Grande do Norte,2025,4,48041,39264,8777,87305,1688.4752099778575,,683596.3081556401,289199.1266316987,373020.961029983,109.17,108.69252,14.9,0.075,4.665,5.3,776083069.5260556,5692775592.715461,,2703923113.2602005,,6772151.0,6845556.958168127,676266.0,4226068.0,4271875.981957824,286098.0,369021.0,194.64,767761011.63,5631731086.1,,,2674928530.6199994
RN,Rio Grande do Norte,2025,5,42166,37981,4185,80147,2381.9371705362696,,693723.11468206,293657.78206604,379001.32743144,110.04,108.60643,14.9,0.285,4.8100000000000005,5.3149999999999995,957887242.2899058,9520805553.316154,,3327470041.86379,,6919371.0,6954700.89316374,690199.0,4321868.0,4343935.1986959195,292166.0,377076.0,194.92,953021173.36,9472439843.82,,,3310566488.01
RN,Rio Grande do Norte,2025,6,34412,38170,-3758,72582,1715.7954082936149,,707617.0,303329.0,386092.0,108.68,109.05574,14.9,0.255,4.965,5.3149999999999995,708797318.09,9472439843.82,,3581730117.2400007,,7130222.0,7130222.0,707617.0,4428977.0,4428977.0,303329.0,386092.0,,708797318.09,9472439843.82,,,3581730117.2400007
SE,Sergipe,2015,1,8909,9066,-157,17975,994.3340751043116,554872.0,383549.180807768,305374.4696786171,248711.9955311034,102.8,101.08609,11.985,1.23,3.78,4.415,,5819515864.928141,556858896.3154399,7398346767.438139,,3033503.0,5398083.829970012,215539.0,1433769.0,2551375.507066344,171608.0,139766.0,173.86,,3270330619.32,2015.0,337967651.29,4157569208.07
SE,Sergipe,2015,2,8965,11004,-2039,19969,1050.9577344884572,554872.0,381879.12643604295,297192.4595310224,245223.54056787063,102.34,99.65606,12.63,1.015,3.71,4.475,,5703206273.092448,556858896.3154399,5421294464.130095,,3070707.0,5355077.961160497,218977.0,1453221.0,2534306.187401018,170416.0,140616.0,169.75,,3270330619.32,2015.0,337967651.29,3108676844.8199997
SE,Sergipe,2015,3,16843,21038,-4195,37881,1042.5952933475085,554872.0,382916.26661837305,290586.2207566146,242457.18555862745,101.87,97.92509,13.365,0.765,3.76,4.635,,5833932898.973147,556858896.3154399,6967714325.734902,,3109967.0,5341507.07328451,222944.0,1469882.0,2524587.9135995917,169187.0,141165.0,,,3396670367.95,2015.0,337967651.29,4056787966.61
SE,Sergipe,2015,4,9309,8587,722,17896,1023.2468149307108,554872.0,386035.2429442638,290178.33751299203,240468.32255355536,100.74,97.38494,13.92,0.42,3.835,4.84,,5785257822.3487215,556858896.3154399,4880124375.314587,,3143987.0,5354883.875908807,226651.0,1486592.0,2531984.874891348,170371.0,141185.0,166.95,,3396670367.95,2015.0,337967651.29,2865243756.8999996
SE,Sergipe,2015,5,19968,17230,2738,37198,1028.215348613037,554872.0,383584.5601030859,282952.1081041643,237974.15727586017,99.79,97.2129,14.15,0.6799999999999999,4.015000000000001,4.97,,7369245406.426798,556858896.3154399,4887946399.944748,,3166774.0,5321092.545440522,228285.0,1496614.0,2514742.6367659713,168395.0,141627.0,165.67,,4385703603.8,2015.0,337967651.29,2908993113.8300004
SE,Sergipe,2015,6,6223,8473,-2250,14696,1072.5930185084376,554872.0,383275.8709000191,283722.048971054,238435.86046511072,98.87,95.70125,14.15,0.985,4.215,5.25,,7226188835.105763,556858896.3154399,5998878087.852081,,3229576.0,5321272.968174295,232617.0,1518662.0,2502252.6326655606,172196.0,144711.0,,,4385703603.8,2015.0,337967651.29,3640826699.800001
SE,Sergipe,2016,1,13226,15636,-2410,28862,1111.6437500387028,523722.0,376267.36491359206,272079.3032488385,230986.51134218535,96.58,95.22152,14.15,1.085,4.3,5.455,,6565577990.554865,573068193.4541458,6518714917.252176,,3192287.0,5147542.983727597,233345.0,1522813.0,2455526.515529203,168732.0,143248.0,163.3,,4071691937.88,2016.0,369675557.23,4042629455.03
SE,Sergipe,2016,2,6624,7886,-1262,14510,1152.5899379738112,523722.0,373572.11154157226,263932.082410598,230762.2353080362,95.74,94.43174,14.15,0.52,4.275,5.58,,6497830119.230839,573068193.4541458,5050594599.4799595,,3150823.0,5028256.779275196,234089.0,1526375.0,2435873.2437417707,165386.0,144601.0,163.75,,4071691937.88,2016.0,369675557.23,3164820399.25
SE,Sergipe,2016,3,7000,7647,-647,14647,1181.9040759199836,523722.0,373626.3998721669,256636.4826084246,226725.8568684735,96.01,94.35527,14.15,0.565,4.1850000000000005,5.705,,6603362156.8581915,573068193.4541458,6180556011.233219,,3140231.0,4955224.17188037,236775.0,1536798.0,2425037.7112057707,162636.0,143681.0,,,4184691111.83,2016.0,369675557.23,3916749860.45
SE,Sergipe,2016,4,13677,16173,-2496,29850,1136.531069602658,523722.0,373425.62854301714,250092.40776679857,225157.25038362268,95.38,93.79533,14.15,0.48,4.109999999999999,5.73,,6540424437.348519,573068193.4541458,4579619526.272223,,3125535.0,4885026.145895989,238925.0,1546795.0,2417549.0011601807,160014.0,144060.0,162.86,,4184691111.83,2016.0,369675557.23,2930129888.4700017
SE,Sergipe,2016,5,15349,13813,1536,29162,1139.7547840161603,523722.0,371343.30792738264,245591.78869888335,223607.23558003287,96.34,93.59054,14.1,0.17,4.18,5.779999999999999,,6389353661.990241,573068193.4541458,4587489554.602421,,3105525.0,4837294.836645756,238401.0,1547944.0,2411141.9224178772,157669.0,143555.0,162.7,,4101940899.04,2016.0,369675557.23,2945150953.199999
SE,Sergipe,2016,6,11958,14739,-2781,26697,1192.3427461847295,523722.0,375633.2911733524,241321.53199376888,227431.8092005616,95.69,93.2166,13.775,0.24,4.02,5.68,,6358797098.413526,573068193.4541458,8016789329.601025,,3117809.0,4833203.429929342,242314.0,1569164.0,2432505.912620576,155672.0,146712.0,,,4101940899.04,2016.0,369675557.23,5171480630.87
SE,Sergipe,2017,1,13679,17704,-4025,31383,1170.048555249985,512116.0,374950.6855377529,236252.45663048985,223191.9684132602,96.58,95.10675,12.995,0.355,3.99,5.62,,6004210360.764691,469560717.90003586,6460239378.109234,,3083038.0,4745548.788717878,243594.0,1575512.0,2425097.927177829,153486.0,145001.0,164.35,,3900751952.28,2017.0,311832488.63,4197020066.29
SE,Sergipe,2017,2,6087,8564,-2477,14651,1224.1114599686027,512116.0,374970.81849066325,231954.5276086021,224610.21574568911,97.23,94.9326,11.87,0.195,4.025,5.720000000000001,,5980864057.914622,469560717.90003586,5418912291.764083,,3082414.0,4726139.813488331,244558.0,1586373.0,2432321.094552167,151282.0,146492.0,165.73,,3900751952.28,2017.0,311832488.63,3534243964.859999
SE,Sergipe,2017,3,6695,6828,-133,13523,1199.155290985728,512116.0,380794.26888865547,229731.6122280672,224611.51934395035,95.87,95.24586,10.65,0.0399999999999999,3.975,5.734999999999999,,6228769371.152684,469560717.90003586,6334655660.492644,,3090213.0,4734343.983155378,248553.0,1604318.0,2457886.6474148775,149951.0,146609.0,,,4065658125.65,2017.0,311832488.63,4134772492.710001
SE,Sergipe,2017,4,12937,13090,-153,26027,1220.7717169198545,512116.0,383976.55138256337,225253.61251961865,222370.4590284322,96.69,95.07244,9.58,0.215,3.94,5.605,,6202072179.3324175,469560717.90003586,4878729710.226606,,3063766.0,4673707.745544063,251709.0,1620808.0,2472507.007271372,147661.0,145771.0,166.12,,4065658125.65,2017.0,311832488.63,3198164503.0400004
SE,Sergipe,2017,5,16804,11897,4907,28701,1186.5806300308536,512116.0,385205.65609676746,215977.00552203463,220956.2369171614,96.25,95.32205,8.18,0.29,3.87,5.395,,6055339122.09325,469560717.90003586,4736992758.575039,,3068523.0,4653940.316256024,253981.0,1636329.0,2481772.991031484,142402.0,145685.0,167.02,,3992519479.47,2017.0,311832488.63,3123282690.099999
SE,Sergipe,2017,6,6700,6656,44,13356,1153.697289607667,512116.0,388815.3973360677,218618.12412936104,221757.73957200735,97.45,96.86882,7.2,0.36,3.65,5.075,,6011978807.103203,469560717.90003586,7030180728.275,,3105277.0,4675959.531364208,258210.0,1660162.0,2499889.809349912,145183.0,147268.0,,,3992519479.47,2017.0,311832488.63,4668701338.18
SE,Sergipe,2018,1,13269,14988,-1719,28257,1176.502570845783,511741.0,388787.74313355313,211745.4828060655,218401.16186597993,97.91,95.90327,6.8100000000000005,0.305,3.71,5.01,,5903745279.70136,559677888.5129677,2249034701.32182,,3074312.0,4601221.947839811,259769.0,1669009.0,2497951.0348794055,141478.0,145925.0,168.01,,3944594536.86,2018.0,385599929.09,1502695251.19
SE,Sergipe,2018,2,13578,15789,-2211,29367,1206.5273477222609,511741.0,392761.34383379057,207658.9941881465,220190.62916052892,98.28,96.45372,6.49,0.155,3.63,4.705,,5885488611.737524,559677888.5129677,1714815345.9641106,,3103899.0,4631138.142533976,263238.0,1688992.0,2520041.816320294,139178.0,147577.0,167.85,,3944594536.86,2018.0,385599929.09,1149310055.9099998
SE,Sergipe,2018,3,12653,12675,-22,25328,1230.0872617677308,511741.0,392456.05605053494,205179.6710414269,222310.9980235777,98.24,96.16264,6.4,0.8300000000000001,3.53,4.495,,6245664288.846466,559677888.5129677,2038430087.2261755,,3138842.0,4606573.172903985,267413.0,1706124.0,2503912.286138531,139806.0,151479.0,,,4255691302.82,2018.0,385599929.09,1388952206.27
SE,Sergipe,2018,4,13586,14481,-895,28067,1227.3210860344957,511741.0,398616.964995496,202289.3764187903,227462.99630012727,98.51,97.28302,6.4,0.12,3.495,4.25,,6230729044.405156,559677888.5129677,1605450848.51241,,3166304.0,4635764.413444031,272262.0,1731984.0,2535786.1379875233,138167.0,155361.0,169.46,,4255691302.82,2018.0,385599929.09,1096549563.37
SE,Sergipe,2018,5,18280,11877,6403,30157,1179.060995275786,511741.0,400277.9892465342,200096.2027600959,227091.34084876577,97.8,97.02722,6.4,0.4649999999999999,3.39,4.09,,4931963412.492769,559677888.5129677,1426114966.8753238,,3177146.0,4608677.861250137,275945.0,1759757.0,2552653.5850351094,137943.0,156553.0,169.01,,3400013691.54,2018.0,385599929.09,983139980.4799998
SE,Sergipe,2018,6,11467,13216,-1749,24683,1215.743512291443,511741.0,411313.97450429393,202021.11233372148,235610.5005022656,97.6,97.58103,6.4,-0.03,3.275,3.905,,4934939921.506426,559677888.5129677,2217124308.7189183,,3265064.0,4739067.586688244,283382.0,1803027.0,2616998.262093406,139186.0,162328.0,,,3400013691.54,2018.0,385599929.09,1527526803.85
SE,Sergipe,2019,1,7267,9429,-2162,16696,1180.6850143747006,,411944.5863858567,195394.521892668,233193.57717032975,98.02,96.71471,6.4,0.375,3.32,3.92,,4874350432.508935,286141978.111669,2273086056.594558,,3247396.0,4678272.006725274,285949.0,1823184.0,2626520.039536112,135632.0,161870.0,169.54,,3383502728.01,2019.0,205631587.68,1577849803.78
SE,Sergipe,2019,2,6461,5812,649,12273,1290.14568565143,,413655.3585649136,187459.28892554165,233310.7274001357,97.88,96.23963,6.4,0.6599999999999999,3.36,3.87,,4810644273.061845,286141978.111669,1797184788.991921,,3272570.0,4652920.773010079,290939.0,1852546.0,2633939.004011138,131847.0,164096.0,170.49,,3383502728.01,2019.0,205631587.68,1264026041.24
SE,Sergipe,2019,3,13296,12900,396,26196,1223.3758409838747,,421439.65560820786,194656.85031968207,236377.85561245057,98.38,96.96174,6.4,0.07,3.38,3.875,,4535765922.598072,286141978.111669,2024360769.8665657,,3301611.0,4687647.779672036,296829.0,1882338.0,2672555.169670897,137101.0,166486.0,,,3194637346.35,2019.0,205631587.68,1425800764.03
SE,Sergipe,2019,4,6187,6630,-443,12817,1270.9954747600843,,430292.3944385057,193755.72180898665,238730.7853213272,97.17,96.9505,6.15,0.15,3.46,3.945,,4522189901.516627,286141978.111669,1758203909.847694,,3333007.0,4718059.974571182,303974.0,1921792.0,2720405.3020744035,136876.0,168648.0,170.53,,3194637346.35,2019.0,205631587.68,1242058382.1599998
SE,Sergipe,2019,5,9096,6412,2684,15508,1240.0620324993552,,439868.1832311682,194017.34261597524,243949.4726381481,98.09,98.49866,5.545,0.03,3.535,3.895,,5227719925.144693,286141978.111669,1599175015.1303103,,3380309.0,4782151.253807082,310925.0,1964732.0,2779522.699609679,137143.0,172438.0,172.02,,3695263444.12,2019.0,205631587.68,1130392036.8299997
SE,Sergipe,2019,6,13337,12861,476,26198,1252.4977266656413,,444505.3218394584,196315.2868947209,246514.6360163269,99.16,97.79923,4.745,0.83,3.525,3.785,,5142060144.91166,286141978.111669,2702309997.8644805,,3475872.0,4836770.950242965,319437.0,2017046.0,2806774.673550629,141079.0,177154.0,,,3695263444.12,2019.0,205631587.68,1941974047.050001
SE,Sergipe,2020,1,13945,15817,-1872,29762,1157.1121933094364,,446819.7839604925,191934.4724370452,247697.77650420865,99.54,98.07742,4.295,0.2299999999999999,3.615,3.82,,5316346215.520112,375825832.44085777,2321095479.2903075,,3484672.0,4826787.826278764,322579.0,2042663.0,2829391.3750246963,138566.0,178824.0,168.1,,3838105892.84,2020.0,282282032.74,1675701670.99
SE,Sergipe,2020,2,7732,15471,-7739,23203,1244.2215045539751,,443621.9525478678,198081.09442686825,256122.4929214143,84.65,83.18811,3.8,-0.12,4.005,3.95,,5329147734.333096,375825832.44085777,1802880501.951348,,3584113.0,4976482.725287858,319501.0,2029785.0,2818323.5262248754,142660.0,184462.0,153.16,,3838105892.84,2020.0,282282032.74,1298452702.68
SE,Sergipe,2020,3,6596,11023,-4427,17619,1336.737958259442,,443842.37426039984,204067.98409881553,260960.5154641576,88.98,89.62007,2.795,-0.06,3.8,3.88,,4752337485.4464,375825832.44085777,2503572409.4060607,,3623049.0,5036638.457438516,319273.0,2041232.0,2837650.71677312,146794.0,187719.0,,,3418540306.16,2020.0,282282032.74,1800916542.05
SE,Sergipe,2020,4,9656,10117,-461,19773,1240.550718190285,,453889.3491993725,207414.81065123947,269869.47215368063,94.1,93.73536,2.045,0.3,3.38,3.455,,4723952952.77623,375825832.44085777,2521387913.1388617,,3742022.0,5170960.203219046,328462.0,2092254.0,2891207.526044973,150098.0,195294.0,165.3,,3418540306.16,2020.0,282282032.74,1824629985.67
SE,Sergipe,2020,5,17754,10517,7237,28271,1239.3694664592963,,459852.1256811397,215523.47907137917,274825.9935162694,97.06,97.51671,1.9,0.75,3.1,3.155,,4580145451.582407,375825832.44085777,2214670186.3956285,,3878657.0,5280276.22803137,337787.0,2159264.0,2939551.078954372,158314.0,201875.0,171.63,,3364371947.53,2020.0,282282032.74,1626798608.67
SE,Sergipe,2020,6,13865,10539,3326,24404,1212.670651424091,,467057.5583415984,220123.0718712047,278847.765243984,98.7,97.67943,1.9,1.12,2.905,2.9450000000000003,,4479271583.62836,375825832.44085777,2315523524.1776905,,4020169.0,5352389.404002741,350806.0,2239719.0,2981926.4422823056,165334.0,209442.0,,,3364371947.53,2020.0,282282032.74,1739185098.099999
SE,Sergipe,2021,1,14867,14206,661,29073,1230.1954906932997,525790.0,469274.3048011571,216361.45881267183,279076.4708735104,96.96,98.85452,1.9,0.5549999999999999,2.9,2.92,,3894752256.850698,504704110.5473089,2474912891.0179844,,4044845.0,5326009.426173602,356391.0,2270532.0,2989700.4296651175,164316.0,211945.0,173.16,,2957874823.68,2021.0,417221923.52,1879575913.53
