regiao_codigo,regiao_nome,ano,bimestre,admissoes,desligamentos,saldo,total_movimentacoes,salario_medio,bf_valor_total,bf_beneficiarios,bpc_valor_total,bpc_beneficiarios,transf_fed_fpm_dest,transf_fed_fundeb_dest,transf_fed_itr_dest,transf_fed_outros_dest,transf_fed_royalties_dest,transf_fed_total,transf_est_icms,transf_est_ipva,transf_est_total,invest_mun_valor,bnb_bnb_operacoes_credito_total,bnb_bnb_emprestimos_titulos_descontados,bnb_bnb_financiamentos,bnb_bnb_financiamentos_rurais_agricultura,bnb_bnb_financiamentos_agroindustriais,bnb_bnb_financiamentos_imobiliarios,bnb_credito_bnb_total,pop,siof_anual_empenhado,siof_anual_pago,siof_obras_pago_anual,siof_equip_pago_anual,siof_anual_dotacao,siof_anual_n_acoes,invest_fed_direto_ce,invest_fed_ne_rateado,invest_fed_nacional_rateado,invest_fed_total,ibcr_ce,invest_total_ce_r_2010_mi,share_pib_ce_br,siof_obras_pago,siof_equip_pago,siof_invest_pago,deflator,salario_medio_real,bf_valor_total_real,bpc_valor_total_real,transf_fed_fpm_dest_real,transf_fed_fundeb_dest_real,transf_fed_itr_dest_real,transf_fed_outros_dest_real,transf_fed_royalties_dest_real,transf_fed_total_real,transf_est_icms_real,transf_est_ipva_real,transf_est_total_real,invest_mun_valor_real,bnb_bnb_operacoes_credito_total_real,bnb_bnb_emprestimos_titulos_descontados_real,bnb_bnb_financiamentos_real,bnb_bnb_financiamentos_rurais_agricultura_real,bnb_bnb_financiamentos_agroindustriais_real,bnb_bnb_financiamentos_imobiliarios_real,bnb_credito_bnb_total_real,siof_anual_empenhado_real,siof_anual_pago_real,siof_anual_dotacao_real,siof_obras_pago_anual_real,siof_equip_pago_anual_real,siof_obras_pago_real,siof_equip_pago_real,siof_invest_pago_real,invest_fed_direto_ce_real,invest_fed_ne_rateado_real,invest_fed_nacional_rateado_real,invest_fed_total_real
11,Sertão de Sobral,2023,6,2060.0,2097.0,-37.0,4157.0,1610.836434929035,94256226.0,73494.0,49319968.230000004,18598.0,,,,,,,40753796.870000005,1510146.01,42263942.879999995,52419494.580000006,41992628.0,35843598.0,5223567.0,0.0,0.0,0.0,41992628.0,,29504055.58,19247189.1,10834464.31,8412724.79,,,33684170.13,124736366.04888,59070874.52662,217491410.7055,103.935,2776.589810076727,0.022,3845954.26,7078627.85,10924582.11,1.0930170574487166,1760.671700137315,103023662.78874122,53907566.548218794,,,,,,,44544595.13471012,1650615.34816812,46195210.48287823,57295401.718780555,45898658.691098586,39177664.0143347,5709447.83172622,0.0,0.0,0.0,45898658.691098586,32248436.012854986,21037505.994241014,,11842254.29914934,9195251.69509167,4203693.608347556,7737060.983381535,11940754.591729091,36817372.518094555,136338975.7755928,64565473.45600854,237721821.74969593
12,Sertão dos Crateús,2023,6,616.0,627.0,-11.0,1243.0,1521.6173451327434,85440839.0,65617.0,29736638.240000002,11222.0,,,,,,,21462367.79,972959.8999999999,22435327.689999998,37246130.74,53949346.0,50498221.0,2899188.0,138808.0,0.0,0.0,53949346.0,,71983173.1,59631353.31,50889856.13,8741497.18,,,33684170.13,124736366.04888,59070874.52662,217491410.7055,103.935,2776.589810076727,0.022,25274938.14,6485340.71,31760278.85,1.0930170574487166,1663.1537131399193,93388294.42972955,32502652.827501785,,,,,,,23458734.087707914,1063461.7669135975,24522195.85462151,40710656.22278499,58967555.41620269,55195416.92381499,3168861.93675063,151719.51171034144,0.0,0.0,58967555.41620269,78678836.04758361,65178086.32658099,,55623480.801201135,9554605.525379853,27625938.51298114,7088588.0193965705,34714526.53237771,36817372.518094555,136338975.7755928,64565473.45600854,237721821.74969593
13,Sertão dos Inhamuns,2023,6,209.0,240.0,-31.0,449.0,1465.8478841870824,27862513.0,21026.0,11167690.290000001,4216.0,,,,,,,3607116.71,221926.41,3829043.12,9697386.169999998,17329291.0,16558272.0,700013.0,38035.0,0.0,0.0,17329291.0,,24978427.79,22605315.09,19841703.61,2763611.48,,,33684170.13,124736366.04888,59070874.52662,217491410.7055,103.935,2776.589810076727,0.022,4193712.97,2475576.81,6669289.78,1.0930170574487166,1602.1967410415918,30454201.972386613,12206475.979274405,,,,,,,3942640.0922382954,242569.35162835743,4185209.443866653,10599408.496477278,18941210.656492528,18098473.737875476,765126.1494358485,41572.90378006193,0.0,0.0,18941210.656492528,27301847.64272105,24707994.98237287,,21687320.494571775,3020674.4878010927,4583799.810253918,2705847.6803544806,7289647.490608399,36817372.518094555,136338975.7755928,64565473.45600854,237721821.74969593
14,Vale do Jaguaribe,2023,6,1960.0,2045.0,-85.0,4005.0,1406.6688214731587,79598298.0,62833.0,29417577.060000002,11103.0,,,,,,,34180460.3,1311328.04,35491788.34,18737228.54,66745981.0,60741077.0,5539349.0,1178.0,0.0,0.0,66745981.0,,61209080.20999999,44468944.11,36724337.48,7744606.63,,,33684170.13,124736366.04888,59070874.52662,217491410.7055,103.935,2776.589810076727,0.022,9903135.44,4202743.19,14105878.629999999,1.0930170574487166,1537.513016051446,87002297.45788606,32153913.51539207,,,,,,,37359826.13934867,1433303.915630793,38793130.05497947,20480110.40353491,72954495.74914795,66391033.24880592,6054602.944161491,1287.574093674588,0.0,0.0,72954495.74914795,66902568.740276664,48605314.43896364,,40140327.28914321,8464987.14982042,10824295.958144901,4593669.994746433,15417965.952891333,36817372.518094555,136338975.7755928,64565473.45600854,237721821.74969593
01,Cariri,2024,1,7000.0,6433.0,567.0,13433.0,1618.698289287575,223073042.0,169928.0,126869356.12,45214.0,139707479.91,167559850.92000002,14534.140000000001,262070.97,1406905.38,308950841.32,32303910.119999997,9557689.06,41861599.18,72874179.27,159222471.0,136058696.0,21190703.0,522110.0,0.0,0.0,159222471.0,1080326.0,387820806.37,334241997.84,304622065.69,29619932.15,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,1727705.58,0.0,1727705.58,1.079485853404313,1747.3619042156995,240804193.11486617,136953675.1620539,150812248.17761227,180878488.6666757,15689.398521397763,282901.90470294614,1518734.4547884192,333508062.6023007,34871613.98418442,10317390.131507168,45189004.11569159,78666645.60041484,171878404.98857847,146873437.564638,22875064.112192336,563610.3589209259,0.0,0.0,171878404.98857847,418647074.1322683,360809508.2818749,,328835210.54715437,31974297.734720595,1865033.7324576937,0.0,1865033.7324576937,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
02,Centro Sul,2024,1,1376.0,1047.0,329.0,2423.0,1406.78169211721,86698535.0,67023.0,35733088.48,12708.0,58620990.43,63043234.33,15477.810000000001,106206.53,638600.15,122424509.25,20904140.64,9275501.239999998,30179641.880000003,19760424.13,47128152.0,30833435.0,15985460.0,10476.0,0.0,0.0,47128152.0,363760.0,28263103.5,19497147.79,14541493.59,4955654.2,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,173882.01,0.0,173882.01,1.079485853404313,1518.60093546871,93589842.0433787,38573363.512604624,63280529.88173462,68054279.61208813,16708.076936679812,114648.44667416078,689359.8279068724,132155525.84534046,22565724.09845418,10012772.371814162,32578496.47026835,21331098.305604227,50874173.38108818,33284256.894361414,17256077.93016051,11308.693800263583,0.0,0.0,50874173.38108818,30509620.401551925,21046895.221038166,,15697336.617774498,5349558.603263669,187703.1699565073,0.0,187703.1699565073,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
03,Grande Fortaleza,2024,1,73154.0,68699.0,4455.0,141853.0,1729.4022557154237,753426016.0,589579.0,502306976.84000003,178898.0,346556192.37,514001491.27,55526.009999999995,732951.24,6709741.9399999995,868055902.8299999,388866957.64,239191294.54000002,628058252.1800001,506262187.57,7176619203.0,810269234.0,653449101.0,32369583.0,0.0,1055234043.0,7176619203.0,4137255.0,1046172397.08,786400192.4,561652135.24,224748057.16,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,948875.84,0.0,948875.84,1.079485853404313,1866.8652698903081,813312725.8587716,542233275.5650679,374102507.07307875,554857338.4546854,59939.542290986414,791210.4948151495,7243071.50422361,937054067.069094,419776379.6287542,258203618.7133943,677979998.3421487,546502869.5953358,7747058904.908236,874674175.551749,705389060.4492661,34942506.92909674,0.0,1139110221.4491386,7747058904.908236,1129328302.8699396,848907882.8102299,,606295534.5259061,242612348.28432393,1024298.0459171344,0.0,1024298.0459171344,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
04,Litoral Leste,2024,1,1475.0,1365.0,110.0,2840.0,1541.8326408450705,46708416.0,36869.0,21697234.57,7768.0,30471368.97,37232586.09,17254.5,54592.64,1547875.03,69323677.23,20725125.97,5549198.02,26274323.990000002,19079660.33,19062501.0,14591858.0,788918.0,3466696.0,0.0,0.0,19062501.0,215686.0,19300553.46,11969641.99,10794639.94,1175002.05,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,48259.72,0.0,48259.72,1.079485853404313,1664.3865241092665,50421074.30692367,23421857.77631001,32893411.73697815,40192049.969813205,18625.988657564718,58931.98257999444,1670909.1977227766,74833928.8757517,22372480.29463734,5990280.760329223,28362761.054966565,20596223.413994465,20577700.16000557,15751704.285884552,851625.8204960239,3742249.2900533183,0.0,0.0,20577700.16000557,20834674.422943667,12921059.19851925,,11652661.107823182,1268398.0906960673,52095.685029253196,0.0,52095.685029253196,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
05,Litoral Norte,2024,1,1608.0,1499.0,109.0,3107.0,1506.515780495655,105523270.0,79089.0,41722358.89,14760.0,62887718.92,80664265.08,7340.450000000001,110854.64,1276509.11,144946688.2,28823505.259999998,9488918.04,38312423.3,39130805.58,36777246.0,34142262.0,2287947.0,147832.0,0.0,0.0,36777246.0,432766.0,30659691.01,23923338.09,18195996.66,5727341.43,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,71208.9,0.0,71208.9,1.079485853404313,1626.2624729754168,113910877.16996375,45038696.192412674,67886402.92700677,87075933.02911553,7923.9119326216905,119666.01566422789,1377973.5259867301,156467899.40970585,31114566.173694804,10243152.78829298,41357718.961987786,42241151.05592455,39700516.78417036,36856088.83222365,2469806.419838838,159582.5526804664,0.0,0.0,39700516.78417036,33096702.715042397,25824905.034363557,,19642320.98306213,6182584.051301428,76869.00018648239,0.0,76869.00018648239,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
06,Litoral Oeste / Vale do Curu,2024,1,1144.0,1545.0,-401.0,2689.0,1454.181673484567,102406362.0,76648.0,34796760.37,12465.0,58769033.550000004,82721821.94,4247.05,107331.36,618776.56,142221210.46,22388251.810000002,6428784.35,28817036.16,47655122.07,52033556.0,48722229.0,2334962.0,527236.0,0.0,0.0,52033556.0,402831.0,52264936.45,45830857.8,42430391.46,3400466.34,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,1340138.17,0.0,1340138.17,1.079485853404313,1569.7685448063999,110546219.07760102,37562610.563714825,63440340.335468456,89297036.55206051,4584.630393700788,115862.68474664555,667960.5429381852,153525784.74560753,24167801.11134851,6939781.760412041,31107582.871760547,51443030.11682066,56169487.604321115,52594956.951825365,2520558.447236642,569143.8034054764,0.0,0.0,56169487.604321115,56419259.52685044,49473762.64448471,,45803007.33547717,3670755.309007541,1446660.1961221443,0.0,1446660.1961221443,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
07,Maciço do Baturité,2024,1,506.0,499.0,7.0,1005.0,1606.974169154229,65628967.0,50679.0,23249045.22,8341.0,46031217.120000005,50157014.260000005,4286.63,75898.29000000001,791221.4,97059637.69999999,17291080.74,3547254.3200000003,20838335.060000002,14610500.91,25322414.0,24452774.0,694142.0,0.0,0.0,0.0,25322414.0,240948.0,21528112.76,18162050.14,15200162.31,2961887.83,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,147055.38,0.0,147055.38,1.079485853404313,1734.7058823881398,70845541.4500385,25097015.420147162,49690047.69602243,54143787.34266841,4627.356443778531,81931.13035257804,854112.3082107553,104774505.83369792,18665477.048901778,3829210.856867336,22494687.905769117,15771829.043495841,27335187.687047325,26396423.609492797,749316.4692537766,0.0,0.0,0.0,27335187.687047325,23239293.17491288,19605676.194949824,,16408360.183094425,3197316.011855399,158744.20237699556,0.0,158744.20237699556,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
08,Serra da Ibiapaba,2024,1,1296.0,1067.0,229.0,2363.0,1421.149534490055,94724051.0,70172.0,32619114.84,11813.0,52433806.61,75421976.17,6273.29,95420.87,589311.15,128546788.09,20914770.63,11508249.25,32423019.880000003,41431037.43,38770215.0,33547783.0,4787501.0,0.0,0.0,0.0,38770215.0,380563.0,15282915.78,12848890.97,5479437.05,7369453.92,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,121575.2,0.0,121575.2,1.079485853404313,1534.1108180541391,102253273.03164867,35211873.020350695,56601552.475632556,81416956.31131221,6771.927809302742,103005.479284532,636153.0496784272,138764439.24371704,22577199.02228101,12422992.262825795,35000191.28510681,44724218.79754958,41851898.6259437,36214357.1615777,5168039.602659002,0.0,0.0,0.0,41851898.6259437,16497691.383279542,13870196.034049422,,5914974.7800944615,7955221.25395496,131238.70852480002,0.0,131238.70852480002,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
09,Sertão Central,2024,1,1597.0,1543.0,54.0,3140.0,1380.3283089171975,94891501.0,73632.0,44755942.56999999,15950.0,59502035.95,71206047.73,7064.84,106637.37,776602.04,131598387.92999999,33791453.58,9015264.99,42806718.57,43305875.48,41163528.0,38046061.0,2526700.0,61835.0,0.0,0.0,41163528.0,394278.0,359565808.82000005,344669977.56,333500230.75,11169746.81,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,211735.98,0.0,211735.98,1.079485853404313,1490.0448825296132,102434032.93780123,48313406.86009087,64231606.05677987,76865921.2013673,7626.394836564927,115113.53235924148,838330.9159049304,142058598.10124788,36477396.10557853,9731851.021396175,46209247.1269747,46748079.94994871,44435446.15221234,41070184.62725755,2727536.905796678,66750.0077452557,0.0,0.0,44435446.15221234,388146203.9890698,372066364.869202,,360008781.2016991,12057583.667502953,228565.99506669855,0.0,228565.99506669855,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
10,Sertão de Canindé,2024,1,416.0,945.0,-529.0,1361.0,1544.1525275532695,52781198.0,40651.0,21529213.68,7692.0,29598313.830000006,43059919.239999995,1580.2,54702.52,305084.05,73019599.84,12969005.32,4766856.289999999,17735861.61,25172933.81,37026198.0,33614429.0,2989818.0,73780.0,0.0,0.0,37026198.0,194674.0,27490451.83,24194391.35,20002352.4,4192038.95,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,456330.25,0.0,456330.25,1.079485853404313,1666.8908089922681,56976556.56673202,23240481.60247861,31950961.064106237,46482573.66831219,1705.8035455494955,59050.5964855665,329333.9160742941,78823625.04852384,13999857.775665276,5145753.930266366,19145611.70593164,27173825.936578132,39969256.946347065,36286300.57576369,3227466.235253576,79644.46626417022,0.0,0.0,39969256.946347065,29675553.854177706,26117503.19405268,,21592256.450607806,4525246.74344487,492602.0493554535,0.0,492602.0493554535,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
11,Sertão de Sobral,2024,1,2722.0,2737.0,-15.0,5459.0,1573.5497545337976,95199641.0,74061.0,53227905.3,18549.0,78403179.1,98173317.14,1390.87,139861.66,1915430.81,178633179.57999998,42295219.11,14154016.489999998,56449235.6,39668301.54,38436840.0,32396174.0,5756326.0,0.0,0.0,0.0,38436840.0,506014.0,59506309.26,51180416.91,33882712.49,17297704.42,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,25421.05,0.0,25421.05,1.079485853404313,1698.6246996470638,102766665.70866923,57458770.77769446,84635122.7003747,105976707.03440517,1501.4244889244567,150978.68340364387,2067680.4625697646,192831990.30524218,45657090.695880756,15279060.569806367,60936151.26568713,42821370.341006525,41492025.02956504,34971211.53742462,6213872.484583436,0.0,0.0,0.0,41492025.02956504,64236219.03447207,55248536.02567988,,36575908.80792063,18672627.21775926,27441.66385368371,0.0,27441.66385368371,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
12,Sertão dos Crateús,2024,1,868.0,797.0,71.0,1665.0,1433.4532492492494,85682856.0,65371.0,32386207.23,11631.0,56976091.019999996,69980698.3,3269.02,99279.32,668563.5800000001,127727901.24,23433446.96,7316444.67,30749891.630000003,36014034.26,46809375.0,42954143.0,3336730.0,140561.0,0.0,0.0,46809375.0,353210.0,49045799.75,45881940.83,36270883.56,9611057.27,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,27559.5,0.0,27559.5,1.079485853404313,1547.3925040810116,92493430.93127887,34960452.550205484,61504884.238366514,75543173.82620525,3528.860844495767,107170.6214755999,721704.9267113428,137880462.47360322,25296074.489820305,7897998.5184803875,33194073.008300696,38876640.50768826,50530058.11919752,46368389.713605896,3601952.8316297736,151733.61104036364,0.0,0.0,50530058.11919752,52944246.99902579,49528906.05271874,,39153905.69349507,10375000.359223677,29750.090376896165,0.0,29750.090376896165,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
13,Sertão dos Inhamuns,2024,1,209.0,211.0,-2.0,420.0,1552.9568571428572,28013833.0,21129.0,12101089.41,4366.0,22618755.13,26395281.810000002,3005.8599999999997,38447.89,429367.02,49484857.71,4113253.98,2159348.1799999997,6272602.16,29137202.15,15244737.0,14232197.0,929669.0,38539.0,0.0,0.0,15244737.0,139416.0,32095537.22,29200968.729999997,26608042.06,2592926.67,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,899644.23,0.0,899644.23,1.079485853404313,1676.394958232937,30240536.423130907,13062954.828875745,24416626.184451234,28493333.31051519,3244.783347313888,41503.95334824515,463495.6240083668,53418203.85567035,4440199.482868987,2330985.81288435,6771185.295753337,31453197.528706733,16456477.930369306,15363455.324363304,1003564.5338485343,41602.30530434882,0.0,0.0,16456477.930369306,34646678.38640159,31522032.649736706,,28723004.990556955,2799027.6591797536,971153.2193818161,0.0,971153.2193818161,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
14,Vale do Jaguaribe,2024,1,2937.0,2760.0,177.0,5697.0,1360.233047217834,80205064.0,62851.0,32161902.39,11534.0,61591064.980000004,70766521.05,7979.5,109012.01,863522.48,133338100.02,34225575.26,11665155.59,45890730.849999994,25110212.71,59099653.0,53439593.0,5247347.0,1178.0,0.0,0.0,59099653.0,391929.0,53013284.25,49366440.559999995,34067006.69,15299433.87,,,7864859.109999999,3697127.253,3541727.0889,15103713.4519,105.02,2675.2410460985566,0.022,3946896.79,0.0,3946896.79,1.079485853404313,1468.3523318046928,86580231.95938754,34718318.648575366,66486683.3420158,76391458.36811353,8613.757367239716,117676.92264616949,932160.3012566088,143936592.69139934,36946024.31779464,12592370.437165242,49538394.75495988,27106119.39641818,63797239.35460377,57687284.65518415,5664436.854403562,1271.6343353102807,0.0,0.0,63797239.35460377,57227090.39037668,53290374.21744489,,36774851.789685085,16515522.4277598,4260619.249651894,0.0,4260619.249651894,8490004.148263035,3990996.5678490484,3823244.2890863894,16304245.005198473
01,Cariri,2024,2,6211.0,6119.0,92.0,12330.0,1582.3234890510946,219894132.0,167980.0,129224933.34,45939.0,146228692.73000002,231522192.14,7206.48,378135.9,3997911.13,382134138.38,31888394.09,5733623.15,37622017.239999995,72395775.93,163784436.0,139762096.0,21311958.0,539042.0,0.0,0.0,163784436.0,1080326.0,387820806.37,334241997.84,304622065.69,29619932.15,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,44364280.05,79300.0,44443580.05,1.0736814456148038,1698.9113711546395,236096249.5279725,138746413.23796788,157003034.20070937,248581081.94878355,7737.463864194171,405997.4997508549,4292483.001497914,410290334.1146059,34237977.064885765,6156084.792302506,40394061.85718827,77730001.35692783,175852310.01368532,150059969.275435,22882253.874321982,578759.3938070951,0.0,0.0,175852310.01368532,416396004.0228405,358869431.4260313,,327067059.85620695,31802371.5698244,47633104.337744,85142.93863725394,47718247.276381254,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
02,Centro Sul,2024,2,1185.0,1112.0,73.0,2297.0,1444.0808881149323,85118429.0,65702.0,36593175.97,13017.0,61385362.14,84382282.65,2733.62,140732.18,1719643.87,147630754.46,21114218.9,5981609.26,27095828.16,26577854.08,49449884.0,33610192.0,15509181.0,10476.0,0.0,0.0,49449884.0,363760.0,28263103.5,19497147.79,14541493.59,4955654.2,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,4205595.58,0.0,4205595.58,1.0736814456148038,1550.4828555359504,91390077.89718103,39289414.0751065,65908324.362063445,90599691.21992898,2935.03707336154,151101.53046692276,1846349.716284236,158508401.86581695,22669945.07157941,6422342.877379697,29092287.948959112,28536148.78995371,53093422.938604355,36086639.53395111,16651919.876381649,11247.886824260684,0.0,0.0,53093422.938604355,30345569.82344082,20933725.824532676,,15612931.859109603,5320793.965423075,4515469.94200563,0.0,4515469.94200563,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
03,Grande Fortaleza,2024,2,75762.0,67005.0,8757.0,142767.0,1724.9158425266344,728164643.0,571619.0,512783589.63,182447.0,362764775.13,682654580.53,46401.899999999994,1422924.22,17697641.98,1064586323.76,391330348.52,154421559.66000003,545751908.1800001,414025487.16,7203178544.0,849394818.0,709470622.0,30093214.0,0.0,1043372495.0,7203178544.0,4137255.0,1046172397.08,786400192.4,561652135.24,224748057.16,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,108345013.93,6112801.7,114457815.63000001,1.0736814456148038,1852.0101353678742,781816866.5418276,550566225.8014867,389493808.17970765,732953556.8790178,49820.85907127356,1527767.333529917,19001629.82505964,1143026583.0763865,420164134.3118986,165799563.4098415,585963697.7217401,444531483.5753222,7733919152.143457,911979456.0879632,761745443.050194,32310525.510715652,0.0,1120249688.7463248,7733919152.143457,1123255891.659159,844343295.4077919,,603035476.4971246,241307818.91066736,116328031.18151847,6563201.76601263,122891232.9475311,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
04,Litoral Leste,2024,2,1374.0,1589.0,-215.0,2963.0,1535.0709517381035,45841536.0,36362.0,21962772.08,7811.0,31908297.669999998,51650873.89,9803.75,92471.8,4020794.33,87682241.44,20913339.5,3319818.7199999997,24233158.22,10538687.490000002,18091113.0,13945649.0,822822.0,3200029.0,0.0,0.0,18091113.0,215686.0,19300553.46,11969641.99,10794639.94,1175002.05,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,1994731.56,194422.0,2189153.56,1.0736814456148038,1648.1771985834598,49219206.64168307,23581020.87656285,34259347.16943307,55456584.945483126,10526.104472446134,99285.25590260302,4317052.268754207,94142795.74404545,22454264.58699318,3564427.7624686873,26018692.349461865,11315193.219145851,19424092.35862077,14973184.578356644,883448.7144436641,3435811.762729295,0.0,0.0,19424092.35862077,20722646.140098605,12851582.515314858,,11590004.615670498,1261577.899644358,2141706.2649542727,208747.2940193214,2350453.558973594,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
05,Litoral Norte,2024,2,1694.0,1279.0,415.0,2973.0,1484.4633938782374,104839767.0,78486.0,42880344.47,15260.0,65853296.239999995,119788225.59,5821.099999999999,166551.83,3270762.98,189084657.74,29476120.049999997,5946145.24,35422265.29,36518179.5,36233945.0,33306035.0,2483295.0,149429.0,0.0,0.0,36233945.0,432766.0,30659691.01,23923338.09,18195996.66,5727341.43,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,3278262.09,122000.0,3400262.09,1.0736814456148038,1593.8408027014439,112564512.59047921,46039830.23901036,70705462.30546312,128614395.21910344,6250.007063068334,178823.60960419104,3511757.524629784,203016688.6658636,31647963.1863995,6384265.817118785,38032229.00351829,39208891.75678089,38903714.447927296,35760071.80649725,2666267.765488014,160439.14473677453,0.0,0.0,38903714.447927296,32918741.365720008,25686044.2244029,,19536703.998310942,6149340.226091958,3519809.179895408,130989.13636500607,3650798.316260414,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
06,Litoral Oeste / Vale do Curu,2024,2,1459.0,1392.0,67.0,2851.0,1350.6060329708873,101885774.0,76621.0,35682219.86,12719.0,61540386.370000005,127666375.71000001,2938.5600000000004,142821.84,1711358.56,191063881.04,22190423.48,4740053.4,26930476.880000003,43841358.23,51383651.0,47673122.0,2212865.0,1182684.0,0.0,0.0,51383651.0,402831.0,52264936.45,45830857.8,42430391.46,3400466.34,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,4710306.76,0.0,4710306.76,1.0736814456148038,1450.1206379362577,109392865.1159032,38311337.402030066,66074771.001435176,137073018.82871547,3155.0773488258383,153345.1596365662,1837453.9326660691,205141743.9998021,23825445.960811086,5089307.386803366,28914753.347614456,47071652.88210288,55169672.68664656,51185746.54593091,2375912.0921504027,1269825.8668254986,0.0,0.0,55169672.68664656,56115892.52260186,49207741.65647051,,45556724.04077483,3651017.615695681,5057368.971365983,0.0,5057368.971365983,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
07,Maciço do Baturité,2024,2,576.0,464.0,112.0,1040.0,1515.630605769231,64412068.0,50034.0,23976358.299999997,8533.0,48201896.82,72377701.12,3580.76,107484.98000000001,1564297.49,122254961.17,17270202.68,2568667.8200000003,19838870.5,10647120.5,24313180.0,23445507.0,667798.0,88088.0,0.0,0.0,24313180.0,240948.0,21528112.76,18162050.14,15200162.31,2961887.83,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,3103378.08,0.0,3103378.08,1.0736814456148038,1627.3044598203487,69158042.28527905,25742971.040122498,51753482.25907321,77710594.76879781,3844.595573199665,115404.6287082783,1679557.190434809,131262883.44258732,18542696.17952306,2757930.978281827,21300627.157804888,11431615.730075013,26104610.249892935,25173005.848932,717002.3220186748,94578.45118131684,0.0,0.0,26104610.249892935,23114335.229515307,19500256.24964375,,16320132.242580457,3180124.0070632943,3332039.4632236944,0.0,3332039.4632236944,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
08,Serra da Ibiapaba,2024,2,1240.0,889.0,351.0,2129.0,1440.042320338187,93878658.0,69466.0,33692348.21,12034.0,54906411.15,113907501.81,5620.52,130534.51999999999,1516972.7,170467040.70000002,21056297.62,7083791.9399999995,28140089.56,49519987.08,38352155.0,32514144.0,5526640.0,23618.0,0.0,0.0,38352155.0,380563.0,15282915.78,12848890.97,5479437.05,7369453.92,,,19472671.08,32434463.102999996,8717835.86718,60624970.050179996,107.725,2820.8264747241155,0.022,1504985.91,122000.0,1626985.91,1.0736814456148038,1546.146720247201,100795773.23381777,36174849.13227015,58951994.89705278,122300371.20973168,6034.648038706918,140152.4921362345,1628745.441494192,183027298.6884536,22607756.067937154,7605735.970573695,30213492.038510848,53168691.3148808,41177997.22284303,34909833.1328479,5933850.8245926,25358.208382530436,0.0,0.0,41177997.22284303,16408983.107879696,13795615.8312166,,5883169.892999316,7912445.938217283,1615875.447478711,130989.13636500607,1746864.5838437171,20907445.635155983,34824281.232169054,9360178.616506409,65091905.48383144
