regiao_codigo,regiao_nome,ano,mes,siof_anual_empenhado,siof_anual_pago,siof_anual_dotacao,siof_anual_n_acoes,ibcr_ce,invest_total_ce_r_2010_mi,share_pib_ce_br
08,Serra da Ibiapaba,2023,7,,,,,105.65,1390.9175395370355,0.022
09,Sertão Central,2023,7,,,,,105.65,1390.9175395370355,0.022
10,Sertão de Canindé,2023,7,,,,,105.65,1390.9175395370355,0.022
11,Sertão de Sobral,2023,7,,,,,105.65,1390.9175395370355,0.022
12,Sertão dos Crateús,2023,7,,,,,105.65,1390.9175395370355,0.022
13,Sertão dos Inhamuns,2023,7,,,,,105.65,1390.9175395370355,0.022
14,Vale do Jaguaribe,2023,7,,,,,105.65,1390.9175395370355,0.022
01,Cariri,2023,8,,,,,103.08,1462.6004866323326,0.022
02,Centro Sul,2023,8,,,,,103.08,1462.6004866323326,0.022
03,Grande Fortaleza,2023,8,,,,,103.08,1462.6004866323326,0.022
04,Litoral Leste,2023,8,,,,,103.08,1462.6004866323326,0.022
05,Litoral Norte,2023,8,,,,,103.08,1462.6004866323326,0.022
06,Litoral Oeste / Vale do Curu,2023,8,,,,,103.08,1462.6004866323326,0.022
07,Maciço do Baturité,2023,8,,,,,103.08,1462.6004866323326,0.022
08,Serra da Ibiapaba,2023,8,,,,,103.08,1462.6004866323326,0.022
09,Sertão Central,2023,8,,,,,103.08,1462.6004866323326,0.022
10,Sertão de Canindé,2023,8,,,,,103.08,1462.6004866323326,0.022
11,Sertão de Sobral,2023,8,,,,,103.08,1462.6004866323326,0.022
12,Sertão dos Crateús,2023,8,,,,,103.08,1462.6004866323326,0.022
13,Sertão dos Inhamuns,2023,8,,,,,103.08,1462.6004866323326,0.022
14,Vale do Jaguaribe,2023,8,,,,,103.08,1462.6004866323326,0.022
01,Cariri,2023,9,,,,,101.63,1411.9936013207316,0.022
02,Centro Sul,2023,9,,,,,101.63,1411.9936013207316,0.022
03,Grande Fortaleza,2023,9,,,,,101.63,1411.9936013207316,0.022
04,Litoral Leste,2023,9,,,,,101.63,1411.9936013207316,0.022
05,Litoral Norte,2023,9,,,,,101.63,1411.9936013207316,0.022
06,Litoral Oeste / Vale do Curu,2023,9,,,,,101.63,1411.9936013207316,0.022
07,Maciço do Baturité,2023,9,,,,,101.63,1411.9936013207316,0.022
08,Serra da Ibiapaba,2023,9,,,,,101.63,1411.9936013207316,0.022
09,Sertão Central,2023,9,,,,,101.63,1411.9936013207316,0.022
10,Sertão de Canindé,2023,9,,,,,101.63,1411.9936013207316,0.022
11,Sertão de Sobral,2023,9,,,,,101.63,1411.9936013207316,0.022
12,Sertão dos Crateús,2023,9,,,,,101.63,1411.9936013207316,0.022
13,Sertão dos Inhamuns,2023,9,,,,,101.63,1411.9936013207316,0.022
14,Vale do Jaguaribe,2023,9,,,,,101.63,1411.9936013207316,0.022
01,Cariri,2023,10,,,,,102.44,1471.5653850562242,0.022
02,Centro Sul,2023,10,,,,,102.44,1471.5653850562242,0.022
03,Grande Fortaleza,2023,10,,,,,102.44,1471.5653850562242,0.022
04,Litoral Leste,2023,10,,,,,102.44,1471.5653850562242,0.022
05,Litoral Norte,2023,10,,,,,102.44,1471.5653850562242,0.022
06,Litoral Oeste / Vale do Curu,2023,10,,,,,102.44,1471.5653850562242,0.022
07,Maciço do Baturité,2023,10,,,,,102.44,1471.5653850562242,0.022
08,Serra da Ibiapaba,2023,10,,,,,102.44,1471.5653850562242,0.022
09,Sertão Central,2023,10,,,,,102.44,1471.5653850562242,0.022
10,Sertão de Canindé,2023,10,,,,,102.44,1471.5653850562242,0.022
11,Sertão de Sobral,2023,10,,,,,102.44,1471.5653850562242,0.022
12,Sertão dos Crateús,2023,10,,,,,102.44,1471.5653850562242,0.022
13,Sertão dos Inhamuns,2023,10,,,,,102.44,1471.5653850562242,0.022
14,Vale do Jaguaribe,2023,10,,,,,102.44,1471.5653850562242,0.022
01,Cariri,2023,11,,,,,103.83,1457.3940982631245,0.022
02,Centro Sul,2023,11,,,,,103.83,1457.3940982631245,0.022
03,Grande Fortaleza,2023,11,,,,,103.83,1457.3940982631245,0.022
04,Litoral Leste,2023,11,,,,,103.83,1457.3940982631245,0.022
05,Litoral Norte,2023,11,,,,,103.83,1457.3940982631245,0.022
06,Litoral Oeste / Vale do Curu,2023,11,,,,,103.83,1457.3940982631245,0.022
07,Maciço do Baturité,2023,11,,,,,103.83,1457.3940982631245,0.022
08,Serra da Ibiapaba,2023,11,,,,,103.83,1457.3940982631245,0.022
09,Sertão Central,2023,11,,,,,103.83,1457.3940982631245,0.022
10,Sertão de Canindé,2023,11,,,,,103.83,1457.3940982631245,0.022
11,Sertão de Sobral,2023,11,,,,,103.83,1457.3940982631245,0.022
12,Sertão dos Crateús,2023,11,,,,,103.83,1457.3940982631245,0.022
13,Sertão dos Inhamuns,2023,11,,,,,103.83,1457.3940982631245,0.022
14,Vale do Jaguaribe,2023,11,,,,,103.83,1457.3940982631245,0.022
01,Cariri,2023,12,,,,,104.07,1319.1957118136027,0.022
02,Centro Sul,2023,12,,,,,104.07,1319.1957118136027,0.022
03,Grande Fortaleza,2023,12,,,,,104.07,1319.1957118136027,0.022
04,Litoral Leste,2023,12,,,,,104.07,1319.1957118136027,0.022
05,Litoral Norte,2023,12,,,,,104.07,1319.1957118136027,0.022
06,Litoral Oeste / Vale do Curu,2023,12,,,,,104.07,1319.1957118136027,0.022
07,Maciço do Baturité,2023,12,,,,,104.07,1319.1957118136027,0.022
08,Serra da Ibiapaba,2023,12,,,,,104.07,1319.1957118136027,0.022
09,Sertão Central,2023,12,,,,,104.07,1319.1957118136027,0.022
10,Sertão de Canindé,2023,12,,,,,104.07,1319.1957118136027,0.022
11,Sertão de Sobral,2023,12,,,,,104.07,1319.1957118136027,0.022
12,Sertão dos Crateús,2023,12,,,,,104.07,1319.1957118136027,0.022
13,Sertão dos Inhamuns,2023,12,,,,,104.07,1319.1957118136027,0.022
14,Vale do Jaguaribe,2023,12,,,,,104.07,1319.1957118136027,0.022
01,Cariri,2024,1,,,,,105.01,1342.529092284576,0.022
02,Centro Sul,2024,1,,,,,105.01,1342.529092284576,0.022
03,Grande Fortaleza,2024,1,,,,,105.01,1342.529092284576,0.022
04,Litoral Leste,2024,1,,,,,105.01,1342.529092284576,0.022
05,Litoral Norte,2024,1,,,,,105.01,1342.529092284576,0.022
06,Litoral Oeste / Vale do Curu,2024,1,,,,,105.01,1342.529092284576,0.022
07,Maciço do Baturité,2024,1,,,,,105.01,1342.529092284576,0.022
08,Serra da Ibiapaba,2024,1,,,,,105.01,1342.529092284576,0.022
09,Sertão Central,2024,1,,,,,105.01,1342.529092284576,0.022
10,Sertão de Canindé,2024,1,,,,,105.01,1342.529092284576,0.022
11,Sertão de Sobral,2024,1,,,,,105.01,1342.529092284576,0.022
12,Sertão dos Crateús,2024,1,,,,,105.01,1342.529092284576,0.022
13,Sertão dos Inhamuns,2024,1,,,,,105.01,1342.529092284576,0.022
14,Vale do Jaguaribe,2024,1,,,,,105.01,1342.529092284576,0.022
01,Cariri,2024,2,,,,,105.34,1332.7119538139802,0.022
02,Centro Sul,2024,2,,,,,105.34,1332.7119538139802,0.022
03,Grande Fortaleza,2024,2,,,,,105.34,1332.7119538139802,0.022
04,Litoral Leste,2024,2,,,,,105.34,1332.7119538139802,0.022
05,Litoral Norte,2024,2,,,,,105.34,1332.7119538139802,0.022
06,Litoral Oeste / Vale do Curu,2024,2,,,,,105.34,1332.7119538139802,0.022
07,Maciço do Baturité,2024,2,,,,,105.34,1332.7119538139802,0.022
08,Serra da Ibiapaba,2024,2,,,,,105.34,1332.7119538139802,0.022
09,Sertão Central,2024,2,,,,,105.34,1332.7119538139802,0.022
10,Sertão de Canindé,2024,2,,,,,105.34,1332.7119538139802,0.022
11,Sertão de Sobral,2024,2,,,,,105.34,1332.7119538139802,0.022
12,Sertão dos Crateús,2024,2,,,,,105.34,1332.7119538139802,0.022
13,Sertão dos Inhamuns,2024,2,,,,,105.34,1332.7119538139802,0.022
14,Vale do Jaguaribe,2024,2,,,,,105.34,1332.7119538139802,0.022
01,Cariri,2024,3,,,,,106.77,1416.760800209621,0.022
02,Centro Sul,2024,3,,,,,106.77,1416.760800209621,0.022
03,Grande Fortaleza,2024,3,,,,,106.77,1416.760800209621,0.022
04,Litoral Leste,2024,3,,,,,106.77,1416.760800209621,0.022
05,Litoral Norte,2024,3,,,,,106.77,1416.760800209621,0.022
06,Litoral Oeste / Vale do Curu,2024,3,,,,,106.77,1416.760800209621,0.022
07,Maciço do Baturité,2024,3,,,,,106.77,1416.760800209621,0.022
08,Serra da Ibiapaba,2024,3,,,,,106.77,1416.760800209621,0.022
09,Sertão Central,2024,3,,,,,106.77,1416.760800209621,0.022
10,Sertão de Canindé,2024,3,,,,,106.77,1416.760800209621,0.022
11,Sertão de Sobral,2024,3,,,,,106.77,1416.760800209621,0.022
12,Sertão dos Crateús,2024,3,,,,,106.77,1416.760800209621,0.022
13,Sertão dos Inhamuns,2024,3,,,,,106.77,1416.760800209621,0.022
14,Vale do Jaguaribe,2024,3,,,,,106.77,1416.760800209621,0.022
01,Cariri,2024,4,,,,,108.03,1404.0656745144945,0.022
02,Centro Sul,2024,4,,,,,108.03,1404.0656745144945,0.022
03,Grande Fortaleza,2024,4,,,,,108.03,1404.0656745144945,0.022
04,Litoral Leste,2024,4,,,,,108.03,1404.0656745144945,0.022
05,Litoral Norte,2024,4,,,,,108.03,1404.0656745144945,0.022
06,Litoral Oeste / Vale do Curu,2024,4,,,,,108.03,1404.0656745144945,0.022
07,Maciço do Baturité,2024,4,,,,,108.03,1404.0656745144945,0.022
08,Serra da Ibiapaba,2024,4,,,,,108.03,1404.0656745144945,0.022
09,Sertão Central,2024,4,,,,,108.03,1404.0656745144945,0.022
10,Sertão de Canindé,2024,4,,,,,108.03,1404.0656745144945,0.022
11,Sertão de Sobral,2024,4,,,,,108.03,1404.0656745144945,0.022
12,Sertão dos Crateús,2024,4,,,,,108.03,1404.0656745144945,0.022
13,Sertão dos Inhamuns,2024,4,,,,,108.03,1404.0656745144945,0.022
14,Vale do Jaguaribe,2024,4,,,,,108.03,1404.0656745144945,0.022
01,Cariri,2024,5,,,,,105.68,1393.7460851181634,0.022
02,Centro Sul,2024,5,,,,,105.68,1393.7460851181634,0.022
03,Grande Fortaleza,2024,5,,,,,105.68,1393.7460851181634,0.022
04,Litoral Leste,2024,5,,,,,105.68,1393.7460851181634,0.022
05,Litoral Norte,2024,5,,,,,105.68,1393.7460851181634,0.022
06,Litoral Oeste / Vale do Curu,2024,5,,,,,105.68,1393.7460851181634,0.022
07,Maciço do Baturité,2024,5,,,,,105.68,1393.7460851181634,0.022
08,Serra da Ibiapaba,2024,5,,,,,105.68,1393.7460851181634,0.022
09,Sertão Central,2024,5,,,,,105.68,1393.7460851181634,0.022
10,Sertão de Canindé,2024,5,,,,,105.68,1393.7460851181634,0.022
11,Sertão de Sobral,2024,5,,,,,105.68,1393.7460851181634,0.022
12,Sertão dos Crateús,2024,5,,,,,105.68,1393.7460851181634,0.022
13,Sertão dos Inhamuns,2024,5,,,,,105.68,1393.7460851181634,0.022
14,Vale do Jaguaribe,2024,5,,,,,105.68,1393.7460851181634,0.022
01,Cariri,2024,6,,,,,106.41,1427.8959359703406,0.022
02,Centro Sul,2024,6,,,,,106.41,1427.8959359703406,0.022
03,Grande Fortaleza,2024,6,,,,,106.41,1427.8959359703406,0.022
04,Litoral Leste,2024,6,,,,,106.41,1427.8959359703406,0.022
05,Litoral Norte,2024,6,,,,,106.41,1427.8959359703406,0.022
06,Litoral Oeste / Vale do Curu,2024,6,,,,,106.41,1427.8959359703406,0.022
07,Maciço do Baturité,2024,6,,,,,106.41,1427.8959359703406,0.022
08,Serra da Ibiapaba,2024,6,,,,,106.41,1427.8959359703406,0.022
09,Sertão Central,2024,6,,,,,106.41,1427.8959359703406,0.022
10,Sertão de Canindé,2024,6,,,,,106.41,1427.8959359703406,0.022
11,Sertão de Sobral,2024,6,,,,,106.41,1427.8959359703406,0.022
12,Sertão dos Crateús,2024,6,,,,,106.41,1427.8959359703406,0.022
13,Sertão dos Inhamuns,2024,6,,,,,106.41,1427.8959359703406,0.022
14,Vale do Jaguaribe,2024,6,,,,,106.41,1427.8959359703406,0.022
01,Cariri,2024,7,,,,,106.58,1494.6749773442252,0.022
02,Centro Sul,2024,7,,,,,106.58,1494.6749773442252,0.022
03,Grande Fortaleza,2024,7,,,,,106.58,1494.6749773442252,0.022
04,Litoral Leste,2024,7,,,,,106.58,1494.6749773442252,0.022
05,Litoral Norte,2024,7,,,,,106.58,1494.6749773442252,0.022
06,Litoral Oeste / Vale do Curu,2024,7,,,,,106.58,1494.6749773442252,0.022
07,Maciço do Baturité,2024,7,,,,,106.58,1494.6749773442252,0.022
08,Serra da Ibiapaba,2024,7,,,,,106.58,1494.6749773442252,0.022
09,Sertão Central,2024,7,,,,,106.58,1494.6749773442252,0.022
10,Sertão de Canindé,2024,7,,,,,106.58,1494.6749773442252,0.022
11,Sertão de Sobral,2024,7,,,,,106.58,1494.6749773442252,0.022
12,Sertão dos Crateús,2024,7,,,,,106.58,1494.6749773442252,0.022
13,Sertão dos Inhamuns,2024,7,,,,,106.58,1494.6749773442252,0.022
14,Vale do Jaguaribe,2024,7,,,,,106.58,1494.6749773442252,0.022
01,Cariri,2024,8,,,,,107.66,1517.0759168336067,0.022
02,Centro Sul,2024,8,,,,,107.66,1517.0759168336067,0.022
03,Grande Fortaleza,2024,8,,,,,107.66,1517.0759168336067,0.022
04,Litoral Leste,2024,8,,,,,107.66,1517.0759168336067,0.022
05,Litoral Norte,2024,8,,,,,107.66,1517.0759168336067,0.022
06,Litoral Oeste / Vale do Curu,2024,8,,,,,107.66,1517.0759168336067,0.022
07,Maciço do Baturité,2024,8,,,,,107.66,1517.0759168336067,0.022
08,Serra da Ibiapaba,2024,8,,,,,107.66,1517.0759168336067,0.022
09,Sertão Central,2024,8,,,,,107.66,1517.0759168336067,0.022
10,Sertão de Canindé,2024,8,,,,,107.66,1517.0759168336067,0.022
11,Sertão de Sobral,2024,8,,,,,107.66,1517.0759168336067,0.022
12,Sertão dos Crateús,2024,8,,,,,107.66,1517.0759168336067,0.022
13,Sertão dos Inhamuns,2024,8,,,,,107.66,1517.0759168336067,0.022
14,Vale do Jaguaribe,2024,8,,,,,107.66,1517.0759168336067,0.022
01,Cariri,2024,9,,,,,108.0,1528.2759751442254,0.022
02,Centro Sul,2024,9,,,,,108.0,1528.2759751442254,0.022
03,Grande Fortaleza,2024,9,,,,,108.0,1528.2759751442254,0.022
04,Litoral Leste,2024,9,,,,,108.0,1528.2759751442254,0.022
05,Litoral Norte,2024,9,,,,,108.0,1528.2759751442254,0.022
06,Litoral Oeste / Vale do Curu,2024,9,,,,,108.0,1528.2759751442254,0.022
07,Maciço do Baturité,2024,9,,,,,108.0,1528.2759751442254,0.022
08,Serra da Ibiapaba,2024,9,,,,,108.0,1528.2759751442254,0.022
09,Sertão Central,2024,9,,,,,108.0,1528.2759751442254,0.022
10,Sertão de Canindé,2024,9,,,,,108.0,1528.2759751442254,0.022
11,Sertão de Sobral,2024,9,,,,,108.0,1528.2759751442254,0.022
12,Sertão dos Crateús,2024,9,,,,,108.0,1528.2759751442254,0.022
13,Sertão dos Inhamuns,2024,9,,,,,108.0,1528.2759751442254,0.022
14,Vale do Jaguaribe,2024,9,,,,,108.0,1528.2759751442254,0.022
01,Cariri,2024,10,,,,,108.5,1605.8847841638421,0.022
02,Centro Sul,2024,10,,,,,108.5,1605.8847841638421,0.022
03,Grande Fortaleza,2024,10,,,,,108.5,1605.8847841638421,0.022
04,Litoral Leste,2024,10,,,,,108.5,1605.8847841638421,0.022
05,Litoral Norte,2024,10,,,,,108.5,1605.8847841638421,0.022
06,Litoral Oeste / Vale do Curu,2024,10,,,,,108.5,1605.8847841638421,0.022
07,Maciço do Baturité,2024,10,,,,,108.5,1605.8847841638421,0.022
08,Serra da Ibiapaba,2024,10,,,,,108.5,1605.8847841638421,0.022
09,Sertão Central,2024,10,,,,,108.5,1605.8847841638421,0.022
10,Sertão de Canindé,2024,10,,,,,108.5,1605.8847841638421,0.022
11,Sertão de Sobral,2024,10,,,,,108.5,1605.8847841638421,0.022
12,Sertão dos Crateús,2024,10,,,,,108.5,1605.8847841638421,0.022
13,Sertão dos Inhamuns,2024,10,,,,,108.5,1605.8847841638421,0.022
14,Vale do Jaguaribe,2024,10,,,,,108.5,1605.8847841638421,0.022
01,Cariri,2024,11,,,,,107.97,1505.5697515733482,0.022
02,Centro Sul,2024,11,,,,,107.97,1505.5697515733482,0.022
03,Grande Fortaleza,2024,11,,,,,107.97,1505.5697515733482,0.022
04,Litoral Leste,2024,11,,,,,107.97,1505.5697515733482,0.022
05,Litoral Norte,2024,11,,,,,107.97,1505.5697515733482,0.022
06,Litoral Oeste / Vale do Curu,2024,11,,,,,107.97,1505.5697515733482,0.022
07,Maciço do Baturité,2024,11,,,,,107.97,1505.5697515733482,0.022
08,Serra da Ibiapaba,2024,11,,,,,107.97,1505.5697515733482,0.022
09,Sertão Central,2024,11,,,,,107.97,1505.5697515733482,0.022
10,Sertão de Canindé,2024,11,,,,,107.97,1505.5697515733482,0.022
11,Sertão de Sobral,2024,11,,,,,107.97,1505.5697515733482,0.022
12,Sertão dos Crateús,2024,11,,,,,107.97,1505.5697515733482,0.022
13,Sertão dos Inhamuns,2024,11,,,,,107.97,1505.5697515733482,0.022
14,Vale do Jaguaribe,2024,11,,,,,107.97,1505.5697515733482,0.022
01,Cariri,2024,12,,,,,108.75,1366.5560530295752,0.022
02,Centro Sul,2024,12,,,,,108.75,1366.5560530295752,0.022
03,Grande Fortaleza,2024,12,,,,,108.75,1366.5560530295752,0.022
04,Litoral Leste,2024,12,,,,,108.75,1366.5560530295752,0.022
05,Litoral Norte,2024,12,,,,,108.75,1366.5560530295752,0.022
06,Litoral Oeste / Vale do Curu,2024,12,,,,,108.75,1366.5560530295752,0.022
07,Maciço do Baturité,2024,12,,,,,108.75,1366.5560530295752,0.022
08,Serra da Ibiapaba,2024,12,,,,,108.75,1366.5560530295752,0.022
09,Sertão Central,2024,12,,,,,108.75,1366.5560530295752,0.022
10,Sertão de Canindé,2024,12,,,,,108.75,1366.5560530295752,0.022
11,Sertão de Sobral,2024,12,,,,,108.75,1366.5560530295752,0.022
12,Sertão dos Crateús,2024,12,,,,,108.75,1366.5560530295752,0.022
13,Sertão dos Inhamuns,2024,12,,,,,108.75,1366.5560530295752,0.022
14,Vale do Jaguaribe,2024,12,,,,,108.75,1366.5560530295752,0.022
01,Cariri,2025,1,,,,,107.85,1408.3594004908969,0.022
02,Centro Sul,2025,1,,,,,107.85,1408.3594004908969,0.022
03,Grande Fortaleza,2025,1,,,,,107.85,1408.3594004908969,0.022
04,Litoral Leste,2025,1,,,,,107.85,1408.3594004908969,0.022
05,Litoral Norte,2025,1,,,,,107.85,1408.3594004908969,0.022
06,Litoral Oeste / Vale do Curu,2025,1,,,,,107.85,1408.3594004908969,0.022
07,Maciço do Baturité,2025,1,,,,,107.85,1408.3594004908969,0.022
08,Serra da Ibiapaba,2025,1,,,,,107.85,1408.3594004908969,0.022
09,Sertão Central,2025,1,,,,,107.85,1408.3594004908969,0.022
10,Sertão de Canindé,2025,1,,,,,107.85,1408.3594004908969,0.022
11,Sertão de Sobral,2025,1,,,,,107.85,1408.3594004908969,0.022
12,Sertão dos Crateús,2025,1,,,,,107.85,1408.3594004908969,0.022
13,Sertão dos Inhamuns,2025,1,,,,,107.85,1408.3594004908969,0.022
14,Vale do Jaguaribe,2025,1,,,,,107.85,1408.3594004908969,0.022
01,Cariri,2025,2,,,,,108.02,1600.3987222465032,0.022
02,Centro Sul,2025,2,,,,,108.02,1600.3987222465032,0.022
03,Grande Fortaleza,2025,2,,,,,108.02,1600.3987222465032,0.022
04,Litoral Leste,2025,2,,,,,108.02,1600.3987222465032,0.022
05,Litoral Norte,2025,2,,,,,108.02,1600.3987222465032,0.022
06,Litoral Oeste / Vale do Curu,2025,2,,,,,108.02,1600.3987222465032,0.022
07,Maciço do Baturité,2025,2,,,,,108.02,1600.3987222465032,0.022
08,Serra da Ibiapaba,2025,2,,,,,108.02,1600.3987222465032,0.022
09,Sertão Central,2025,2,,,,,108.02,1600.3987222465032,0.022
10,Sertão de Canindé,2025,2,,,,,108.02,1600.3987222465032,0.022
11,Sertão de Sobral,2025,2,,,,,108.02,1600.3987222465032,0.022
12,Sertão dos Crateús,2025,2,,,,,108.02,1600.3987222465032,0.022
13,Sertão dos Inhamuns,2025,2,,,,,108.02,1600.3987222465032,0.022
14,Vale do Jaguaribe,2025,2,,,,,108.02,1600.3987222465032,0.022
01,Cariri,2025,3,,,,,108.27,1451.7451233935028,0.022
02,Centro Sul,2025,3,,,,,108.27,1451.7451233935028,0.022
03,Grande Fortaleza,2025,3,,,,,108.27,1451.7451233935028,0.022
04,Litoral Leste,2025,3,,,,,108.27,1451.7451233935028,0.022
05,Litoral Norte,2025,3,,,,,108.27,1451.7451233935028,0.022
06,Litoral Oeste / Vale do Curu,2025,3,,,,,108.27,1451.7451233935028,0.022
07,Maciço do Baturité,2025,3,,,,,108.27,1451.7451233935028,0.022
08,Serra da Ibiapaba,2025,3,,,,,108.27,1451.7451233935028,0.022
09,Sertão Central,2025,3,,,,,108.27,1451.7451233935028,0.022
10,Sertão de Canindé,2025,3,,,,,108.27,1451.7451233935028,0.022
11,Sertão de Sobral,2025,3,,,,,108.27,1451.7451233935028,0.022
12,Sertão dos Crateús,2025,3,,,,,108.27,1451.7451233935028,0.022
13,Sertão dos Inhamuns,2025,3,,,,,108.27,1451.7451233935028,0.022
14,Vale do Jaguaribe,2025,3,,,,,108.27,1451.7451233935028,0.022
01,Cariri,2025,4,,,,,108.68,1449.2304383448472,0.022
02,Centro Sul,2025,4,,,,,108.68,1449.2304383448472,0.022
03,Grande Fortaleza,2025,4,,,,,108.68,1449.2304383448472,0.022
04,Litoral Leste,2025,4,,,,,108.68,1449.2304383448472,0.022
05,Litoral Norte,2025,4,,,,,108.68,1449.2304383448472,0.022
06,Litoral Oeste / Vale do Curu,2025,4,,,,,108.68,1449.2304383448472,0.022
07,Maciço do Baturité,2025,4,,,,,108.68,1449.2304383448472,0.022
08,Serra da Ibiapaba,2025,4,,,,,108.68,1449.2304383448472,0.022
09,Sertão Central,2025,4,,,,,108.68,1449.2304383448472,0.022
10,Sertão de Canindé,2025,4,,,,,108.68,1449.2304383448472,0.022
11,Sertão de Sobral,2025,4,,,,,108.68,1449.2304383448472,0.022
12,Sertão dos Crateús,2025,4,,,,,108.68,1449.2304383448472,0.022
13,Sertão dos Inhamuns,2025,4,,,,,108.68,1449.2304383448472,0.022
14,Vale do Jaguaribe,2025,4,,,,,108.68,1449.2304383448472,0.022
01,Cariri,2025,5,,,,,108.91,1493.5904371301783,0.022
02,Centro Sul,2025,5,,,,,108.91,1493.5904371301783,0.022
03,Grande Fortaleza,2025,5,,,,,108.91,1493.5904371301783,0.022
04,Litoral Leste,2025,5,,,,,108.91,1493.5904371301783,0.022
05,Litoral Norte,2025,5,,,,,108.91,1493.5904371301783,0.022
06,Litoral Oeste / Vale do Curu,2025,5,,,,,108.91,1493.5904371301783,0.022
07,Maciço do Baturité,2025,5,,,,,108.91,1493.5904371301783,0.022
08,Serra da Ibiapaba,2025,5,,,,,108.91,1493.5904371301783,0.022
09,Sertão Central,2025,5,,,,,108.91,1493.5904371301783,0.022
10,Sertão de Canindé,2025,5,,,,,108.91,1493.5904371301783,0.022
11,Sertão de Sobral,2025,5,,,,,108.91,1493.5904371301783,0.022
12,Sertão dos Crateús,2025,5,,,,,108.91,1493.5904371301783,0.022
13,Sertão dos Inhamuns,2025,5,,,,,108.91,1493.5904371301783,0.022
14,Vale do Jaguaribe,2025,5,,,,,108.91,1493.5904371301783,0.022
01,Cariri,2025,6,,,,,111.46,1456.485666772202,0.022
02,Centro Sul,2025,6,,,,,111.46,1456.485666772202,0.022
03,Grande Fortaleza,2025,6,,,,,111.46,1456.485666772202,0.022
04,Litoral Leste,2025,6,,,,,111.46,1456.485666772202,0.022
05,Litoral Norte,2025,6,,,,,111.46,1456.485666772202,0.022
06,Litoral Oeste / Vale do Curu,2025,6,,,,,111.46,1456.485666772202,0.022
07,Maciço do Baturité,2025,6,,,,,111.46,1456.485666772202,0.022
08,Serra da Ibiapaba,2025,6,,,,,111.46,1456.485666772202,0.022
09,Sertão Central,2025,6,,,,,111.46,1456.485666772202,0.022
10,Sertão de Canindé,2025,6,,,,,111.46,1456.485666772202,0.022
11,Sertão de Sobral,2025,6,,,,,111.46,1456.485666772202,0.022
12,Sertão dos Crateús,2025,6,,,,,111.46,1456.485666772202,0.022
13,Sertão dos Inhamuns,2025,6,,,,,111.46,1456.485666772202,0.022
14,Vale do Jaguaribe,2025,6,,,,,111.46,1456.485666772202,0.022
01,Cariri,2025,7,,,,,110.19,1520.7179312398075,0.022
02,Centro Sul,2025,7,,,,,110.19,1520.7179312398075,0.022
03,Grande Fortaleza,2025,7,,,,,110.19,1520.7179312398075,0.022
04,Litoral Leste,2025,7,,,,,110.19,1520.7179312398075,0.022
05,Litoral Norte,2025,7,,,,,110.19,1520.7179312398075,0.022
06,Litoral Oeste / Vale do Curu,2025,7,,,,,110.19,1520.7179312398075,0.022
07,Maciço do Baturité,2025,7,,,,,110.19,1520.7179312398075,0.022
08,Serra da Ibiapaba,2025,7,,,,,110.19,1520.7179312398075,0.022
09,Sertão Central,2025,7,,,,,110.19,1520.7179312398075,0.022
10,Sertão de Canindé,2025,7,,,,,110.19,1520.7179312398075,0.022
11,Sertão de Sobral,2025,7,,,,,110.19,1520.7179312398075,0.022
12,Sertão dos Crateús,2025,7,,,,,110.19,1520.7179312398075,0.022
13,Sertão dos Inhamuns,2025,7,,,,,110.19,1520.7179312398075,0.022
14,Vale do Jaguaribe,2025,7,,,,,110.19,1520.7179312398075,0.022
01,Cariri,2025,8,,,,,108.86,1469.3767191191384,0.022
02,Centro Sul,2025,8,,,,,108.86,1469.3767191191384,0.022
03,Grande Fortaleza,2025,8,,,,,108.86,1469.3767191191384,0.022
04,Litoral Leste,2025,8,,,,,108.86,1469.3767191191384,0.022
05,Litoral Norte,2025,8,,,,,108.86,1469.3767191191384,0.022
06,Litoral Oeste / Vale do Curu,2025,8,,,,,108.86,1469.3767191191384,0.022
07,Maciço do Baturité,2025,8,,,,,108.86,1469.3767191191384,0.022
08,Serra da Ibiapaba,2025,8,,,,,108.86,1469.3767191191384,0.022
09,Sertão Central,2025,8,,,,,108.86,1469.3767191191384,0.022
10,Sertão de Canindé,2025,8,,,,,108.86,1469.3767191191384,0.022
11,Sertão de Sobral,2025,8,,,,,108.86,1469.3767191191384,0.022
12,Sertão dos Crateús,2025,8,,,,,108.86,1469.3767191191384,0.022
13,Sertão dos Inhamuns,2025,8,,,,,108.86,1469.3767191191384,0.022
14,Vale do Jaguaribe,2025,8,,,,,108.86,1469.3767191191384,0.022
01,Cariri,2025,9,,,,,108.85,1655.32434800328,0.022
02,Centro Sul,2025,9,,,,,108.85,1655.32434800328,0.022
03,Grande Fortaleza,2025,9,,,,,108.85,1655.32434800328,0.022
04,Litoral Leste,2025,9,,,,,108.85,1655.32434800328,0.022
05,Litoral Norte,2025,9,,,,,108.85,1655.32434800328,0.022
06,Litoral Oeste / Vale do Curu,2025,9,,,,,108.85,1655.32434800328,0.022
07,Maciço do Baturité,2025,9,,,,,108.85,1655.32434800328,0.022
08,Serra da Ibiapaba,2025,9,,,,,108.85,1655.32434800328,0.022
09,Sertão Central,2025,9,,,,,108.85,1655.32434800328,0.022
10,Sertão de Canindé,2025,9,,,,,108.85,1655.32434800328,0.022
