cod_ibge,regiao_codigo,regiao_nome,ano,mes,valor
2302800,10,Sertão de Canindé,2020,2,439765.02
2303006,10,Sertão de Canindé,2020,2,75821.0
2306603,10,Sertão de Canindé,2020,2,601113.845
2307635,10,Sertão de Canindé,2020,2,218200.915
2310407,10,Sertão de Canindé,2020,2,123671.39
2303105,11,Sertão de Sobral,2020,2,158673.53
2304004,11,Sertão de Sobral,2020,2,255968.02
2304509,11,Sertão de Sobral,2020,2,640301.75
2304657,11,Sertão de Sobral,2020,2,683400.265
2308005,11,Sertão de Sobral,2020,2,1009781.37
2309904,11,Sertão de Sobral,2020,2,290685.455
2311702,11,Sertão de Sobral,2020,2,569880.775
2312007,11,Sertão de Sobral,2020,2,173434.16
2312809,11,Sertão de Sobral,2020,2,4793.0
2312908,11,Sertão de Sobral,2020,2,11751069.8
2303659,12,Sertão dos Crateús,2020,2,264311.925
2304103,12,Sertão dos Crateús,2020,2,656357.5
2305209,12,Sertão dos Crateús,2020,2,35725.025
2305605,12,Sertão dos Crateús,2020,2,79694.375
2305902,12,Sertão dos Crateús,2020,2,18649.5
2308609,12,Sertão dos Crateús,2020,2,680122.1
2309300,12,Sertão dos Crateús,2020,2,218330.27
2309409,12,Sertão dos Crateús,2020,2,510317.51
2312205,12,Sertão dos Crateús,2020,2,205688.07
2300408,13,Sertão dos Inhamuns,2020,2,27381.22
2313302,13,Sertão dos Inhamuns,2020,2,559770.965
2300705,14,Vale do Jaguaribe,2020,2,22963.605
2304277,14,Vale do Jaguaribe,2020,2,168526.13
2306009,14,Vale do Jaguaribe,2020,2,320136.02
2306702,14,Vale do Jaguaribe,2020,2,597441.125
2306801,14,Vale do Jaguaribe,2020,2,251342.55
2307601,14,Vale do Jaguaribe,2020,2,1310013.65
2308708,14,Vale do Jaguaribe,2020,2,456745.375
2310001,14,Vale do Jaguaribe,2020,2,1151.5
2311231,14,Vale do Jaguaribe,2020,2,253189.3
2311504,14,Vale do Jaguaribe,2020,2,119172.96
2311801,14,Vale do Jaguaribe,2020,2,1896919.405
2312502,14,Vale do Jaguaribe,2020,2,192393.885
2313104,14,Vale do Jaguaribe,2020,2,399501.895
2300101,01,Cariri,2020,3,129662.73
2301307,01,Cariri,2020,3,701111.99
2301604,01,Cariri,2020,3,52794.26000000001
2301703,01,Cariri,2020,3,186166.45500000002
2301901,01,Cariri,2020,3,644522.99
2302008,01,Cariri,2020,3,103713.16500000004
2302503,01,Cariri,2020,3,2178836.315
2302701,01,Cariri,2020,3,237347.2699999999
2303204,01,Cariri,2020,3,344404.26
2304202,01,Cariri,2020,3,1881240.1349999998
2304301,01,Cariri,2020,3,259041.20499999984
2304806,01,Cariri,2020,3,456114.915
2307106,01,Cariri,2020,3,302561.825
2307205,01,Cariri,2020,3,336177.28500000003
2307304,01,Cariri,2020,3,12234904.275
2307502,01,Cariri,2020,3,404352.68499999994
2308104,01,Cariri,2020,3,432215.79500000004
2308302,01,Cariri,2020,3,128606.67
2308401,01,Cariri,2020,3,605044.8200000001
2309201,01,Cariri,2020,3,434709.07500000007
2310605,01,Cariri,2020,3,489.90000000000146
2311108,01,Cariri,2020,3,158854.11499999993
2311959,01,Cariri,2020,3,174575.585
2312106,01,Cariri,2020,3,48541.0
2313252,01,Cariri,2020,3,84564.73999999999
2314003,01,Cariri,2020,3,213518.23
2300309,02,Centro Sul,2020,3,483018.07999999996
2301802,02,Centro Sul,2020,3,185665.56
2303600,02,Centro Sul,2020,3,535051.75
2303808,02,Centro Sul,2020,3,54991.185000000005
2305407,02,Centro Sul,2020,3,905839.1649999999
2305506,02,Centro Sul,2020,3,393985.43000000005
2305704,02,Centro Sul,2020,3,10651.21
2307403,02,Centro Sul,2020,3,458924.75
2311355,02,Centro Sul,2020,3,214440.14499999996
2311900,02,Centro Sul,2020,3,49405.475000000006
2313708,02,Centro Sul,2020,3,4750.0
2301000,03,Grande Fortaleza,2020,3,1891538.3449999997
2303501,03,Grande Fortaleza,2020,3,0.0
2303709,03,Grande Fortaleza,2020,3,23161718.134999998
2303956,03,Grande Fortaleza,2020,3,307984.58
2304285,03,Grande Fortaleza,2020,3,3153567.68
2304400,03,Grande Fortaleza,2020,3,110470687.205
2304954,03,Grande Fortaleza,2020,3,28381.67499999999
2305233,03,Grande Fortaleza,2020,3,1178917.3000000003
2306256,03,Grande Fortaleza,2020,3,221830.22
2307650,03,Grande Fortaleza,2020,3,2696118.6950000003
2307700,03,Grande Fortaleza,2020,3,1051202.475
2309607,03,Grande Fortaleza,2020,3,1714899.99
2309706,03,Grande Fortaleza,2020,3,2147287.3150000004
2310209,03,Grande Fortaleza,2020,3,270067.5150000001
2310258,03,Grande Fortaleza,2020,3,503090.05500000005
2310852,03,Grande Fortaleza,2020,3,132881.79499999998
2312403,03,Grande Fortaleza,2020,3,8883587.495000001
2312601,03,Grande Fortaleza,2020,3,99506.72999999998
2313500,03,Grande Fortaleza,2020,3,461861.1499999999
2301109,04,Litoral Leste,2020,3,975176.7899999991
2302206,04,Litoral Leste,2020,3,135567.08
2304459,04,Litoral Leste,2020,3,426600.01
2305357,04,Litoral Leste,2020,3,1165784.745
2306207,04,Litoral Leste,2020,3,161643.875
2307007,04,Litoral Leste,2020,3,454385.33499999996
2300200,05,Litoral Norte,2020,3,1751361.9849999999
2302057,05,Litoral Norte,2020,3,49162.98000000001
2302305,05,Litoral Norte,2020,3,141524.68
2302602,05,Litoral Norte,2020,3,439593.18
2303907,05,Litoral Norte,2020,3,24317.725000000035
2304251,05,Litoral Norte,2020,3,475939.70499999996
2304707,05,Litoral Norte,2020,3,561834.22
2306553,05,Litoral Norte,2020,3,2298453.1500000004
2307254,05,Litoral Norte,2020,3,451141.155
2307908,05,Litoral Norte,2020,3,141141.18
2308906,05,Litoral Norte,2020,3,68118.17500000005
2313906,05,Litoral Norte,2020,3,411407.7549999999
2300754,06,Litoral Oeste / Vale do Curu,2020,3,2414980.03
2300903,06,Litoral Oeste / Vale do Curu,2020,3,2665.0
2304608,06,Litoral Oeste / Vale do Curu,2020,3,6792.25
2306108,06,Litoral Oeste / Vale do Curu,2020,3,931434.2250000001
2306306,06,Litoral Oeste / Vale do Curu,2020,3,867976.0
2306405,06,Litoral Oeste / Vale do Curu,2020,3,2215064.165
2308377,06,Litoral Oeste / Vale do Curu,2020,3,57464.955000000016
2310704,06,Litoral Oeste / Vale do Curu,2020,3,90041.51000000001
2313351,06,Litoral Oeste / Vale do Curu,2020,3,591948.9099999999
2313559,06,Litoral Oeste / Vale do Curu,2020,3,136224.06000000006
2313757,06,Litoral Oeste / Vale do Curu,2020,3,114700.0
2313807,06,Litoral Oeste / Vale do Curu,2020,3,88242.62
2300150,07,Maciço do Baturité,2020,3,273458.33
2301208,07,Maciço do Baturité,2020,3,169071.99500000002
2301406,07,Maciço do Baturité,2020,3,28187.85499999998
2302107,07,Maciço do Baturité,2020,3,232100.38999999998
2302909,07,Maciço do Baturité,2020,3,7126.514999999999
2305100,07,Maciço do Baturité,2020,3,854821.1499999999
2306504,07,Maciço do Baturité,2020,3,150622.265
2309102,07,Maciço do Baturité,2020,3,294412.365
2309458,07,Maciço do Baturité,2020,3,170788.79499999998
2309805,07,Maciço do Baturité,2020,3,87425.84
2310100,07,Maciço do Baturité,2020,3,46920.0
2303402,08,Serra da Ibiapaba,2020,3,319742.79500000004
2304236,08,Serra da Ibiapaba,2020,3,50417.524999999994
2305001,08,Serra da Ibiapaba,2020,3,572399.7649999999
2305803,08,Serra da Ibiapaba,2020,3,385022.3
2312304,08,Serra da Ibiapaba,2020,3,652483.525
2313401,08,Serra da Ibiapaba,2020,3,463589.775
2313609,08,Serra da Ibiapaba,2020,3,760206.7750000001
2314102,08,Serra da Ibiapaba,2020,3,513921.21
2301851,09,Sertão Central,2020,3,293502.92
2303931,09,Sertão Central,2020,3,265985.96499999997
2304269,09,Sertão Central,2020,3,96139.565
2305266,09,Sertão Central,2020,3,125294.505
2305332,09,Sertão Central,2020,3,371329.7949999999
2308500,09,Sertão Central,2020,3,622961.7750000001
2310506,09,Sertão Central,2020,3,148583.81999999998
2310902,09,Sertão Central,2020,3,321615.29
2311306,09,Sertão Central,2020,3,458676.3950000001
2311405,09,Sertão Central,2020,3,2990821.5450000004
2312700,09,Sertão Central,2020,3,79453.65000000001
2313005,09,Sertão Central,2020,3,1211432.94
2302404,10,Sertão de Canindé,2020,3,439955.82
2302800,10,Sertão de Canindé,2020,3,417538.19499999995
2303006,10,Sertão de Canindé,2020,3,28851.535000000003
2306603,10,Sertão de Canindé,2020,3,321951.01
2307635,10,Sertão de Canindé,2020,3,212527.92500000002
2310407,10,Sertão de Canindé,2020,3,116542.86
2303105,11,Sertão de Sobral,2020,3,2115885.56
2304004,11,Sertão de Sobral,2020,3,311074.135
2304509,11,Sertão de Sobral,2020,3,468792.395
2304657,11,Sertão de Sobral,2020,3,328246.42000000004
2308005,11,Sertão de Sobral,2020,3,233882.755
2309904,11,Sertão de Sobral,2020,3,114822.04999999999
2311702,11,Sertão de Sobral,2020,3,657431.2200000001
2312007,11,Sertão de Sobral,2020,3,470788.57499999995
2312809,11,Sertão de Sobral,2020,3,2266.5649999999996
2312908,11,Sertão de Sobral,2020,3,5863023.23
2303659,12,Sertão dos Crateús,2020,3,133778.07
2304103,12,Sertão dos Crateús,2020,3,720022.385
2305209,12,Sertão dos Crateús,2020,3,190658.30000000002
2305605,12,Sertão dos Crateús,2020,3,135495.355
2305902,12,Sertão dos Crateús,2020,3,53673.375
2308609,12,Sertão dos Crateús,2020,3,166800.265
2309300,12,Sertão dos Crateús,2020,3,763655.4249999999
2309409,12,Sertão dos Crateús,2020,3,684030.27
2312205,12,Sertão dos Crateús,2020,3,278990.12
2300408,13,Sertão dos Inhamuns,2020,3,322293.83999999997
2313302,13,Sertão dos Inhamuns,2020,3,473609.81500000006
2300705,14,Vale do Jaguaribe,2020,3,181222.56
2304277,14,Vale do Jaguaribe,2020,3,10808.75
2306009,14,Vale do Jaguaribe,2020,3,553654.165
2306702,14,Vale do Jaguaribe,2020,3,1169667.425
2306801,14,Vale do Jaguaribe,2020,3,493573.84500000003
2307601,14,Vale do Jaguaribe,2020,3,706406.0
2308708,14,Vale do Jaguaribe,2020,3,2124720.995
2310001,14,Vale do Jaguaribe,2020,3,2865.5
2311231,14,Vale do Jaguaribe,2020,3,298484.565
2311504,14,Vale do Jaguaribe,2020,3,256348.3
2311801,14,Vale do Jaguaribe,2020,3,1057828.2249999999
2312502,14,Vale do Jaguaribe,2020,3,33954.345
2313104,14,Vale do Jaguaribe,2020,3,360352.245
2300101,01,Cariri,2020,4,129662.73
2301307,01,Cariri,2020,4,701111.99
2301604,01,Cariri,2020,4,52794.26000000001
2301703,01,Cariri,2020,4,186166.45500000002
2301901,01,Cariri,2020,4,644522.99
2302008,01,Cariri,2020,4,103713.16500000004
2302503,01,Cariri,2020,4,2178836.315
2302701,01,Cariri,2020,4,237347.2699999999
2303204,01,Cariri,2020,4,344404.26
2304202,01,Cariri,2020,4,1881240.1349999998
2304301,01,Cariri,2020,4,259041.20499999984
2304806,01,Cariri,2020,4,456114.915
2307106,01,Cariri,2020,4,302561.825
2307205,01,Cariri,2020,4,336177.28500000003
2307304,01,Cariri,2020,4,12234904.275
2307502,01,Cariri,2020,4,404352.68499999994
2308104,01,Cariri,2020,4,432215.79500000004
2308302,01,Cariri,2020,4,128606.67
2308401,01,Cariri,2020,4,605044.8200000001
2309201,01,Cariri,2020,4,434709.07500000007
2310605,01,Cariri,2020,4,489.90000000000146
2311108,01,Cariri,2020,4,158854.11499999993
2311959,01,Cariri,2020,4,174575.585
2312106,01,Cariri,2020,4,48541.0
2313252,01,Cariri,2020,4,84564.73999999999
2314003,01,Cariri,2020,4,213518.23
2300309,02,Centro Sul,2020,4,483018.07999999996
2301802,02,Centro Sul,2020,4,185665.56
2303600,02,Centro Sul,2020,4,535051.75
2303808,02,Centro Sul,2020,4,54991.185000000005
2305407,02,Centro Sul,2020,4,905839.1649999999
2305506,02,Centro Sul,2020,4,393985.43000000005
2305704,02,Centro Sul,2020,4,10651.21
2307403,02,Centro Sul,2020,4,458924.75
2311355,02,Centro Sul,2020,4,214440.14499999996
2311900,02,Centro Sul,2020,4,49405.475000000006
2313708,02,Centro Sul,2020,4,4750.0
2301000,03,Grande Fortaleza,2020,4,1891538.3449999997
2303501,03,Grande Fortaleza,2020,4,0.0
2303709,03,Grande Fortaleza,2020,4,23161718.134999998
2303956,03,Grande Fortaleza,2020,4,307984.58
2304285,03,Grande Fortaleza,2020,4,3153567.68
2304400,03,Grande Fortaleza,2020,4,110470687.205
2304954,03,Grande Fortaleza,2020,4,28381.67499999999
2305233,03,Grande Fortaleza,2020,4,1178917.3000000003
2306256,03,Grande Fortaleza,2020,4,221830.22
2307650,03,Grande Fortaleza,2020,4,2696118.6950000003
2307700,03,Grande Fortaleza,2020,4,1051202.475
2309607,03,Grande Fortaleza,2020,4,1714899.99
2309706,03,Grande Fortaleza,2020,4,2147287.3150000004
2310209,03,Grande Fortaleza,2020,4,270067.5150000001
2310258,03,Grande Fortaleza,2020,4,503090.05500000005
2310852,03,Grande Fortaleza,2020,4,132881.79499999998
2312403,03,Grande Fortaleza,2020,4,8883587.495000001
2312601,03,Grande Fortaleza,2020,4,99506.72999999998
2313500,03,Grande Fortaleza,2020,4,461861.1499999999
2301109,04,Litoral Leste,2020,4,975176.7899999991
2302206,04,Litoral Leste,2020,4,135567.08
2304459,04,Litoral Leste,2020,4,426600.01
2305357,04,Litoral Leste,2020,4,1165784.745
2306207,04,Litoral Leste,2020,4,161643.875
2307007,04,Litoral Leste,2020,4,454385.33499999996
2300200,05,Litoral Norte,2020,4,1751361.9849999999
2302057,05,Litoral Norte,2020,4,49162.98000000001
2302305,05,Litoral Norte,2020,4,141524.68
2302602,05,Litoral Norte,2020,4,439593.18
2303907,05,Litoral Norte,2020,4,24317.725000000035
2304251,05,Litoral Norte,2020,4,475939.70499999996
2304707,05,Litoral Norte,2020,4,561834.22
2306553,05,Litoral Norte,2020,4,2298453.1500000004
2307254,05,Litoral Norte,2020,4,451141.155
2307908,05,Litoral Norte,2020,4,141141.18
2308906,05,Litoral Norte,2020,4,68118.17500000005
2313906,05,Litoral Norte,2020,4,411407.7549999999
2300754,06,Litoral Oeste / Vale do Curu,2020,4,2414980.03
2300903,06,Litoral Oeste / Vale do Curu,2020,4,2665.0
2304608,06,Litoral Oeste / Vale do Curu,2020,4,6792.25
2306108,06,Litoral Oeste / Vale do Curu,2020,4,931434.2250000001
2306306,06,Litoral Oeste / Vale do Curu,2020,4,867976.0
2306405,06,Litoral Oeste / Vale do Curu,2020,4,2215064.165
2308377,06,Litoral Oeste / Vale do Curu,2020,4,57464.955000000016
2310704,06,Litoral Oeste / Vale do Curu,2020,4,90041.51000000001
2313351,06,Litoral Oeste / Vale do Curu,2020,4,591948.9099999999
2313559,06,Litoral Oeste / Vale do Curu,2020,4,136224.06000000006
2313757,06,Litoral Oeste / Vale do Curu,2020,4,114700.0
2313807,06,Litoral Oeste / Vale do Curu,2020,4,88242.62
2300150,07,Maciço do Baturité,2020,4,273458.33
2301208,07,Maciço do Baturité,2020,4,169071.99500000002
2301406,07,Maciço do Baturité,2020,4,28187.85499999998
2302107,07,Maciço do Baturité,2020,4,232100.38999999998
2302909,07,Maciço do Baturité,2020,4,7126.514999999999
2305100,07,Maciço do Baturité,2020,4,854821.1499999999
2306504,07,Maciço do Baturité,2020,4,150622.265
2309102,07,Maciço do Baturité,2020,4,294412.365
2309458,07,Maciço do Baturité,2020,4,170788.79499999998
2309805,07,Maciço do Baturité,2020,4,87425.84
2310100,07,Maciço do Baturité,2020,4,46920.0
2303402,08,Serra da Ibiapaba,2020,4,319742.79500000004
2304236,08,Serra da Ibiapaba,2020,4,50417.524999999994
2305001,08,Serra da Ibiapaba,2020,4,572399.7649999999
2305803,08,Serra da Ibiapaba,2020,4,385022.3
2312304,08,Serra da Ibiapaba,2020,4,652483.525
2313401,08,Serra da Ibiapaba,2020,4,463589.775
2313609,08,Serra da Ibiapaba,2020,4,760206.7750000001
2314102,08,Serra da Ibiapaba,2020,4,513921.21
2301851,09,Sertão Central,2020,4,293502.92
2303931,09,Sertão Central,2020,4,265985.96499999997
2304269,09,Sertão Central,2020,4,96139.565
2305266,09,Sertão Central,2020,4,125294.505
2305332,09,Sertão Central,2020,4,371329.7949999999
2308500,09,Sertão Central,2020,4,622961.7750000001
2310506,09,Sertão Central,2020,4,148583.81999999998
2310902,09,Sertão Central,2020,4,321615.29
2311306,09,Sertão Central,2020,4,458676.3950000001
2311405,09,Sertão Central,2020,4,2990821.5450000004
2312700,09,Sertão Central,2020,4,79453.65000000001
2313005,09,Sertão Central,2020,4,1211432.94
2302404,10,Sertão de Canindé,2020,4,439955.82
2302800,10,Sertão de Canindé,2020,4,417538.19499999995
2303006,10,Sertão de Canindé,2020,4,28851.535000000003
2306603,10,Sertão de Canindé,2020,4,321951.01
2307635,10,Sertão de Canindé,2020,4,212527.92500000002
2310407,10,Sertão de Canindé,2020,4,116542.86
2303105,11,Sertão de Sobral,2020,4,2115885.56
2304004,11,Sertão de Sobral,2020,4,311074.135
2304509,11,Sertão de Sobral,2020,4,468792.395
2304657,11,Sertão de Sobral,2020,4,328246.42000000004
2308005,11,Sertão de Sobral,2020,4,233882.755
2309904,11,Sertão de Sobral,2020,4,114822.04999999999
2311702,11,Sertão de Sobral,2020,4,657431.2200000001
2312007,11,Sertão de Sobral,2020,4,470788.57499999995
2312809,11,Sertão de Sobral,2020,4,2266.5649999999996
2312908,11,Sertão de Sobral,2020,4,5863023.23
2303659,12,Sertão dos Crateús,2020,4,133778.07
2304103,12,Sertão dos Crateús,2020,4,720022.385
2305209,12,Sertão dos Crateús,2020,4,190658.30000000002
2305605,12,Sertão dos Crateús,2020,4,135495.355
2305902,12,Sertão dos Crateús,2020,4,53673.375
2308609,12,Sertão dos Crateús,2020,4,166800.265
2309300,12,Sertão dos Crateús,2020,4,763655.4249999999
2309409,12,Sertão dos Crateús,2020,4,684030.27
2312205,12,Sertão dos Crateús,2020,4,278990.12
2300408,13,Sertão dos Inhamuns,2020,4,322293.83999999997
2313302,13,Sertão dos Inhamuns,2020,4,473609.81500000006
2300705,14,Vale do Jaguaribe,2020,4,181222.56
2304277,14,Vale do Jaguaribe,2020,4,10808.75
2306009,14,Vale do Jaguaribe,2020,4,553654.165
2306702,14,Vale do Jaguaribe,2020,4,1169667.425
2306801,14,Vale do Jaguaribe,2020,4,493573.84500000003
2307601,14,Vale do Jaguaribe,2020,4,706406.0
2308708,14,Vale do Jaguaribe,2020,4,2124720.995
2310001,14,Vale do Jaguaribe,2020,4,2865.5
2311231,14,Vale do Jaguaribe,2020,4,298484.565
2311504,14,Vale do Jaguaribe,2020,4,256348.3
2311801,14,Vale do Jaguaribe,2020,4,1057828.2249999999
2312502,14,Vale do Jaguaribe,2020,4,33954.345
2313104,14,Vale do Jaguaribe,2020,4,360352.245
2300101,01,Cariri,2020,5,114584.34499999997
2301307,01,Cariri,2020,5,625380.46
2301604,01,Cariri,2020,5,57424.63500000001
2301703,01,Cariri,2020,5,69155.57499999995
2301901,01,Cariri,2020,5,1466549.685
2302008,01,Cariri,2020,5,128947.57999999996
2302503,01,Cariri,2020,5,842216.4500000002
2302701,01,Cariri,2020,5,245201.2350000001
2303204,01,Cariri,2020,5,502618.81000000006
2304202,01,Cariri,2020,5,3164789.885
2304301,01,Cariri,2020,5,345737.4600000002
2304806,01,Cariri,2020,5,201104.61000000004
2307106,01,Cariri,2020,5,203472.76
2307205,01,Cariri,2020,5,229701.425
2307304,01,Cariri,2020,5,3553513.1450000014
2307502,01,Cariri,2020,5,555734.51
2308104,01,Cariri,2020,5,408539.2150000001
2308302,01,Cariri,2020,5,231699.41999999998
2308401,01,Cariri,2020,5,866470.4300000002
2309201,01,Cariri,2020,5,158248.06499999994
2310605,01,Cariri,2020,5,4261.0
2311108,01,Cariri,2020,5,1074685.205
2311959,01,Cariri,2020,5,202195.83499999996
2312106,01,Cariri,2020,5,91855.905
2313252,01,Cariri,2020,5,29921.25499999999
2314003,01,Cariri,2020,5,216177.91000000003
2300309,02,Centro Sul,2020,5,432007.855
2301802,02,Centro Sul,2020,5,91720.04499999998
2303600,02,Centro Sul,2020,5,745349.9850000001
2303808,02,Centro Sul,2020,5,195857.16499999998
2305407,02,Centro Sul,2020,5,1480720.6750000003
2305506,02,Centro Sul,2020,5,893169.075
2305704,02,Centro Sul,2020,5,23721.0
2307403,02,Centro Sul,2020,5,733362.11
2311355,02,Centro Sul,2020,5,121348.52500000002
2311900,02,Centro Sul,2020,5,443437.98
2313708,02,Centro Sul,2020,5,3488.0
2301000,03,Grande Fortaleza,2020,5,1769138.295
2303501,03,Grande Fortaleza,2020,5,677771.0300000003
2303709,03,Grande Fortaleza,2020,5,8324588.189999998
2303956,03,Grande Fortaleza,2020,5,273705.56999999995
2304285,03,Grande Fortaleza,2020,5,318600.0
2304400,03,Grande Fortaleza,2020,5,49276810.025000006
2304954,03,Grande Fortaleza,2020,5,231499.07
2305233,03,Grande Fortaleza,2020,5,1435968.0349999992
2306256,03,Grande Fortaleza,2020,5,713692.1100000001
2307650,03,Grande Fortaleza,2020,5,4259472.395
2307700,03,Grande Fortaleza,2020,5,1725020.4499999997
2309607,03,Grande Fortaleza,2020,5,626206.0550000002
2309706,03,Grande Fortaleza,2020,5,740532.2399999993
2310209,03,Grande Fortaleza,2020,5,665359.7199999999
2310258,03,Grande Fortaleza,2020,5,693930.2849999999
2310852,03,Grande Fortaleza,2020,5,53312.044999999984
2312403,03,Grande Fortaleza,2020,5,4967445.129999999
2312601,03,Grande Fortaleza,2020,5,174508.20000000004
2313500,03,Grande Fortaleza,2020,5,661080.2349999999
2301109,04,Litoral Leste,2020,5,11051104.975000001
2302206,04,Litoral Leste,2020,5,128377.78000000003
2304459,04,Litoral Leste,2020,5,166449.97999999998
2305357,04,Litoral Leste,2020,5,1400498.705
2306207,04,Litoral Leste,2020,5,184618.485
2307007,04,Litoral Leste,2020,5,766178.03
2300200,05,Litoral Norte,2020,5,1891280.9099999997
2302057,05,Litoral Norte,2020,5,103788.215
2302305,05,Litoral Norte,2020,5,544382.765
2302602,05,Litoral Norte,2020,5,4439805.665
2303907,05,Litoral Norte,2020,5,20941.25
2304251,05,Litoral Norte,2020,5,447458.58999999997
2304707,05,Litoral Norte,2020,5,1282806.2899999998
2306553,05,Litoral Norte,2020,5,1852843.4749999996
2307254,05,Litoral Norte,2020,5,1533615.9049999998
2307908,05,Litoral Norte,2020,5,251238.015
2308906,05,Litoral Norte,2020,5,346334.22499999986
2313906,05,Litoral Norte,2020,5,401173.69500000007
2300754,06,Litoral Oeste / Vale do Curu,2020,5,646327.065
2300903,06,Litoral Oeste / Vale do Curu,2020,5,481019.395
2304608,06,Litoral Oeste / Vale do Curu,2020,5,342043.64499999996
2306108,06,Litoral Oeste / Vale do Curu,2020,5,341950.82999999984
2306306,06,Litoral Oeste / Vale do Curu,2020,5,1488274.8599999999
2306405,06,Litoral Oeste / Vale do Curu,2020,5,1238761.2749999994
2308377,06,Litoral Oeste / Vale do Curu,2020,5,197175.03500000003
2310704,06,Litoral Oeste / Vale do Curu,2020,5,217542.5299999999
2313351,06,Litoral Oeste / Vale do Curu,2020,5,976230.4850000001
2313559,06,Litoral Oeste / Vale do Curu,2020,5,453215.83499999996
2313757,06,Litoral Oeste / Vale do Curu,2020,5,117680.0
2313807,06,Litoral Oeste / Vale do Curu,2020,5,188224.63
2300150,07,Maciço do Baturité,2020,5,199963.21499999997
2301208,07,Maciço do Baturité,2020,5,79290.33999999997
2301406,07,Maciço do Baturité,2020,5,388692.64
2302107,07,Maciço do Baturité,2020,5,140578.505
2302909,07,Maciço do Baturité,2020,5,164543.53499999997
2305100,07,Maciço do Baturité,2020,5,33342.29000000004
2306504,07,Maciço do Baturité,2020,5,62341.27000000002
2309102,07,Maciço do Baturité,2020,5,151183.54500000004
2309458,07,Maciço do Baturité,2020,5,199704.765
2309805,07,Maciço do Baturité,2020,5,248517.24000000002
2310100,07,Maciço do Baturité,2020,5,180383.425
2303402,08,Serra da Ibiapaba,2020,5,191151.90000000002
2304236,08,Serra da Ibiapaba,2020,5,327094.45999999996
2305001,08,Serra da Ibiapaba,2020,5,847602.575
2305803,08,Serra da Ibiapaba,2020,5,874159.34
2312304,08,Serra da Ibiapaba,2020,5,308611.30000000005
2313401,08,Serra da Ibiapaba,2020,5,974042.6
2313609,08,Serra da Ibiapaba,2020,5,1229503.3749999998
2314102,08,Serra da Ibiapaba,2020,5,2456696.195
2301851,09,Sertão Central,2020,5,311083.23500000004
2303931,09,Sertão Central,2020,5,117762.51500000001
2304269,09,Sertão Central,2020,5,371635.1649999999
2305266,09,Sertão Central,2020,5,232239.44
2305332,09,Sertão Central,2020,5,727980.9550000001
2308500,09,Sertão Central,2020,5,1119753.85
2310506,09,Sertão Central,2020,5,195592.755
2310902,09,Sertão Central,2020,5,192389.39999999997
2311306,09,Sertão Central,2020,5,408927.06500000006
2311405,09,Sertão Central,2020,5,658865.9449999994
2312700,09,Sertão Central,2020,5,413951.315
2313005,09,Sertão Central,2020,5,1977925.6649999996
2302404,10,Sertão de Canindé,2020,5,182323.7300000001
2302800,10,Sertão de Canindé,2020,5,483378.1050000001
2303006,10,Sertão de Canindé,2020,5,20421.83
2306603,10,Sertão de Canindé,2020,5,371859.5
2307635,10,Sertão de Canindé,2020,5,300391.0999999999
2310407,10,Sertão de Canindé,2020,5,15326.0
2303105,11,Sertão de Sobral,2020,5,646968.52
2304004,11,Sertão de Sobral,2020,5,581426.935
2304509,11,Sertão de Sobral,2020,5,120248.38500000001
2304657,11,Sertão de Sobral,2020,5,17478.44499999995
2308005,11,Sertão de Sobral,2020,5,425697.2949999999
2309904,11,Sertão de Sobral,2020,5,15392.344999999972
2311702,11,Sertão de Sobral,2020,5,280379.355
2312007,11,Sertão de Sobral,2020,5,806224.3949999999
2312809,11,Sertão de Sobral,2020,5,292.5
2312908,11,Sertão de Sobral,2020,5,8311569.015000001
2303659,12,Sertão dos Crateús,2020,5,217238.16500000004
2304103,12,Sertão dos Crateús,2020,5,535886.7849999999
2305209,12,Sertão dos Crateús,2020,5,563185.79
2305605,12,Sertão dos Crateús,2020,5,348964.22
2305902,12,Sertão dos Crateús,2020,5,1108791.465
2308609,12,Sertão dos Crateús,2020,5,261903.96500000008
2309300,12,Sertão dos Crateús,2020,5,984207.59
2309409,12,Sertão dos Crateús,2020,5,669058.7849999999
2312205,12,Sertão dos Crateús,2020,5,370187.71
2300408,13,Sertão dos Inhamuns,2020,5,421261.35500000004
2313302,13,Sertão dos Inhamuns,2020,5,393478.7549999999
2300705,14,Vale do Jaguaribe,2020,5,351406.5
2304277,14,Vale do Jaguaribe,2020,5,27732.600000000006
2306009,14,Vale do Jaguaribe,2020,5,548854.345
2306702,14,Vale do Jaguaribe,2020,5,667287.595
2306801,14,Vale do Jaguaribe,2020,5,713838.9949999999
2307601,14,Vale do Jaguaribe,2020,5,522248.53500000015
2308708,14,Vale do Jaguaribe,2020,5,1395282.2349999999
2310001,14,Vale do Jaguaribe,2020,5,3207.0
2311231,14,Vale do Jaguaribe,2020,5,563313.2949999999
2311504,14,Vale do Jaguaribe,2020,5,173199.41500000004
2311801,14,Vale do Jaguaribe,2020,5,1041679.5449999999
2312502,14,Vale do Jaguaribe,2020,5,49277.51999999999
2313104,14,Vale do Jaguaribe,2020,5,667148.36
2300101,01,Cariri,2020,6,114584.34499999997
2301307,01,Cariri,2020,6,625380.46
2301604,01,Cariri,2020,6,57424.63500000001
2301703,01,Cariri,2020,6,69155.57499999995
2301901,01,Cariri,2020,6,1466549.685
