exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,uf_nome
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentes,TRANSFERÊNCIAS CORRENTES,4131168953.21,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesIntergovernamentais,Transferências Intergovernamentais,4089829070.82,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasCorrentesDeConvenios,Transferências de Convênios,41339882.39,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapital,TRANSFERÊNCIAS DE CAPITAL,145435832.59,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalIntergovernamentais,Transferências Intergovernamentais,3833649.13,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 01,E,,Até o Bimestre (c),TransferenciasDeCapitalDeConvenios,Transferências de Convênios,141602183.46,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasCorrentes,Transferências Correntes,4131168953.21,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasCorrentes,Transferências Correntes,4040679326.74,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6CotaParteDoFPE,Cota-Parte do FPE,2926290764.09,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6CotaParteDoFPE,Cota-Parte do FPE,3477110019.75,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,1163538306.73,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasCorrentes,Outras Transferências Correntes,429184443.9,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6TransferenciasDeCapital,Transferências de Capital,145435832.59,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6TransferenciasDeCapital,Transferências de Capital,205271345.44,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2015,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,3833649.13,Paraíba
2015,RREO,6,B,Governo do Estado da Paraíba,25,PB,3943885,RREO-Anexo 06,E,,Até o Bimestre / 2014,RREO6OutrasTransferenciasDeCapital,Outras Transferências de Capital,5057300.71,Paraíba
