cod_ibge,ano,mes,bnb_operacoes_credito_total,bnb_emprestimos_titulos_descontados,bnb_financiamentos,bnb_financiamentos_rurais_agricultura,bnb_financiamentos_agroindustriais,bnb_financiamentos_imobiliarios,credito_bnb_total
2304400,2020,10,6721059062.0,469829513.0,713554355.0,11594517.0,0.0,856145446.0,6721059062.0
2304707,2020,10,36264888.0,35946114.0,123250.0,90929.0,0.0,0.0,36264888.0
2305233,2020,10,27082600.0,21980815.0,5042619.0,0.0,0.0,0.0,27082600.0
2305506,2020,10,49710256.0,39056405.0,6425764.0,4057967.0,0.0,0.0,49710256.0
2306306,2020,10,32830696.0,31558704.0,700822.0,428395.0,0.0,0.0,32830696.0
2306405,2020,10,70497626.0,64500015.0,917010.0,4807308.0,0.0,0.0,70497626.0
2306900,2020,10,30163146.0,27614225.0,1099925.0,1223841.0,0.0,0.0,30163146.0
2307304,2020,10,67393309.0,58400065.0,7216052.0,1219018.0,0.0,0.0,67393309.0
2307502,2020,10,16392197.0,13060843.0,425687.0,2818824.0,0.0,0.0,16392197.0
2307601,2020,10,42850920.0,37360672.0,1323668.0,4006325.0,0.0,0.0,42850920.0
2307650,2020,10,125871658.0,108062838.0,17366120.0,0.0,0.0,0.0,125871658.0
2307700,2020,10,37921957.0,33784384.0,3917149.0,0.0,0.0,0.0,37921957.0
2308500,2020,10,15778754.0,15083407.0,5381.0,345596.0,0.0,0.0,15778754.0
2309300,2020,10,38851864.0,36989215.0,596493.0,1053988.0,0.0,0.0,38851864.0
2309607,2020,10,27736420.0,27087149.0,562345.0,0.0,0.0,0.0,27736420.0
2311306,2020,10,35140831.0,32017206.0,405802.0,2242693.0,391625.0,0.0,35140831.0
2311405,2020,10,9963770.0,9246818.0,269692.0,276868.0,0.0,0.0,9963770.0
2311801,2020,10,24914092.0,24373173.0,513474.0,0.0,0.0,0.0,24914092.0
2312205,2020,10,12020253.0,11493675.0,245147.0,137268.0,0.0,0.0,12020253.0
2312304,2020,10,32157664.0,30771641.0,570192.0,649562.0,0.0,0.0,32157664.0
2312908,2020,10,50804671.0,46750888.0,2326062.0,1195452.0,0.0,0.0,50804671.0
2313302,2020,10,22507058.0,21806278.0,334063.0,298212.0,0.0,0.0,22507058.0
2313401,2020,10,23767423.0,20512857.0,1526532.0,1636921.0,0.0,0.0,23767423.0
2314102,2020,10,11457053.0,11301812.0,86005.0,0.0,0.0,0.0,11457053.0
2300200,2020,11,30711142.0,29119786.0,1238642.0,0.0,0.0,0.0,30711142.0
2300309,2020,11,10827859.0,9803674.0,858340.0,0.0,0.0,0.0,10827859.0
2301000,2020,11,24651647.0,19643974.0,4890434.0,0.0,0.0,0.0,24651647.0
2301109,2020,11,39525611.0,26288146.0,2201327.0,10884414.0,0.0,0.0,39525611.0
2301901,2020,11,25460763.0,25082471.0,158270.0,0.0,0.0,0.0,25460763.0
2302107,2020,11,46955877.0,44501830.0,345.0,2282965.0,0.0,0.0,46955877.0
2302404,2020,11,24099124.0,22138146.0,133516.0,1683779.0,0.0,0.0,24099124.0
2302503,2020,11,46950984.0,43552220.0,1268880.0,1961851.0,0.0,0.0,46950984.0
2302701,2020,11,31808874.0,30598585.0,399864.0,720483.0,0.0,0.0,31808874.0
2302800,2020,11,41627327.0,37407772.0,1555728.0,2450587.0,0.0,0.0,41627327.0
2303501,2020,11,32655759.0,30526239.0,2016849.0,0.0,0.0,0.0,32655759.0
2303709,2020,11,104735766.0,103796933.0,801541.0,0.0,0.0,0.0,104735766.0
2304103,2020,11,37670378.0,34462440.0,441486.0,2669324.0,0.0,0.0,37670378.0
2304202,2020,11,47401690.0,44847407.0,120452.0,1717054.0,0.0,0.0,47401690.0
2304285,2020,11,20598438.0,17330592.0,3078181.0,0.0,0.0,0.0,20598438.0
2304400,2020,11,6873646382.0,499792442.0,721429605.0,11972176.0,0.0,995963870.0,6873646382.0
2304707,2020,11,38416711.0,38075043.0,124890.0,94451.0,0.0,0.0,38416711.0
2305233,2020,11,28728376.0,23704530.0,4953850.0,0.0,0.0,0.0,28728376.0
2305506,2020,11,53604559.0,42823667.0,6436643.0,4183667.0,0.0,0.0,53604559.0
2306306,2020,11,35330743.0,34079600.0,676854.0,445258.0,0.0,0.0,35330743.0
2306405,2020,11,75756550.0,69562431.0,973926.0,4950165.0,0.0,0.0,75756550.0
2306900,2020,11,32296904.0,29729694.0,1081131.0,1263296.0,0.0,0.0,32296904.0
2307304,2020,11,72699419.0,63615928.0,7362796.0,1247739.0,0.0,0.0,72699419.0
2307502,2020,11,17554535.0,14120115.0,433052.0,2909426.0,0.0,0.0,17554535.0
2307601,2020,11,46602275.0,40716610.0,1575564.0,4146804.0,0.0,0.0,46602275.0
2307650,2020,11,130603125.0,112767050.0,17402860.0,0.0,0.0,0.0,130603125.0
2307700,2020,11,40321872.0,36097312.0,3883932.0,0.0,0.0,0.0,40321872.0
2308500,2020,11,16789307.0,16070935.0,5516.0,357021.0,0.0,0.0,16789307.0
2309300,2020,11,43584675.0,41706011.0,590213.0,1084394.0,0.0,0.0,43584675.0
2309607,2020,11,29089030.0,28484105.0,531692.0,0.0,0.0,0.0,29089030.0
2311306,2020,11,38084992.0,34887289.0,408423.0,2311891.0,396727.0,0.0,38084992.0
2311405,2020,11,10754865.0,10026325.0,272350.0,286001.0,0.0,0.0,10754865.0
2311801,2020,11,27080602.0,26526445.0,522086.0,0.0,0.0,0.0,27080602.0
2312205,2020,11,13119318.0,12587048.0,247441.0,142694.0,0.0,0.0,13119318.0
2312304,2020,11,35386177.0,33951386.0,575520.0,686222.0,0.0,0.0,35386177.0
2312908,2020,11,53824538.0,50192172.0,810703.0,2379391.0,0.0,0.0,53824538.0
2313302,2020,11,23726830.0,23032391.0,337106.0,308338.0,0.0,0.0,23726830.0
2313401,2020,11,25522820.0,22168950.0,1558159.0,1700803.0,0.0,0.0,25522820.0
2314102,2020,11,11957972.0,11802903.0,86760.0,0.0,0.0,0.0,11957972.0
2300200,2020,12,34391349.0,32837985.0,1239249.0,0.0,0.0,0.0,34391349.0
2300309,2020,12,11216670.0,10215120.0,835426.0,0.0,0.0,0.0,11216670.0
2301000,2020,12,26391087.0,21324829.0,4960848.0,0.0,0.0,0.0,26391087.0
2301109,2020,12,44543148.0,30540550.0,2866818.0,10990493.0,0.0,0.0,44543148.0
2301901,2020,12,26900916.0,26511223.0,160593.0,0.0,0.0,0.0,26900916.0
2302107,2020,12,52389619.0,49923587.0,0.0,2302205.0,0.0,0.0,52389619.0
2302404,2020,12,26606805.0,24639386.0,129213.0,1701710.0,0.0,0.0,26606805.0
2302503,2020,12,48487662.0,45096853.0,1252005.0,1982138.0,0.0,0.0,48487662.0
2302701,2020,12,34010188.0,32787515.0,398474.0,728550.0,0.0,0.0,34010188.0
2302800,2020,12,45325690.0,41079470.0,1581415.0,2473952.0,0.0,0.0,45325690.0
2303501,2020,12,37175963.0,35040399.0,2023499.0,0.0,0.0,0.0,37175963.0
2303709,2020,12,116828716.0,115702406.0,978849.0,0.0,0.0,0.0,116828716.0
2304103,2020,12,41496260.0,38259222.0,441536.0,2709994.0,0.0,0.0,41496260.0
2304202,2020,12,50133338.0,47901429.0,122378.0,1734273.0,0.0,0.0,50133338.0
2304285,2020,12,22621865.0,19552531.0,2990208.0,0.0,0.0,0.0,22621865.0
2304400,2020,12,7070418543.0,539478663.0,730972999.0,11070181.0,0.0,998087663.0,7070418543.0
2304707,2020,12,42007428.0,41673753.0,126696.0,95972.0,0.0,0.0,42007428.0
2305233,2020,12,33065807.0,28094082.0,4918932.0,0.0,0.0,0.0,33065807.0
2305506,2020,12,58204903.0,47276779.0,6513156.0,4239920.0,0.0,0.0,58204903.0
2306306,2020,12,39703923.0,38466967.0,662323.0,452894.0,0.0,0.0,39703923.0
2306405,2020,12,83616171.0,77362807.0,973406.0,5001153.0,0.0,0.0,83616171.0
2306900,2020,12,35969973.0,33411791.0,1069958.0,1277412.0,0.0,0.0,35969973.0
2307304,2020,12,76868802.0,65921584.0,7520408.0,3004828.0,0.0,0.0,76868802.0
2307502,2020,12,19167590.0,15704181.0,426580.0,2939617.0,0.0,0.0,19167590.0
2307601,2020,12,53150392.0,47264513.0,1576085.0,4141701.0,0.0,0.0,53150392.0
2307650,2020,12,143638096.0,125260914.0,17911264.0,20714.0,0.0,0.0,143638096.0
2307700,2020,12,44342463.0,39756294.0,4416284.0,0.0,0.0,0.0,44342463.0
2308500,2020,12,18022456.0,17316386.0,5660.0,360731.0,0.0,0.0,18022456.0
2309300,2020,12,47906344.0,46002930.0,590130.0,1097308.0,0.0,0.0,47906344.0
2309607,2020,12,34727397.0,34095509.0,557998.0,0.0,0.0,0.0,34727397.0
2311306,2020,12,43343321.0,39996707.0,529284.0,2335861.0,402241.0,0.0,43343321.0
2311405,2020,12,12174589.0,11443987.0,275155.0,288978.0,0.0,0.0,12174589.0
2311801,2020,12,31340240.0,30775197.0,531554.0,0.0,0.0,0.0,31340240.0
2312205,2020,12,14545421.0,14027968.0,243167.0,142533.0,0.0,0.0,14545421.0
2312304,2020,12,38777473.0,37445826.0,478532.0,693292.0,0.0,0.0,38777473.0
2312908,2020,12,58604983.0,54956517.0,815220.0,2395819.0,0.0,0.0,58604983.0
2313302,2020,12,25147218.0,24385754.0,391505.0,314302.0,0.0,0.0,25147218.0
2313401,2020,12,27497314.0,24132691.0,1561693.0,1729256.0,0.0,0.0,27497314.0
2314102,2020,12,13644736.0,13495603.0,87304.0,0.0,0.0,0.0,13644736.0
2300200,2021,1,33817014.0,32388254.0,1167798.0,0.0,0.0,0.0,33817014.0
2300309,2021,1,10388504.0,9419222.0,803764.0,0.0,0.0,0.0,10388504.0
2301000,2021,1,25642949.0,20689178.0,4843268.0,0.0,0.0,0.0,25642949.0
2301109,2021,1,44556307.0,30234588.0,2933285.0,11252199.0,0.0,0.0,44556307.0
2301901,2021,1,26442959.0,26055230.0,158193.0,0.0,0.0,0.0,26442959.0
2302107,2021,1,50790796.0,48269291.0,0.0,2360152.0,0.0,0.0,50790796.0
2302404,2021,1,27045403.0,25056069.0,118913.0,1744155.0,0.0,0.0,27045403.0
2302503,2021,1,49189094.0,45820830.0,1178051.0,2030103.0,0.0,0.0,49189094.0
2302701,2021,1,36074217.0,34854383.0,379004.0,747352.0,0.0,0.0,36074217.0
2302800,2021,1,46211193.0,41903861.0,1550337.0,2532294.0,0.0,0.0,46211193.0
2303501,2021,1,36762688.0,34693814.0,1950276.0,0.0,0.0,0.0,36762688.0
2303709,2021,1,116441252.0,115454924.0,853119.0,0.0,0.0,0.0,116441252.0
2304103,2021,1,41659881.0,38158285.0,437556.0,2782496.0,0.0,0.0,41659881.0
2304202,2021,1,49797396.0,47521458.0,121770.0,1770798.0,0.0,0.0,49797396.0
2304285,2021,1,22592512.0,19630773.0,2870654.0,0.0,0.0,0.0,22592512.0
2304400,2021,1,6712299581.0,535057622.0,736716789.0,11362797.0,0.0,1015084143.0,6712299581.0
2304707,2021,1,42444709.0,42119437.0,118919.0,98871.0,0.0,0.0,42444709.0
2305233,2021,1,31336958.0,26563647.0,4728097.0,0.0,0.0,0.0,31336958.0
2305506,2021,1,56502687.0,45617950.0,6392715.0,4319882.0,0.0,0.0,56502687.0
2306306,2021,1,39548288.0,38319640.0,644107.0,467490.0,0.0,0.0,39548288.0
2306405,2021,1,83266234.0,76942310.0,948410.0,5116499.0,0.0,0.0,83266234.0
2306900,2021,1,34815076.0,32271005.0,1024181.0,1309714.0,0.0,0.0,34815076.0
2307304,2021,1,76609114.0,65096618.0,8145213.0,3014837.0,0.0,0.0,76609114.0
2307502,2021,1,19210791.0,15729449.0,384252.0,3011665.0,0.0,0.0,19210791.0
2307601,2021,1,51531314.0,45586268.0,1523321.0,4249597.0,0.0,0.0,51531314.0
2307650,2021,1,142801417.0,124355110.0,17971471.0,20714.0,0.0,0.0,142801417.0
2307700,2021,1,43537197.0,39072767.0,4291867.0,0.0,0.0,0.0,43537197.0
2308500,2021,1,17153221.0,16447525.0,5665.0,369928.0,0.0,0.0,17153221.0
2309300,2021,1,48384465.0,46489794.0,568070.0,1125133.0,0.0,0.0,48384465.0
2309607,2021,1,34318777.0,33346811.0,891435.0,0.0,0.0,0.0,34318777.0
2311306,2021,1,43369123.0,39976346.0,515854.0,2391371.0,407692.0,0.0,43369123.0
2311405,2021,1,11879521.0,11145342.0,266344.0,295747.0,0.0,0.0,11879521.0
2311801,2021,1,31809733.0,31246477.0,523537.0,0.0,0.0,0.0,31809733.0
2312205,2021,1,14668231.0,14131996.0,231361.0,147116.0,0.0,0.0,14668231.0
2312304,2021,1,39326798.0,38046646.0,395602.0,710761.0,0.0,0.0,39326798.0
2312908,2021,1,59935788.0,56292560.0,774347.0,2431001.0,0.0,0.0,59935788.0
2313302,2021,1,25299260.0,24552028.0,381615.0,322897.0,0.0,0.0,25299260.0
2313401,2021,1,27610824.0,24245722.0,1494526.0,1784368.0,0.0,0.0,27610824.0
2314102,2021,1,13806053.0,13649814.0,82893.0,0.0,0.0,0.0,13806053.0
2300200,2021,2,35131244.0,33734570.0,1122448.0,0.0,0.0,0.0,35131244.0
2300309,2021,2,10548660.0,9613585.0,769652.0,0.0,0.0,0.0,10548660.0
2301000,2021,2,24988103.0,20166563.0,4708853.0,0.0,0.0,0.0,24988103.0
2301109,2021,2,45992377.0,31394023.0,2927359.0,11521556.0,0.0,0.0,45992377.0
2301901,2021,2,27129364.0,26773554.0,154615.0,0.0,0.0,0.0,27129364.0
2302107,2021,2,51561559.0,48977518.0,0.0,2420678.0,0.0,0.0,51561559.0
2302404,2021,2,28152707.0,26132435.0,112432.0,1787714.0,0.0,0.0,28152707.0
2302503,2021,2,49820342.0,46469154.0,1101289.0,2081343.0,0.0,0.0,49820342.0
2302701,2021,2,35641781.0,34441179.0,344217.0,766598.0,0.0,0.0,35641781.0
2302800,2021,2,47754411.0,43480827.0,1486473.0,2596515.0,0.0,0.0,47754411.0
2303501,2021,2,36461556.0,34484379.0,1860234.0,0.0,0.0,0.0,36461556.0
2303709,2021,2,118147406.0,117172607.0,820679.0,0.0,0.0,0.0,118147406.0
2304103,2021,2,39310487.0,35918239.0,452754.0,2863807.0,0.0,0.0,39310487.0
2304202,2021,2,49996720.0,47698828.0,121043.0,1813319.0,0.0,0.0,49996720.0
2304285,2021,2,22250641.0,19434754.0,2743413.0,0.0,0.0,0.0,22250641.0
2304400,2021,2,6810798179.0,540856833.0,734061720.0,19880388.0,0.0,1015815031.0,6810798179.0
2304707,2021,2,43986947.0,43668264.0,110746.0,101910.0,0.0,0.0,43986947.0
2305233,2021,2,30922647.0,26358979.0,4508672.0,0.0,0.0,0.0,30922647.0
2305506,2021,2,56390998.0,45556428.0,6236615.0,4424446.0,0.0,0.0,56390998.0
2306306,2021,2,40888720.0,39675987.0,620654.0,482268.0,0.0,0.0,40888720.0
2306405,2021,2,84537723.0,78136649.0,912597.0,5234615.0,0.0,0.0,84537723.0
2306900,2021,2,35144138.0,32596999.0,985061.0,1342832.0,0.0,0.0,35144138.0
2307304,2021,2,79177243.0,68217198.0,7549488.0,3044186.0,0.0,0.0,79177243.0
2307502,2021,2,19322713.0,15780824.0,367908.0,3086733.0,0.0,0.0,19322713.0
2307601,2021,2,51540310.0,45561669.0,1472965.0,4361941.0,0.0,0.0,51540310.0
2307650,2021,2,140348712.0,122080148.0,17800229.0,20714.0,0.0,0.0,140348712.0
2307700,2021,2,43519417.0,38862739.0,4403377.0,0.0,0.0,0.0,43519417.0
2308500,2021,2,16796812.0,16092431.0,5578.0,379398.0,0.0,0.0,16796812.0
2309300,2021,2,49301522.0,47397528.0,550757.0,1154096.0,0.0,0.0,49301522.0
2309607,2021,2,34624233.0,33638248.0,874326.0,0.0,0.0,0.0,34624233.0
2311306,2021,2,45204781.0,41771482.0,496782.0,2448506.0,412736.0,0.0,45204781.0
2311405,2021,2,11810822.0,11088321.0,256006.0,303122.0,0.0,0.0,11810822.0
2311801,2021,2,32648835.0,32108775.0,507375.0,0.0,0.0,0.0,32648835.0
2312205,2021,2,15453436.0,14931110.0,221386.0,151755.0,0.0,0.0,15453436.0
2312304,2021,2,40339706.0,39048384.0,384972.0,728751.0,0.0,0.0,40339706.0
2312908,2021,2,64174430.0,59349630.0,880551.0,3548982.0,0.0,0.0,64174430.0
2313302,2021,2,29053679.0,28310217.0,365673.0,331614.0,0.0,0.0,29053679.0
2313401,2021,2,28742835.0,25386457.0,1426266.0,1840144.0,0.0,0.0,28742835.0
2314102,2021,2,14482437.0,14334960.0,71254.0,0.0,0.0,0.0,14482437.0
2300200,2021,3,37032068.0,35662175.0,1086275.0,0.0,0.0,0.0,37032068.0
2300309,2021,3,10532890.0,9620340.0,739292.0,0.0,0.0,0.0,10532890.0
2301000,2021,3,24604703.0,19944575.0,4566731.0,0.0,0.0,0.0,24604703.0
2301109,2021,3,47165639.0,32163923.0,2931143.0,11923822.0,0.0,0.0,47165639.0
2301901,2021,3,28369033.0,28069259.0,154366.0,0.0,0.0,0.0,28369033.0
2302107,2021,3,52032874.0,49317850.0,0.0,2577171.0,0.0,0.0,52032874.0
2302404,2021,3,28962117.0,26892156.0,105958.0,1839851.0,0.0,0.0,28962117.0
2302503,2021,3,51388337.0,48045470.0,1032019.0,2142548.0,0.0,0.0,51388337.0
2302701,2021,3,37083473.0,35869422.0,324603.0,789613.0,0.0,0.0,37083473.0
2302800,2021,3,48644366.0,44352818.0,1429071.0,2652458.0,0.0,0.0,48644366.0
2303501,2021,3,36159636.0,34194060.0,1851205.0,0.0,0.0,0.0,36159636.0
2303709,2021,3,117751094.0,116593230.0,792791.0,189043.0,0.0,0.0,117751094.0
2304103,2021,3,44079780.0,36529751.0,446359.0,7022283.0,0.0,0.0,44079780.0
2304202,2021,3,51194317.0,48862370.0,121155.0,1864289.0,0.0,0.0,51194317.0
2304285,2021,3,21993021.0,19090683.0,2836178.0,0.0,0.0,0.0,21993021.0
2304400,2021,3,6813969230.0,531406774.0,737258072.0,15848359.0,0.0,1010159773.0,6813969230.0
2304707,2021,3,43649816.0,43343753.0,101059.0,105524.0,0.0,0.0,43649816.0
2305233,2021,3,30297962.0,25619847.0,4635175.0,0.0,0.0,0.0,30297962.0
2305506,2021,3,55694705.0,44892851.0,6093191.0,4543011.0,0.0,0.0,55694705.0
2306306,2021,3,41977172.0,40766166.0,598848.0,499921.0,0.0,0.0,41977172.0
2306405,2021,3,84964376.0,78465644.0,878854.0,5375446.0,0.0,0.0,84964376.0
2306900,2021,3,36415548.0,33961804.0,868445.0,1382399.0,0.0,0.0,36415548.0
2307304,2021,3,78125013.0,68010762.0,6652009.0,3078665.0,0.0,0.0,78125013.0
2307502,2021,3,19870503.0,16253310.0,344470.0,3176497.0,0.0,0.0,19870503.0
2307601,2021,3,52380683.0,46311360.0,1413353.0,4496612.0,0.0,0.0,52380683.0
2307650,2021,3,137660160.0,120341836.0,16859399.0,20714.0,0.0,0.0,137660160.0
2307700,2021,3,43351543.0,38792508.0,4330632.0,0.0,0.0,0.0,43351543.0
2308500,2021,3,17032315.0,16328980.0,5042.0,390759.0,0.0,0.0,17032315.0
2309300,2021,3,51928970.0,49973948.0,562364.0,1189101.0,0.0,0.0,51928970.0
2309607,2021,3,33677834.0,32726803.0,860990.0,0.0,0.0,0.0,33677834.0
2311306,2021,3,45847550.0,42282820.0,550353.0,2517222.0,414985.0,0.0,45847550.0
2311405,2021,3,11433317.0,10732314.0,245918.0,311962.0,0.0,0.0,11433317.0
2311801,2021,3,33340733.0,32820490.0,489952.0,0.0,0.0,0.0,33340733.0
2312205,2021,3,16055672.0,15512490.0,212398.0,157296.0,0.0,0.0,16055672.0
2312304,2021,3,41870009.0,40555465.0,378538.0,749470.0,0.0,0.0,41870009.0
2312908,2021,3,66025091.0,61184185.0,890452.0,3593288.0,0.0,0.0,66025091.0
2313302,2021,3,28513993.0,27775621.0,350839.0,341959.0,0.0,0.0,28513993.0
2313401,2021,3,30232810.0,26570078.0,1664682.0,1906758.0,0.0,0.0,30232810.0
2314102,2021,3,14437198.0,14296051.0,67999.0,0.0,0.0,0.0,14437198.0
2300200,2021,4,37593648.0,36269667.0,1047145.0,0.0,0.0,0.0,37593648.0
2300309,2021,4,10903898.0,10036850.0,710364.0,0.0,0.0,0.0,10903898.0
2301000,2021,4,23578013.0,19065265.0,4429478.0,0.0,0.0,0.0,23578013.0
2301109,2021,4,47442060.0,32280682.0,2928446.0,12100682.0,0.0,0.0,47442060.0
2301901,2021,4,29296426.0,29011828.0,154626.0,0.0,0.0,0.0,29296426.0
2302107,2021,4,50270905.0,47510594.0,0.0,2619056.0,0.0,0.0,50270905.0
2302404,2021,4,29819435.0,27735506.0,100152.0,1858651.0,0.0,0.0,29819435.0
2302503,2021,4,51832128.0,48523776.0,964864.0,2178439.0,0.0,0.0,51832128.0
2302701,2021,4,37263844.0,36039915.0,305555.0,802603.0,0.0,0.0,37263844.0
2302800,2021,4,48215506.0,43891869.0,1444168.0,2694288.0,0.0,0.0,48215506.0
2303501,2021,4,34145381.0,32211898.0,1818049.0,0.0,0.0,0.0,34145381.0
2303709,2021,4,114919318.0,113725446.0,765440.0,191891.0,0.0,0.0,114919318.0
2304103,2021,4,44262773.0,36698568.0,444853.0,7027537.0,0.0,0.0,44262773.0
2304202,2021,4,51267309.0,48889202.0,121101.0,1892347.0,0.0,0.0,51267309.0
2304285,2021,4,21085182.0,18318409.0,2688686.0,0.0,0.0,0.0,21085182.0
2304400,2021,4,6814819958.0,527794929.0,741898154.0,14203097.0,0.0,1046192212.0,6814819958.0
2304707,2021,4,44166951.0,43827608.0,86581.0,107678.0,0.0,0.0,44166951.0
2305233,2021,4,30154676.0,25500467.0,4609732.0,0.0,0.0,0.0,30154676.0
2305506,2021,4,56187783.0,45401950.0,6015337.0,4614734.0,0.0,0.0,56187783.0
2306306,2021,4,42936299.0,41736237.0,575909.0,511180.0,0.0,0.0,42936299.0
2306405,2021,4,86773047.0,80232782.0,846618.0,5466668.0,0.0,0.0,86773047.0
2306900,2021,4,38332932.0,35918754.0,823065.0,1404739.0,0.0,0.0,38332932.0
2307304,2021,4,78754405.0,68023612.0,6922821.0,3413624.0,0.0,0.0,78754405.0
2307502,2021,4,20611557.0,16971947.0,323563.0,3226007.0,0.0,0.0,20611557.0
2307601,2021,4,53402760.0,47258587.0,1400851.0,4572654.0,0.0,0.0,53402760.0
2307650,2021,4,135138055.0,117202009.0,17484629.0,20714.0,0.0,0.0,135138055.0
2307700,2021,4,43028258.0,38016221.0,4149807.0,561522.0,0.0,0.0,43028258.0
2308500,2021,4,17490060.0,16767857.0,5140.0,396983.0,0.0,0.0,17490060.0
2309300,2021,4,52928194.0,50978590.0,561701.0,1199533.0,0.0,0.0,52928194.0
2309607,2021,4,33841205.0,31962330.0,851344.0,925069.0,0.0,0.0,33841205.0
2311306,2021,4,45025620.0,41433708.0,531580.0,2554733.0,414985.0,0.0,45025620.0
2311405,2021,4,10729947.0,10040867.0,234436.0,316803.0,0.0,0.0,10729947.0
2311801,2021,4,33228717.0,32711950.0,470518.0,0.0,0.0,0.0,33228717.0
2312205,2021,4,16276841.0,15758310.0,204018.0,160825.0,0.0,0.0,16276841.0
2312304,2021,4,43062715.0,41751203.0,370061.0,760809.0,0.0,0.0,43062715.0
2312908,2021,4,66331074.0,61631377.0,765275.0,3620382.0,0.0,0.0,66331074.0
2313302,2021,4,29141307.0,28408818.0,334881.0,348343.0,0.0,0.0,29141307.0
2313401,2021,4,31764693.0,27705176.0,2041177.0,1945081.0,0.0,0.0,31764693.0
2314102,2021,4,13947955.0,13813034.0,65794.0,0.0,0.0,0.0,13947955.0
2300200,2021,5,38756255.0,37424088.0,1011407.0,0.0,0.0,0.0,38756255.0
2300309,2021,5,11702536.0,10869013.0,680976.0,0.0,0.0,0.0,11702536.0
2301000,2021,5,23103507.0,18882188.0,4121059.0,0.0,0.0,0.0,23103507.0
2301109,2021,5,49953254.0,34348448.0,2855152.0,12566122.0,0.0,0.0,49953254.0
2301901,2021,5,29996052.0,29691288.0,154985.0,0.0,0.0,0.0,29996052.0
2302107,2021,5,51201592.0,48287937.0,0.0,2726828.0,0.0,0.0,51201592.0
2302404,2021,5,31871722.0,29719707.0,93907.0,1933648.0,0.0,0.0,31871722.0
2302503,2021,5,52734901.0,49388328.0,906416.0,2264790.0,0.0,0.0,52734901.0
2302701,2021,5,37639808.0,36381912.0,275925.0,835407.0,0.0,0.0,37639808.0
2302800,2021,5,49470081.0,45035469.0,1430352.0,2804264.0,0.0,0.0,49470081.0
2303501,2021,5,34849798.0,32919540.0,1790295.0,0.0,0.0,0.0,34849798.0
2303709,2021,5,114345408.0,112993282.0,861668.0,199366.0,0.0,0.0,114345408.0
2304103,2021,5,45610547.0,37674506.0,518575.0,7317644.0,0.0,0.0,45610547.0
2304202,2021,5,53405077.0,50858825.0,115594.0,1965288.0,0.0,0.0,53405077.0
2304285,2021,5,21021482.0,18349462.0,2570539.0,0.0,0.0,0.0,21021482.0
2304400,2021,5,6846982308.0,554353054.0,746632167.0,14129867.0,0.0,1027669785.0,6846982308.0
2304707,2021,5,46361438.0,45973567.0,79711.0,112580.0,0.0,0.0,46361438.0
2305233,2021,5,31273820.0,25918143.0,5303600.0,0.0,0.0,0.0,31273820.0
2305506,2021,5,57146353.0,46265181.0,5931671.0,4788192.0,0.0,0.0,57146353.0
2306306,2021,5,45411802.0,43606471.0,787809.0,862674.0,0.0,0.0,45411802.0
2306405,2021,5,90888761.0,84057922.0,914291.0,5666745.0,0.0,0.0,90888761.0
2306900,2021,5,39900528.0,37416364.0,773738.0,1460895.0,0.0,0.0,39900528.0
2307304,2021,5,81837060.0,70537584.0,7415313.0,3471835.0,0.0,0.0,81837060.0
2307502,2021,5,21798207.0,18045771.0,302301.0,3353354.0,0.0,0.0,21798207.0
2307601,2021,5,55104724.0,48834086.0,1342278.0,4764075.0,0.0,0.0,55104724.0
2307650,2021,5,135033976.0,117180570.0,17296745.0,20714.0,0.0,0.0,135033976.0
2307700,2021,5,42945218.0,38204531.0,3907855.0,583392.0,0.0,0.0,42945218.0
2308500,2021,5,17868439.0,17115118.0,5189.0,413429.0,0.0,0.0,17868439.0
2309300,2021,5,56357553.0,54348996.0,560012.0,1246864.0,0.0,0.0,56357553.0
2309607,2021,5,33962703.0,32037111.0,844491.0,961588.0,0.0,0.0,33962703.0
2311306,2021,5,47510779.0,43837616.0,513139.0,2650879.0,414985.0,0.0,47510779.0
2311405,2021,5,11755489.0,11053990.0,224330.0,329588.0,0.0,0.0,11755489.0
2311801,2021,5,35060339.0,34567685.0,454302.0,0.0,0.0,0.0,35060339.0
2312205,2021,5,16686624.0,16147395.0,197586.0,168462.0,0.0,0.0,16686624.0
2312304,2021,5,44043393.0,42685885.0,358959.0,790791.0,0.0,0.0,44043393.0
2312908,2021,5,68479973.0,63741572.0,722783.0,3681434.0,0.0,0.0,68479973.0
2313302,2021,5,30163663.0,29404127.0,316828.0,362663.0,0.0,0.0,30163663.0
2313401,2021,5,32982218.0,28875386.0,1987252.0,2036868.0,0.0,0.0,32982218.0
2314102,2021,5,14571350.0,14416097.0,63595.0,0.0,0.0,0.0,14571350.0
2300200,2021,6,40182259.0,39007444.0,972885.0,0.0,0.0,0.0,40182259.0
2300309,2021,6,11769246.0,10949131.0,651491.0,0.0,0.0,0.0,11769246.0
2301000,2021,6,23096626.0,18924844.0,4080400.0,0.0,0.0,0.0,23096626.0
2301109,2021,6,54278392.0,35382015.0,2858716.0,15880107.0,0.0,0.0,54278392.0
2301901,2021,6,31412165.0,31113168.0,155291.0,0.0,0.0,0.0,31412165.0
2302107,2021,6,53599782.0,50654676.0,0.0,2747903.0,0.0,0.0,53599782.0
