ano,sigla_uf,divisao_cnae,vinculos_ativos,remuneracao_media,uf_nome
2021,PE,13,60673,,Pernambuco
2021,PE,14,23635,,Pernambuco
2021,PE,15,15824,,Pernambuco
2021,PE,16,8343,,Pernambuco
2021,PE,17,4365,,Pernambuco
2021,PE,18,3164,,Pernambuco
2021,PE,19,8683,,Pernambuco
2021,PE,20,10368,,Pernambuco
2021,PE,21,1685,,Pernambuco
2021,PE,22,14409,,Pernambuco
2021,PE,23,21015,,Pernambuco
2021,PE,24,2670,,Pernambuco
2021,PE,25,11907,,Pernambuco
2021,PE,26,413,,Pernambuco
2021,PE,27,5533,,Pernambuco
2021,PE,28,3225,,Pernambuco
2021,PE,29,18479,,Pernambuco
2021,PE,30,2949,,Pernambuco
2021,PE,31,6181,,Pernambuco
2021,PE,32,3628,,Pernambuco
2021,PE,33,7177,,Pernambuco
2021,PE,35,7438,,Pernambuco
2021,PE,36,4003,,Pernambuco
2021,PE,37,1381,,Pernambuco
2021,PE,38,12148,,Pernambuco
2021,PE,41,61171,,Pernambuco
2021,PE,42,28793,,Pernambuco
2021,PE,43,28751,,Pernambuco
2021,PE,45,37298,,Pernambuco
2021,PE,46,79970,,Pernambuco
2021,PE,47,302708,,Pernambuco
2021,PE,49,61270,,Pernambuco
2021,PE,50,431,,Pernambuco
2021,PE,51,1541,,Pernambuco
2021,PE,52,16955,,Pernambuco
2021,PE,53,7436,,Pernambuco
2021,PE,55,19294,,Pernambuco
2021,PE,56,62998,,Pernambuco
2021,PE,58,2009,,Pernambuco
2021,PE,59,762,,Pernambuco
2021,PE,60,2167,,Pernambuco
2021,PE,61,14331,,Pernambuco
2021,PE,62,14512,,Pernambuco
2021,PE,63,1398,,Pernambuco
2021,PE,64,17000,,Pernambuco
2021,PE,65,3072,,Pernambuco
2021,PE,66,3600,,Pernambuco
2021,PE,68,8016,,Pernambuco
2021,PE,69,15604,,Pernambuco
2021,PE,70,10052,,Pernambuco
2021,PE,71,19156,,Pernambuco
2021,PE,72,2299,,Pernambuco
2021,PE,73,5154,,Pernambuco
2021,PE,74,10690,,Pernambuco
2021,PE,75,618,,Pernambuco
2021,PE,77,19935,,Pernambuco
2021,PE,78,69985,,Pernambuco
2021,PE,79,2729,,Pernambuco
2021,PE,80,29456,,Pernambuco
2021,PE,81,66505,,Pernambuco
2021,PE,82,59720,,Pernambuco
2021,PE,84,508228,,Pernambuco
2021,PE,85,89426,,Pernambuco
2021,PE,86,119657,,Pernambuco
2021,PE,87,5725,,Pernambuco
2021,PE,88,5071,,Pernambuco
2021,PE,89,129,,Pernambuco
2021,PE,90,700,,Pernambuco
2021,PE,91,84,,Pernambuco
2021,PE,92,42,,Pernambuco
2021,PE,93,8906,,Pernambuco
2021,PE,94,29757,,Pernambuco
2021,PE,95,3882,,Pernambuco
2021,PE,96,11507,,Pernambuco
2021,PE,97,24,,Pernambuco
2021,PE,99,156,,Pernambuco
2021,PI,10,10420,,Piauí
2021,PI,11,13216,,Piauí
2021,PI,12,59,,Piauí
2021,PI,13,460,,Piauí
2021,PI,14,3311,,Piauí
2021,PI,15,2642,,Piauí
2021,PI,16,957,,Piauí
2021,PI,17,240,,Piauí
2021,PI,18,1111,,Piauí
2021,PI,19,4077,,Piauí
2021,PI,20,1058,,Piauí
2021,PI,21,1026,,Piauí
2021,PI,22,1285,,Piauí
2021,PI,23,6191,,Piauí
2021,PI,24,685,,Piauí
2021,PI,25,1498,,Piauí
2021,PI,26,3,,Piauí
2021,PI,27,218,,Piauí
2021,PI,28,75,,Piauí
2021,PI,29,246,,Piauí
2021,PI,30,684,,Piauí
2021,PI,31,1704,,Piauí
2021,PI,32,1365,,Piauí
2021,PI,33,778,,Piauí
2021,PI,35,1307,,Piauí
2021,PI,36,2157,,Piauí
2021,PI,37,264,,Piauí
2021,PI,38,2040,,Piauí
2021,PI,41,28493,,Piauí
2021,PI,42,12656,,Piauí
2021,PI,43,5055,,Piauí
2021,PI,45,13525,,Piauí
2021,PI,46,22752,,Piauí
2021,PI,47,93118,,Piauí
2021,PI,49,8403,,Piauí
2021,PI,50,9,,Piauí
2021,PI,51,202,,Piauí
2021,PI,52,1821,,Piauí
2021,PI,53,2228,,Piauí
2021,PI,55,3861,,Piauí
2021,PI,56,14246,,Piauí
2021,PI,58,372,,Piauí
2021,PI,59,204,,Piauí
2021,PI,60,830,,Piauí
2021,PI,61,4398,,Piauí
2021,PI,62,915,,Piauí
2021,PI,63,1199,,Piauí
2021,PI,64,3465,,Piauí
2021,PI,65,1158,,Piauí
2021,PI,66,1301,,Piauí
2021,PI,68,1563,,Piauí
2021,PI,69,3546,,Piauí
2021,PI,70,450,,Piauí
2021,PI,71,5574,,Piauí
2021,PI,72,480,,Piauí
2021,PI,73,877,,Piauí
2021,PI,74,445,,Piauí
2021,PI,75,226,,Piauí
2021,PI,77,2319,,Piauí
2021,PI,78,13364,,Piauí
2021,PI,79,547,,Piauí
2021,PI,80,6260,,Piauí
2021,PI,81,18696,,Piauí
2021,PI,82,18480,,Piauí
2021,PI,84,184650,,Piauí
2021,PI,85,23847,,Piauí
2021,PI,86,29654,,Piauí
2021,PI,87,1118,,Piauí
2021,PI,88,906,,Piauí
2021,PI,89,102,,Piauí
2021,PI,90,178,,Piauí
2021,PI,91,70,,Piauí
2021,PI,92,10,,Piauí
2021,PI,93,1420,,Piauí
2021,PI,94,6053,,Piauí
2021,PI,95,901,,Piauí
2021,PI,96,2404,,Piauí
2021,PI,97,2,,Piauí
2021,PI,99,14,,Piauí
2021,RN,10,19268,,Rio Grande do Norte
2021,RN,11,18021,,Rio Grande do Norte
2021,RN,12,421,,Rio Grande do Norte
2021,RN,13,11211,,Rio Grande do Norte
2021,RN,14,19442,,Rio Grande do Norte
2021,RN,15,3134,,Rio Grande do Norte
2021,RN,16,2968,,Rio Grande do Norte
2021,RN,17,466,,Rio Grande do Norte
2021,RN,18,983,,Rio Grande do Norte
2021,RN,19,4521,,Rio Grande do Norte
2021,RN,20,1485,,Rio Grande do Norte
2021,RN,21,10,,Rio Grande do Norte
2021,RN,22,2652,,Rio Grande do Norte
2021,RN,23,9873,,Rio Grande do Norte
2021,RN,24,116,,Rio Grande do Norte
2021,RN,25,1952,,Rio Grande do Norte
2021,RN,26,39,,Rio Grande do Norte
2021,RN,27,385,,Rio Grande do Norte
2021,RN,28,672,,Rio Grande do Norte
2021,RN,29,398,,Rio Grande do Norte
2021,RN,30,25,,Rio Grande do Norte
2021,RN,31,2338,,Rio Grande do Norte
2021,RN,32,4916,,Rio Grande do Norte
2021,RN,33,2389,,Rio Grande do Norte
2021,RN,35,1762,,Rio Grande do Norte
2021,RN,36,3152,,Rio Grande do Norte
2021,RN,37,75,,Rio Grande do Norte
2021,RN,38,6749,,Rio Grande do Norte
2021,RN,39,1,,Rio Grande do Norte
2021,RN,41,45332,,Rio Grande do Norte
2021,RN,42,15702,,Rio Grande do Norte
2021,RN,43,10860,,Rio Grande do Norte
2021,RN,45,14314,,Rio Grande do Norte
2021,RN,46,27841,,Rio Grande do Norte
2021,RN,47,118978,,Rio Grande do Norte
2021,RN,49,11700,,Rio Grande do Norte
2021,RN,50,587,,Rio Grande do Norte
2021,RN,51,327,,Rio Grande do Norte
2021,RN,52,2855,,Rio Grande do Norte
2021,RN,53,2067,,Rio Grande do Norte
2021,RN,55,10756,,Rio Grande do Norte
2021,RN,56,24129,,Rio Grande do Norte
2021,RN,58,195,,Rio Grande do Norte
2021,RN,59,358,,Rio Grande do Norte
2021,RN,60,2092,,Rio Grande do Norte
2021,RN,61,4858,,Rio Grande do Norte
2021,RN,62,2335,,Rio Grande do Norte
2021,RN,63,651,,Rio Grande do Norte
2021,RN,64,5268,,Rio Grande do Norte
2021,RN,65,1416,,Rio Grande do Norte
2021,RN,66,1234,,Rio Grande do Norte
2021,RN,68,4292,,Rio Grande do Norte
2021,RN,69,5291,,Rio Grande do Norte
2021,RN,70,676,,Rio Grande do Norte
2021,RN,71,5704,,Rio Grande do Norte
2021,RN,72,967,,Rio Grande do Norte
2021,RN,73,1125,,Rio Grande do Norte
2021,RN,74,1932,,Rio Grande do Norte
2021,RN,75,380,,Rio Grande do Norte
2021,RN,77,4105,,Rio Grande do Norte
2021,RN,78,16312,,Rio Grande do Norte
2021,RN,79,1339,,Rio Grande do Norte
2021,RN,80,11298,,Rio Grande do Norte
2021,RN,81,22580,,Rio Grande do Norte
2021,RN,82,32686,,Rio Grande do Norte
2021,RN,84,213091,,Rio Grande do Norte
2021,RN,85,40197,,Rio Grande do Norte
2021,RN,86,27981,,Rio Grande do Norte
2021,RN,87,1888,,Rio Grande do Norte
2021,RN,88,1503,,Rio Grande do Norte
2021,RN,89,5097,,Rio Grande do Norte
2021,RN,90,424,,Rio Grande do Norte
2021,RN,91,1812,,Rio Grande do Norte
2021,RN,92,4,,Rio Grande do Norte
2021,RN,93,2942,,Rio Grande do Norte
2021,RN,94,6173,,Rio Grande do Norte
2021,RN,95,1372,,Rio Grande do Norte
2021,RN,96,4435,,Rio Grande do Norte
2021,RN,97,165,,Rio Grande do Norte
2021,RN,99,39,,Rio Grande do Norte
2021,SE,10,16502,,Sergipe
2021,SE,11,8502,,Sergipe
2021,SE,12,458,,Sergipe
2021,SE,13,7731,,Sergipe
2021,SE,14,2387,,Sergipe
2021,SE,15,9658,,Sergipe
2021,SE,16,1988,,Sergipe
2021,SE,17,519,,Sergipe
2021,SE,18,502,,Sergipe
2021,SE,19,2866,,Sergipe
2021,SE,20,1621,,Sergipe
2021,SE,21,147,,Sergipe
2021,SE,22,1284,,Sergipe
2021,SE,23,5856,,Sergipe
2021,SE,24,217,,Sergipe
2021,SE,25,2375,,Sergipe
2021,SE,26,180,,Sergipe
2021,SE,27,2087,,Sergipe
2021,SE,28,183,,Sergipe
2021,SE,29,2732,,Sergipe
2021,SE,30,31,,Sergipe
2021,SE,31,1572,,Sergipe
2021,SE,32,1183,,Sergipe
2021,SE,33,791,,Sergipe
2021,SE,35,2198,,Sergipe
2021,SE,36,1966,,Sergipe
2021,SE,37,1,,Sergipe
2021,SE,38,3636,,Sergipe
2021,SE,41,24799,,Sergipe
2021,SE,42,5458,,Sergipe
2021,SE,43,5768,,Sergipe
2021,SE,45,8692,,Sergipe
2021,SE,46,15888,,Sergipe
2021,SE,47,67179,,Sergipe
2021,SE,49,12485,,Sergipe
2021,SE,50,66,,Sergipe
2021,SE,51,149,,Sergipe
2021,SE,52,1889,,Sergipe
2021,SE,53,1348,,Sergipe
2021,SE,55,3405,,Sergipe
2021,SE,56,14148,,Sergipe
2021,SE,58,193,,Sergipe
2021,SE,59,246,,Sergipe
2021,SE,60,1425,,Sergipe
2021,SE,61,3404,,Sergipe
2021,SE,62,1542,,Sergipe
2021,SE,63,711,,Sergipe
2021,SE,64,3903,,Sergipe
2021,SE,65,885,,Sergipe
2021,SE,66,1245,,Sergipe
2021,SE,68,2045,,Sergipe
2021,SE,69,3331,,Sergipe
2021,SE,70,988,,Sergipe
2021,SE,71,3046,,Sergipe
2021,SE,72,646,,Sergipe
2021,SE,73,1233,,Sergipe
2021,SE,74,830,,Sergipe
2021,SE,75,236,,Sergipe
2021,SE,77,2402,,Sergipe
2021,SE,78,3510,,Sergipe
2021,SE,79,491,,Sergipe
2021,SE,80,7844,,Sergipe
2021,SE,81,23730,,Sergipe
2021,SE,82,15465,,Sergipe
2021,SE,84,140614,,Sergipe
2021,SE,85,21457,,Sergipe
2021,SE,86,29325,,Sergipe
2021,SE,87,629,,Sergipe
2021,SE,88,1482,,Sergipe
2021,SE,89,1421,,Sergipe
2021,SE,90,55,,Sergipe
2021,SE,91,862,,Sergipe
2021,SE,93,2021,,Sergipe
2021,SE,94,4524,,Sergipe
2021,SE,95,688,,Sergipe
2021,SE,96,2780,,Sergipe
2021,SE,97,12,,Sergipe
2021,SE,99,122,,Sergipe
2022,AL,10,75450,,Alagoas
2022,AL,11,14372,,Alagoas
2022,AL,12,1162,,Alagoas
2022,AL,13,821,,Alagoas
2022,AL,14,1255,,Alagoas
2022,AL,15,4736,,Alagoas
2022,AL,16,8818,,Alagoas
2022,AL,17,274,,Alagoas
2022,AL,18,1104,,Alagoas
2022,AL,19,376,,Alagoas
2022,AL,20,2295,,Alagoas
2022,AL,21,1122,,Alagoas
2022,AL,22,5455,,Alagoas
2022,AL,23,3253,,Alagoas
2022,AL,24,231,,Alagoas
2022,AL,25,2573,,Alagoas
2022,AL,26,14,,Alagoas
2022,AL,27,324,,Alagoas
2022,AL,28,475,,Alagoas
2022,AL,29,224,,Alagoas
2022,AL,30,36,,Alagoas
2022,AL,31,1394,,Alagoas
2022,AL,32,690,,Alagoas
2022,AL,33,3220,,Alagoas
2022,AL,35,2233,,Alagoas
2022,AL,36,2984,,Alagoas
2022,AL,37,277,,Alagoas
2022,AL,38,4143,,Alagoas
2022,AL,39,2,,Alagoas
2022,AL,41,34324,,Alagoas
2022,AL,42,10314,,Alagoas
2022,AL,43,13744,,Alagoas
2022,AL,45,13683,,Alagoas
2022,AL,46,25118,,Alagoas
2022,AL,47,101221,,Alagoas
2022,AL,49,18900,,Alagoas
2022,AL,50,99,,Alagoas
2022,AL,51,262,,Alagoas
2022,AL,52,3794,,Alagoas
2022,AL,53,1557,,Alagoas
2022,AL,55,13909,,Alagoas
2022,AL,56,26937,,Alagoas
2022,AL,58,209,,Alagoas
2022,AL,59,207,,Alagoas
2022,AL,60,934,,Alagoas
2022,AL,61,4716,,Alagoas
2022,AL,62,1816,,Alagoas
2022,AL,63,862,,Alagoas
2022,AL,64,4648,,Alagoas
2022,AL,65,1072,,Alagoas
2022,AL,66,839,,Alagoas
2022,AL,68,5776,,Alagoas
2022,AL,69,4744,,Alagoas
2022,AL,70,1225,,Alagoas
2022,AL,71,5257,,Alagoas
2022,AL,72,1121,,Alagoas
2022,AL,73,1017,,Alagoas
2022,AL,74,1267,,Alagoas
2022,AL,75,432,,Alagoas
2022,AL,77,4378,,Alagoas
2022,AL,78,9044,,Alagoas
2022,AL,79,969,,Alagoas
2022,AL,80,9021,,Alagoas
2022,AL,81,13528,,Alagoas
2022,AL,82,27877,,Alagoas
2022,AL,84,202795,,Alagoas
2022,AL,85,31729,,Alagoas
2022,AL,86,31110,,Alagoas
2022,AL,87,914,,Alagoas
2022,AL,88,964,,Alagoas
2022,AL,89,146,,Alagoas
2022,AL,90,151,,Alagoas
2022,AL,91,28,,Alagoas
2022,AL,93,2346,,Alagoas
2022,AL,94,17254,,Alagoas
2022,AL,95,947,,Alagoas
2022,AL,96,4704,,Alagoas
2022,AL,97,2,,Alagoas
2022,AL,99,186,,Alagoas
2022,BA,10,64971,,Bahia
2022,BA,11,57530,,Bahia
2022,BA,12,4877,,Bahia
2022,BA,13,84581,,Bahia
2022,BA,14,19340,,Bahia
2022,BA,15,93403,,Bahia
2022,BA,16,18059,,Bahia
2022,BA,17,9623,,Bahia
2022,BA,18,3914,,Bahia
2022,BA,19,7029,,Bahia
2022,BA,20,18772,,Bahia
2022,BA,21,5954,,Bahia
2022,BA,22,23194,,Bahia
2022,BA,23,33270,,Bahia
2022,BA,24,4088,,Bahia
2022,BA,25,18337,,Bahia
2022,BA,26,2442,,Bahia
2022,BA,27,11112,,Bahia
2022,BA,28,2934,,Bahia
2022,BA,29,2584,,Bahia
2022,BA,30,621,,Bahia
2022,BA,31,11221,,Bahia
2022,BA,32,5283,,Bahia
2022,BA,33,20990,,Bahia
2022,BA,35,8702,,Bahia
2022,BA,36,7904,,Bahia
2022,BA,37,828,,Bahia
2022,BA,38,24382,,Bahia
2022,BA,39,485,,Bahia
2022,BA,41,124859,,Bahia
2022,BA,42,107389,,Bahia
2022,BA,43,62293,,Bahia
2022,BA,45,63758,,Bahia
2022,BA,46,120893,,Bahia
2022,BA,47,492510,,Bahia
2022,BA,49,114264,,Bahia
2022,BA,50,2080,,Bahia
2022,BA,51,1282,,Bahia
2022,BA,52,25096,,Bahia
2022,BA,53,8341,,Bahia
2022,BA,55,47075,,Bahia
2022,BA,56,102948,,Bahia
2022,BA,58,1586,,Bahia
2022,BA,59,1354,,Bahia
2022,BA,60,5166,,Bahia
2022,BA,61,18675,,Bahia
2022,BA,62,14796,,Bahia
2022,BA,63,6529,,Bahia
2022,BA,64,24768,,Bahia
2022,BA,65,2636,,Bahia
2022,BA,66,5891,,Bahia
2022,BA,68,10330,,Bahia
2022,BA,69,26770,,Bahia
2022,BA,70,5963,,Bahia
2022,BA,71,33850,,Bahia
2022,BA,72,10003,,Bahia
2022,BA,73,12552,,Bahia
2022,BA,74,6662,,Bahia
2022,BA,75,2308,,Bahia
2022,BA,77,24001,,Bahia
2022,BA,78,64023,,Bahia
2022,BA,79,3753,,Bahia
2022,BA,80,46034,,Bahia
2022,BA,81,111433,,Bahia
2022,BA,82,111992,,Bahia
2022,BA,84,756721,,Bahia
2022,BA,85,132501,,Bahia
2022,BA,86,204143,,Bahia
2022,BA,87,5216,,Bahia
2022,BA,88,5150,,Bahia
2022,BA,89,2554,,Bahia
2022,BA,90,1388,,Bahia
2022,BA,91,4969,,Bahia
2022,BA,92,6,,Bahia
2022,BA,93,10845,,Bahia
2022,BA,94,40962,,Bahia
2022,BA,95,5089,,Bahia
2022,BA,96,15649,,Bahia
2022,BA,97,135,,Bahia
2022,BA,99,1172,,Bahia
2022,CE,10,55453,,Ceará
2022,CE,11,14275,,Ceará
2022,CE,12,2293,,Ceará
2022,CE,13,21709,,Ceará
2022,CE,14,60893,,Ceará
2022,CE,15,101744,,Ceará
2022,CE,16,2699,,Ceará
2022,CE,17,4832,,Ceará
2022,CE,18,4569,,Ceará
2022,CE,19,449,,Ceará
2022,CE,20,7159,,Ceará
2022,CE,21,3927,,Ceará
2022,CE,22,10591,,Ceará
2022,CE,23,18311,,Ceará
2022,CE,24,8035,,Ceará
2022,CE,25,11572,,Ceará
2022,CE,26,361,,Ceará
2022,CE,27,14034,,Ceará
2022,CE,28,2572,,Ceará
2022,CE,29,2768,,Ceará
2022,CE,30,1158,,Ceará
2022,CE,31,8628,,Ceará
2022,CE,32,7822,,Ceará
2022,CE,33,8953,,Ceará
2022,CE,35,2563,,Ceará
2022,CE,36,3136,,Ceará
2022,CE,37,326,,Ceará
2022,CE,38,11769,,Ceará
2022,CE,39,14,,Ceará
2022,CE,41,84696,,Ceará
2022,CE,42,40148,,Ceará
2022,CE,43,34035,,Ceará
2022,CE,45,35966,,Ceará
2022,CE,46,66644,,Ceará
2022,CE,47,291499,,Ceará
2022,CE,49,42427,,Ceará
2022,CE,50,407,,Ceará
2022,CE,51,1115,,Ceará
2022,CE,52,14747,,Ceará
2022,CE,53,12657,,Ceará
2022,CE,55,19632,,Ceará
2022,CE,56,70665,,Ceará
2022,CE,58,1846,,Ceará
2022,CE,59,857,,Ceará
2022,CE,60,2161,,Ceará
2022,CE,61,22514,,Ceará
2022,CE,62,49933,,Ceará
2022,CE,63,5345,,Ceará
2022,CE,64,17587,,Ceará
2022,CE,65,8384,,Ceará
2022,CE,66,5845,,Ceará
2022,CE,68,10267,,Ceará
2022,CE,69,17161,,Ceará
2022,CE,70,7008,,Ceará
2022,CE,71,13826,,Ceará
2022,CE,72,1873,,Ceará
2022,CE,73,9301,,Ceará
2022,CE,74,4483,,Ceará
2022,CE,75,930,,Ceará
2022,CE,77,12861,,Ceará
2022,CE,78,74284,,Ceará
2022,CE,79,1503,,Ceará
2022,CE,80,26545,,Ceará
2022,CE,81,39689,,Ceará
2022,CE,82,106660,,Ceará
2022,CE,84,531775,,Ceará
2022,CE,85,100952,,Ceará
2022,CE,86,97490,,Ceará
2022,CE,87,2612,,Ceará
2022,CE,88,3075,,Ceará
2022,CE,89,570,,Ceará
2022,CE,90,742,,Ceará
2022,CE,91,241,,Ceará
2022,CE,92,22,,Ceará
2022,CE,93,10814,,Ceará
2022,CE,94,29907,,Ceará
2022,CE,95,3211,,Ceará
2022,CE,96,14110,,Ceará
2022,CE,97,55,,Ceará
2022,CE,99,581,,Ceará
2022,MA,10,12240,,Maranhão
2022,MA,11,19101,,Maranhão
2022,MA,12,110,,Maranhão
2022,MA,13,1396,,Maranhão
2022,MA,14,3221,,Maranhão
2022,MA,15,14617,,Maranhão
2022,MA,16,7422,,Maranhão
2022,MA,17,1352,,Maranhão
2022,MA,18,1685,,Maranhão
2022,MA,19,3636,,Maranhão
2022,MA,20,2791,,Maranhão
2022,MA,21,5540,,Maranhão
2022,MA,22,2384,,Maranhão
2022,MA,23,12964,,Maranhão
2022,MA,24,5366,,Maranhão
2022,MA,25,4570,,Maranhão
2022,MA,26,2,,Maranhão
2022,MA,27,168,,Maranhão
2022,MA,28,582,,Maranhão
2022,MA,29,335,,Maranhão
2022,MA,30,504,,Maranhão
2022,MA,31,2732,,Maranhão
2022,MA,32,892,,Maranhão
2022,MA,33,3034,,Maranhão
2022,MA,35,2739,,Maranhão
2022,MA,36,3587,,Maranhão
2022,MA,37,324,,Maranhão
2022,MA,38,1704,,Maranhão
2022,MA,39,3,,Maranhão
2022,MA,41,46605,,Maranhão
2022,MA,42,36399,,Maranhão
2022,MA,43,14382,,Maranhão
2022,MA,45,22646,,Maranhão
2022,MA,46,45291,,Maranhão
2022,MA,47,181715,,Maranhão
2022,MA,49,34370,,Maranhão
2022,MA,50,1439,,Maranhão
2022,MA,51,353,,Maranhão
2022,MA,52,6313,,Maranhão
2022,MA,53,2485,,Maranhão
2022,MA,55,6708,,Maranhão
2022,MA,56,26206,,Maranhão
2022,MA,58,274,,Maranhão
2022,MA,59,481,,Maranhão
2022,MA,60,1669,,Maranhão
2022,MA,61,6808,,Maranhão
2022,MA,62,4722,,Maranhão
2022,MA,63,1800,,Maranhão
2022,MA,64,7626,,Maranhão
2022,MA,65,695,,Maranhão
2022,MA,66,1279,,Maranhão
2022,MA,68,4213,,Maranhão
2022,MA,69,7308,,Maranhão
2022,MA,70,2029,,Maranhão
2022,MA,71,10559,,Maranhão
2022,MA,72,590,,Maranhão
2022,MA,73,1571,,Maranhão
2022,MA,74,1329,,Maranhão
2022,MA,75,329,,Maranhão
2022,MA,77,7304,,Maranhão
2022,MA,78,8566,,Maranhão
2022,MA,79,858,,Maranhão
2022,MA,80,16695,,Maranhão
2022,MA,81,24065,,Maranhão
2022,MA,82,31869,,Maranhão
2022,MA,84,408236,,Maranhão
2022,MA,85,46088,,Maranhão
2022,MA,86,61333,,Maranhão
2022,MA,87,1481,,Maranhão
2022,MA,88,1375,,Maranhão
2022,MA,89,104,,Maranhão
2022,MA,90,139,,Maranhão
2022,MA,91,157,,Maranhão
2022,MA,93,2881,,Maranhão
2022,MA,94,29001,,Maranhão
2022,MA,95,1125,,Maranhão
2022,MA,96,4591,,Maranhão
2022,MA,97,46,,Maranhão
2022,MA,99,320,,Maranhão
2022,PB,10,24362,,Paraíba
2022,PB,11,13561,,Paraíba
2022,PB,12,689,,Paraíba
2022,PB,13,11121,,Paraíba
2022,PB,14,4753,,Paraíba
2022,PB,15,25093,,Paraíba
2022,PB,16,4950,,Paraíba
2022,PB,17,928,,Paraíba
2022,PB,18,1698,,Paraíba
2022,PB,19,10631,,Paraíba
2022,PB,20,1448,,Paraíba
2022,PB,21,189,,Paraíba
2022,PB,22,4977,,Paraíba
2022,PB,23,9244,,Paraíba
2022,PB,24,201,,Paraíba
2022,PB,25,3937,,Paraíba
2022,PB,26,230,,Paraíba
2022,PB,27,251,,Paraíba
2022,PB,28,429,,Paraíba
2022,PB,29,225,,Paraíba
2022,PB,30,80,,Paraíba
2022,PB,31,3174,,Paraíba
2022,PB,32,1598,,Paraíba
2022,PB,33,2688,,Paraíba
2022,PB,35,3215,,Paraíba
2022,PB,36,3253,,Paraíba
2022,PB,37,145,,Paraíba
2022,PB,38,2418,,Paraíba
2022,PB,39,36,,Paraíba
2022,PB,41,68939,,Paraíba
2022,PB,42,14458,,Paraíba
2022,PB,43,9778,,Paraíba
2022,PB,45,15791,,Paraíba
2022,PB,46,33069,,Paraíba
2022,PB,47,118226,,Paraíba
2022,PB,49,11468,,Paraíba
2022,PB,50,128,,Paraíba
2022,PB,51,224,,Paraíba
2022,PB,52,2653,,Paraíba
2022,PB,53,2205,,Paraíba
2022,PB,55,5137,,Paraíba
2022,PB,56,28360,,Paraíba
2022,PB,58,472,,Paraíba
2022,PB,59,330,,Paraíba
2022,PB,60,1424,,Paraíba
2022,PB,61,4936,,Paraíba
2022,PB,62,4583,,Paraíba
2022,PB,63,2262,,Paraíba
2022,PB,64,6418,,Paraíba
2022,PB,65,1419,,Paraíba
2022,PB,66,1042,,Paraíba
2022,PB,68,3009,,Paraíba
2022,PB,69,6402,,Paraíba
2022,PB,70,1533,,Paraíba
2022,PB,71,3965,,Paraíba
2022,PB,72,280,,Paraíba
2022,PB,73,2108,,Paraíba
2022,PB,74,3002,,Paraíba
2022,PB,75,277,,Paraíba
2022,PB,77,5041,,Paraíba
2022,PB,78,8950,,Paraíba
2022,PB,79,776,,Paraíba
2022,PB,80,11936,,Paraíba
2022,PB,81,26048,,Paraíba
2022,PB,82,41755,,Paraíba
2022,PB,84,289822,,Paraíba
2022,PB,85,50683,,Paraíba
2022,PB,86,35953,,Paraíba
2022,PB,87,2200,,Paraíba
2022,PB,88,2196,,Paraíba
2022,PB,89,470,,Paraíba
2022,PB,90,260,,Paraíba
2022,PB,91,26,,Paraíba
2022,PB,93,3706,,Paraíba
2022,PB,94,8419,,Paraíba
2022,PB,95,1422,,Paraíba
2022,PB,96,5353,,Paraíba
2022,PB,97,24,,Paraíba
2022,PB,99,342,,Paraíba
2022,PE,10,108828,,Pernambuco
2022,PE,11,30344,,Pernambuco
2022,PE,12,839,,Pernambuco
2022,PE,13,63212,,Pernambuco
2022,PE,14,26148,,Pernambuco
2022,PE,15,19382,,Pernambuco
2022,PE,16,10892,,Pernambuco
2022,PE,17,4650,,Pernambuco
2022,PE,18,3826,,Pernambuco
2022,PE,19,9547,,Pernambuco
2022,PE,20,11014,,Pernambuco
2022,PE,21,1765,,Pernambuco
2022,PE,22,15864,,Pernambuco
2022,PE,23,22380,,Pernambuco
2022,PE,24,2825,,Pernambuco
2022,PE,25,12853,,Pernambuco
2022,PE,26,439,,Pernambuco
2022,PE,27,5681,,Pernambuco
2022,PE,28,3521,,Pernambuco
2022,PE,29,19004,,Pernambuco
2022,PE,30,4316,,Pernambuco
2022,PE,31,7094,,Pernambuco
2022,PE,32,4008,,Pernambuco
2022,PE,33,9645,,Pernambuco
2022,PE,35,7183,,Pernambuco
2022,PE,36,4089,,Pernambuco
2022,PE,37,1306,,Pernambuco
2022,PE,38,16446,,Pernambuco
2022,PE,41,74685,,Pernambuco
2022,PE,42,33000,,Pernambuco
2022,PE,43,33431,,Pernambuco
2022,PE,45,42563,,Pernambuco
2022,PE,46,89532,,Pernambuco
2022,PE,47,324570,,Pernambuco
2022,PE,49,64045,,Pernambuco
2022,PE,50,475,,Pernambuco
2022,PE,51,1819,,Pernambuco
2022,PE,52,20554,,Pernambuco
2022,PE,53,7836,,Pernambuco
2022,PE,55,22131,,Pernambuco
2022,PE,56,78051,,Pernambuco
2022,PE,58,2003,,Pernambuco
2022,PE,59,926,,Pernambuco
2022,PE,60,2189,,Pernambuco
2022,PE,61,15681,,Pernambuco
2022,PE,62,16056,,Pernambuco
2022,PE,63,1961,,Pernambuco
2022,PE,64,18251,,Pernambuco
2022,PE,65,2941,,Pernambuco
2022,PE,66,4728,,Pernambuco
2022,PE,68,8575,,Pernambuco
2022,PE,69,18075,,Pernambuco
2022,PE,70,11376,,Pernambuco
2022,PE,71,21701,,Pernambuco
2022,PE,72,2382,,Pernambuco
2022,PE,73,8335,,Pernambuco
2022,PE,74,12902,,Pernambuco
2022,PE,75,998,,Pernambuco
2022,PE,77,23877,,Pernambuco
